parameter,value,se_sa,rse_sa
Cl_pop,13.4881322778314,0.914065517550115,6.77681311779869
V1_pop,24.3576189053487,2.46748940555097,10.1302570466325
Q_pop,23.5394201310989,10.6724737356535,45.3387282958328
V2_pop,13.0867767628647,4.00606181246328,30.6115240219499
omega_Cl,0.25848983700998,0.048420554122798,18.7320920168047
omega_V1,0.278866565330068,0.0829497946606169,29.7453352152264
omega_Q,0.969385319269806,0.385995716645909,39.8186055609613
omega_V2,0.863444816521959,0.239978141599367,27.7931069834923
a,1.5471344448662,0.273880615431204,17.7024444346134
b,0.0413279078772854,0.0152242643449922,36.8377329677501
