iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,54.0974,1,13.5016,36.5315,21.7629,16.3975,1.54598,0.0572365,0.257881,1.665,6.78912e-08,0.72094
2,45.1051,1,13.3558,33.2825,21.7629,17.7262,1.45326,0.0681067,0.21979,1.97488,6.99671e-08,0.63804
3,42.5614,1,13.5656,28.2328,21.7629,17.0104,1.47728,0.0649519,0.226858,1.87827,6.83187e-08,0.673352
4,45.0792,1,13.5007,28.3484,21.7629,18.1776,1.47731,0.0670628,0.231073,2.02287,6.53811e-08,0.649876
5,49.889,1,13.3548,35.195,21.7629,18.6646,1.4059,0.0732457,0.22567,2.07132,6.40798e-08,0.675802
6,41.7809,1,13.4026,30.4893,21.7629,19.1551,1.40584,0.0712636,0.218719,1.88093,6.41762e-08,0.670022
7,43.1468,1,13.4253,25.6522,21.7629,18.0228,1.30972,0.0771449,0.217501,1.80809,6.1629e-08,0.687006
8,48.2279,1,13.4558,27.2231,21.7629,19.5576,1.27215,0.0761379,0.226806,2.17739,6.2053e-08,0.732052
9,45.0906,1,13.4868,28.1453,21.7629,18.2079,1.24378,0.0797646,0.229396,1.97281,5.82458e-08,0.702278
10,53.6701,1,13.2822,30.61,21.7629,17.1068,1.37475,0.0767963,0.232885,2.13142,5.41326e-08,0.752638
11,49.7856,1,13.1637,31.3161,21.7629,18.8732,1.32608,0.0779841,0.215951,2.22224,5.29732e-08,0.736355
12,45.1301,1,13.273,29.1003,21.7629,20.6331,1.27134,0.0762445,0.224433,2.33944,5.15257e-08,0.724397
13,39.3107,1,13.378,25.3788,21.7629,20.9288,1.19128,0.0755275,0.225247,2.11979,5.35709e-08,0.786356
14,33.3015,1,13.512,29.7778,21.7629,20.2927,1.12174,0.0758485,0.23183,2.22651,4.99875e-08,0.761604
15,26.8994,1,13.4837,31.2313,21.7629,19.5822,1.23569,0.0679974,0.226047,2.30107,4.39387e-08,0.762682
16,24.4381,1,13.3488,28.1522,21.7629,19.7031,1.23576,0.0703804,0.2208,2.18209,4.07969e-08,0.715837
17,25.0481,1,13.3702,25.8129,21.7629,18.8745,1.27395,0.0694346,0.225843,2.2309,3.88975e-08,0.702152
18,21.6638,1,13.4849,28.4457,21.7629,18.1517,1.34065,0.0649115,0.224944,2.3284,3.40449e-08,0.74199
19,18.1053,1,13.5468,28.2529,21.7629,18.7161,1.28693,0.0697213,0.229034,2.05636,3.56299e-08,0.64737
20,24.1805,1,13.4309,28.5109,21.7629,18.6718,1.31019,0.0730821,0.228067,2.13348,3.5536e-08,0.611787
21,26.4529,1,13.5,31.172,21.7629,18.9113,1.31017,0.0731997,0.229789,2.09318,3.43557e-08,0.705534
22,22.2858,1,13.4961,35.5813,21.7629,19.1405,1.23865,0.0761475,0.223324,2.31674,2.78899e-08,0.719854
