iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,c,omega_Cl,omega_Q,omega_V1,omega_V2
34,466.762,1,13.6513,24.568,25.0783,12.0598,0.215369,0.71213,0.306333,0.258434,0.975438,0.312138,0.990659
35,457.682,1,13.5768,20.3483,24.4704,13.8683,0.378951,0.610481,0.306333,0.256152,1.03521,0.318468,0.854106
36,458.368,1,13.4928,21.8947,24.5095,12.8537,0.297619,0.645472,0.306333,0.25429,1.0952,0.318705,0.821101
37,458.17,1,13.4479,20.7588,24.9135,13.8099,2.22045e-16,0.76143,0.306333,0.247816,1.13767,0.325352,0.846776
38,464.419,1,13.4492,22.2333,24.0628,14.248,2.22045e-16,0.804419,0.306333,0.252916,1.18146,0.305695,0.770955
39,466.599,1,13.4144,22.3922,24.7742,13.3284,0.150952,0.732373,0.306333,0.256474,1.17578,0.324981,0.803111
40,466.637,1,13.4832,19.5038,24.6205,13.2251,0.21492,0.693527,0.306333,0.261569,1.13242,0.33744,0.879534
41,472.302,1,13.5218,19.0498,24.5604,13.455,2.22045e-16,0.876819,0.273399,0.260036,1.21893,0.338585,0.90352
42,468.205,1,13.6306,18.7673,24.5318,13.356,2.22045e-16,0.866333,0.273399,0.26873,1.24136,0.325305,0.85896
43,460.431,1,13.3672,19.2729,24.5437,14.33,0.142863,0.788778,0.273399,0.257278,0.983067,0.339157,0.842523
44,458.606,1,13.446,18.9913,25.0914,13.7634,0.296231,0.72842,0.273399,0.256251,0.908531,0.334161,0.822118
45,453.249,1,13.405,18.0319,25.0432,14.5754,0.356214,0.693226,0.273399,0.241837,0.936101,0.315148,0.779068
46,448.039,1,13.57,19.6148,24.743,13.7641,0.0293758,0.853675,0.273399,0.260345,0.84741,0.317239,0.655762
47,457.456,1,13.5985,19.6908,24.0127,14.4651,0.275004,0.743001,0.273399,0.265881,0.928744,0.329969,0.756087
48,458.567,1,13.5745,20.9117,24.0996,13.5255,0.251725,0.769256,0.273399,0.260453,0.902382,0.336807,0.728005
49,454.517,1,13.5779,19.9748,24.4,12.5989,2.22045e-16,0.87077,0.273399,0.255417,0.902631,0.347732,0.703025
50,452.633,1,13.485,19.853,25.0827,13.5824,0.0469735,0.83997,0.273399,0.258804,0.827046,0.357434,0.718124
51,454.719,1,13.3416,19.6711,24.7368,14.296,0.195489,0.787902,0.273399,0.248811,0.837904,0.348737,0.700413
52,455.852,1,13.3928,20.8124,24.8594,13.5493,2.22045e-16,0.871404,0.273399,0.250332,0.884049,0.3436,0.742908
53,449.946,1,13.3525,19.8655,24.8935,13.7706,2.22045e-16,0.843658,0.273399,0.246663,0.88803,0.348364,0.732537
54,457.191,1,13.3584,20.2825,24.4617,14.4528,2.22045e-16,0.865687,0.273399,0.251358,0.910547,0.340839,0.78169
55,456.857,1,13.3909,22.9987,24.3013,15.2125,0.146534,0.774561,0.273399,0.258445,0.945948,0.326517,0.892878
56,461.024,1,13.4249,23.0204,24.3237,14.5881,0.0415025,0.837217,0.273399,0.256582,0.973378,0.324329,0.929994
57,456.908,1,13.4092,21.2706,23.942,13.9117,0.151787,0.790899,0.273399,0.263198,0.939179,0.3334,0.760093
58,451.605,1,13.5749,19.5177,24.4247,14.7623,0.242494,0.732821,0.273399,0.26144,0.915836,0.350902,0.706481
59,443.489,1,13.5087,19.9713,24.7873,14.1318,0.0280315,0.806561,0.273399,0.261211,0.892167,0.320873,0.733455
60,454.017,1,13.6549,20.1058,24.6404,13.8547,2.22045e-16,0.869569,0.273399,0.256806,0.862619,0.31527,0.808388
61,458.175,1,13.422,21.3061,25.0997,13.2979,2.22045e-16,0.973976,0.235938,0.250539,0.894853,0.320087,0.84297
62,458.638,1,13.6471,20.9071,24.7409,13.1152,2.22045e-16,1.01791,0.235938,0.251439,0.802062,0.306831,0.785309
63,457.698,1,13.5276,19.6748,24.7114,14.1249,2.22045e-16,0.997156,0.235938,0.254616,0.872069,0.301848,0.77526
64,459.669,1,13.5241,21.1227,24.8692,13.7233,2.22045e-16,1.01538,0.235938,0.263195,0.821068,0.297784,0.773219
65,461.002,1,13.5523,21.0892,24.7664,12.2726,0.145318,0.939159,0.235938,0.264305,0.861441,0.289565,0.809906
66,458.87,1,13.5363,20.1727,25.0329,12.8162,2.22045e-16,1.01798,0.235938,0.261439,0.773672,0.306489,0.787724
67,460.48,1,13.5469,20.0275,24.7576,12.1058,2.22045e-16,1.02672,0.235938,0.267409,0.810048,0.284038,0.802141
68,457.381,1,13.4812,22.0166,24.8632,12.2802,2.22045e-16,1.00274,0.235938,0.269434,0.840652,0.272879,0.811086
69,457.296,1,13.6252,23.8313,24.7935,11.4615,2.22045e-16,1.01699,0.235938,0.274974,0.793038,0.268114,0.813013
70,454.756,1,13.5668,24.3,24.1444,13.0313,2.22045e-16,0.988892,0.235938,0.254317,0.907816,0.254535,0.871205
71,448.154,1,13.5598,23.0235,23.8255,13.176,2.22045e-16,0.941036,0.235938,0.258598,0.874819,0.285506,0.859996
72,448.962,1,13.4903,21.4344,24.326,14.1036,2.22045e-16,0.926207,0.235938,0.263654,0.962971,0.277444,0.868065
73,452.01,1,13.5382,22.2795,24.4712,15.5922,2.22045e-16,0.941812,0.235938,0.258348,0.975866,0.257389,0.943496
74,448.863,1,13.4459,22.5645,24.4396,13.7416,2.22045e-16,0.938414,0.235938,0.261984,0.915772,0.282099,0.828302
75,453.123,1,13.4415,21.0402,24.6498,13.3753,0.146121,0.884721,0.235938,0.263691,0.888261,0.267716,0.889495
76,453.822,1,13.6023,19.5497,24.9461,11.7072,0.192458,0.892229,0.235938,0.255748,0.82161,0.271145,0.846569
77,459.273,1,13.4213,20.2835,25.1196,11.058,0.0240506,0.976687,0.235938,0.25718,0.852634,0.289882,0.918884
78,458.232,1,13.5294,24.7501,24.5852,11.7695,0.0247042,0.977484,0.235938,0.251719,0.913463,0.280523,0.884318
79,459.865,1,13.4543,25.8804,24.4535,13.0906,2.22045e-16,0.994405,0.235938,0.249627,0.945471,0.26076,0.944264
80,468.859,1,13.4458,26.37,23.4323,13.4879,2.22045e-16,1.03705,0.235938,0.248088,1.02597,0.241289,0.990984
81,468.205,1,13.6603,27.2703,23.8223,13.4484,0.707232,0.326765,0.469974,0.269719,1.05765,0.24934,0.89075
82,461.879,1,13.6678,26.9844,23.662,14.1614,0.552266,0.366698,0.469974,0.255394,0.992791,0.234012,0.887572
83,460.837,1,13.5427,29.1885,23.3429,14.0631,0.698001,0.32263,0.469974,0.255349,0.936832,0.243794,0.911201
84,455.837,1,13.4985,27.3485,23.031,14.6031,0.570694,0.343165,0.469974,0.251929,0.953052,0.250739,0.869519
85,457.595,1,13.3856,25.7992,23.2852,13.574,0.428453,0.380286,0.469974,0.261788,0.929761,0.248269,0.915509
86,446.381,1,13.453,23.9833,23.5972,12.5385,0.648681,0.296786,0.469974,0.263123,0.883598,0.25243,0.890553
87,447.831,1,13.5249,25.7166,23.8512,12.8616,0.791726,0.263332,0.469974,0.260634,0.851759,0.249328,0.947788
88,451.682,1,13.5461,26.1944,24.1035,12.6114,0.799348,0.280877,0.469974,0.255162,0.804468,0.247223,0.919336
89,451.854,1,13.4711,24.4211,23.9908,13.4493,0.698325,0.300556,0.469974,0.265315,0.905462,0.247159,0.842545
90,446.065,1,13.3909,27.045,23.8553,13.0299,0.64379,0.309821,0.469974,0.257024,0.809478,0.248576,0.84713
91,440.801,1,13.428,27.9544,24.0705,12.7913,0.836163,0.251033,0.469974,0.258733,0.844011,0.215955,0.87581
92,443.554,1,13.5266,26.5161,23.7096,13.9505,0.857431,0.238799,0.469974,0.264626,1.00465,0.220792,0.84761
93,446.246,1,13.4059,24.7786,24.2043,13.8825,0.81938,0.255529,0.469974,0.257818,1.0396,0.223004,0.817117
94,450.916,1,13.4662,23.9402,24.1345,13.9322,0.823113,0.270742,0.469974,0.254757,1.10936,0.205502,0.810664
95,455.92,1,13.5288,23.237,23.8345,13.702,0.677215,0.328199,0.469974,0.257045,0.985964,0.2242,0.781183
96,456.063,1,13.4459,24.5099,24.1382,14.1249,0.645013,0.322179,0.469974,0.256621,1.00309,0.230511,0.892692
97,454.925,1,13.5554,24.5848,23.5127,13.5332,0.76653,0.294527,0.469974,0.256251,0.936878,0.239141,0.851168
98,455.769,1,13.527,22.708,24.0267,12.0191,0.598028,0.346733,0.469974,0.253205,0.962202,0.209679,0.903095
99,458.078,1,13.5139,23.6824,23.827,12.9997,0.598148,0.347415,0.469974,0.263108,1.04394,0.219523,0.815031
100,461.669,1,13.4376,24.7121,23.8618,12.7496,0.646257,0.339657,0.469974,0.25586,1.08915,0.226079,0.815177
101,455.369,1,13.4152,23.089,23.943,13.6996,2.22045e-16,0.806434,0.303426,0.25973,1.01436,0.244577,0.822527
102,452.732,1,13.4792,25.9409,23.5726,13.386,2.22045e-16,0.806629,0.303426,0.259851,1.0352,0.230213,0.796382
103,451.897,1,13.5502,27.5008,23.3663,13.5104,0.121263,0.748524,0.303426,0.263346,1.03747,0.226118,0.822648
104,460.6,1,13.6866,33.8388,23.0146,13.8142,0.296868,0.700291,0.303426,0.253417,1.09676,0.242891,0.842535
105,457.087,1,13.6135,34.0727,22.9102,13.4589,0.454628,0.616591,0.303426,0.269415,1.05003,0.242606,0.813565
106,455.507,1,13.6048,33.9451,23.0019,14.3507,0.595622,0.565422,0.303426,0.267932,1.00949,0.232321,0.785382
107,455.017,1,13.4096,28.434,22.8365,13.733,0.489778,0.622647,0.303426,0.259275,0.934579,0.246394,0.726952
108,454.518,1,13.4728,28.0489,23.218,13.9664,0.571046,0.569365,0.303426,0.256887,0.917773,0.271463,0.766607
109,448.645,1,13.5209,26.5127,23.3654,13.6461,0.419176,0.626553,0.303426,0.25542,0.945945,0.265408,0.669327
110,456.812,1,13.5239,26.9397,23.8386,13.2922,0.602581,0.564537,0.303426,0.256816,1.01367,0.276375,0.691606
111,460.327,1,13.3578,26.1653,24.0536,13.3912,0.936655,0.425186,0.303426,0.265515,1.08017,0.279026,0.681174
112,456.015,1,13.5079,29.2411,23.5136,14.3212,0.978837,0.39667,0.303426,0.267293,1.05757,0.251553,0.729542
113,454.74,1,13.4737,26.308,23.5984,14.4112,0.887841,0.429017,0.303426,0.263729,1.11905,0.25313,0.692021
114,448.505,1,13.4231,26.6059,23.0947,13.3784,0.72247,0.486371,0.303426,0.254169,1.07745,0.24959,0.672831
115,450.886,1,13.39,31.3847,22.4386,14.0808,0.619089,0.556854,0.303426,0.263117,0.896467,0.257731,0.671188
116,449.001,1,13.4934,33.578,21.7065,14.5872,0.620919,0.522898,0.303426,0.262965,0.966359,0.262343,0.748546
117,451.395,1,13.5542,36.5288,22.0038,14.0299,0.688451,0.516622,0.303426,0.261423,0.894247,0.263736,0.746085
118,459.703,1,13.4228,36.9029,21.2341,14.3422,0.485522,0.656447,0.303426,0.257792,0.856573,0.24637,0.755749
119,463.084,1,13.4839,38.3974,21.137,14.0478,0.295882,0.761931,0.303426,0.257466,0.860464,0.239,0.752613
120,471.492,1,13.472,41.0045,21.3437,15.1276,0.174916,0.823431,0.303426,0.267348,0.917626,0.246738,0.805686
121,468.107,1,13.347,40.8529,20.5662,14.1399,0.846475,0.327099,0.455274,0.262149,0.855022,0.256752,0.834661
122,461.278,1,13.3533,39.7419,20.2951,13.8224,0.891828,0.297744,0.455274,0.261016,0.844309,0.257651,0.812237
123,463.264,1,13.5321,41.1356,20.2331,13.9138,0.877809,0.316681,0.455274,0.26353,0.765017,0.259244,0.820066
124,465.208,1,13.532,40.284,20.8385,14.5368,0.905265,0.327411,0.455274,0.267995,0.788284,0.241584,0.727525
125,467.784,1,13.337,39.106,21.3946,14.9707,0.561766,0.403276,0.455274,0.26247,0.946859,0.255219,0.760093
126,466.548,1,13.4569,39.7156,21.7026,15.0496,0.719175,0.363726,0.455274,0.263274,0.886503,0.25251,0.759571
127,453.028,1,13.2854,38.6072,21.8696,15.3566,0.778324,0.31665,0.455274,0.249808,0.937811,0.225691,0.736211
128,452.137,1,13.4809,34.5295,21.5446,14.9432,0.891581,0.293982,0.455274,0.264154,0.943981,0.206796,0.688525
129,455.271,1,13.5311,31.9295,21.9936,15.0129,1.01868,0.272556,0.455274,0.25409,0.93741,0.201295,0.715974
130,456.7,1,13.4483,34.7207,21.4807,15.4188,0.840765,0.3112,0.455274,0.2518,1.07667,0.210017,0.699004
131,464.002,1,13.545,32.5488,21.9304,15.5769,0.811645,0.321104,0.455274,0.263155,1.2473,0.197112,0.771222
132,459.568,1,13.5335,34.1631,21.9004,15.0057,0.850112,0.304073,0.455274,0.25936,1.16366,0.19737,0.777404
133,451.574,1,13.6217,36.1712,21.5405,13.524,0.812698,0.297164,0.455274,0.263062,1.10853,0.193564,0.784012
134,456.649,1,13.5095,37.3712,22.1991,13.0572,0.923411,0.287754,0.455274,0.262554,0.944587,0.204866,0.795755
135,448.762,1,13.4768,35.1867,22.418,14.4134,0.979952,0.256444,0.455274,0.258175,0.945936,0.190407,0.79119
136,448.465,1,13.3598,35.8658,22.0862,14.6606,0.955964,0.259719,0.455274,0.263385,0.913998,0.180694,0.859782
137,450.165,1,13.4135,34.1257,22.0709,14.3779,0.820522,0.291162,0.455274,0.264443,0.920773,0.198022,0.879629
138,456.756,1,13.4938,31.8077,22.3506,14.4229,0.786966,0.314345,0.455274,0.261295,1.02424,0.196739,0.862278
139,462.154,1,13.5406,33.5959,22.6103,12.8794,1.00298,0.262265,0.455274,0.257668,1.10049,0.202018,0.891748
140,451.49,1,13.4583,33.2083,22.5148,12.81,0.891419,0.281769,0.455274,0.259923,0.970855,0.187795,0.840054
141,452.466,1,13.5337,34.9995,23.064,12.638,1.39141,0.0116074,1.20994,0.25299,1.00454,0.198349,0.797487
142,459.388,1,13.5896,31.1836,23.0546,12.7398,1.48015,0.0101913,1.20994,0.256506,1.13768,0.19673,0.834844
143,447.708,1,13.4952,28.0996,23.3668,13.241,1.34623,0.0111309,1.20994,0.261591,1.00239,0.202994,0.799772
144,450.009,1,13.5018,27.4931,23.8192,13.8922,1.26927,0.0122199,1.20994,0.257661,1.08045,0.2288,0.792041
145,461.125,1,13.4239,30.072,23.6617,14.1314,1.35566,0.0121988,1.20994,0.25989,1.10571,0.221782,0.858744
146,458.685,1,13.3866,34.9071,23.2369,14.3428,1.42628,0.010985,1.20994,0.255289,1.0985,0.213539,0.807793
147,454.862,1,13.495,32.6528,22.8859,14.4981,1.42631,0.0117724,1.20994,0.247867,0.975248,0.18547,0.793482
148,465.308,1,13.4636,32.0594,22.3934,13.4872,1.49336,0.0120796,1.20994,0.25149,1.00101,0.201476,0.838622
149,463.684,1,13.4511,34.002,22.9843,13.313,1.49335,0.0109175,1.20994,0.254366,0.998816,0.211949,0.872469
150,458.297,1,13.5305,34.2209,23.1333,13.2047,1.39384,0.0110309,1.20994,0.265603,1.06602,0.22067,0.852334
151,456.662,1,13.4831,32.8734,22.9386,13.8828,1.39383,0.0112498,1.20994,0.253436,1.09543,0.232764,0.810729
152,462.496,1,13.6055,33.0531,22.82,14.1778,1.39385,0.0120672,1.20994,0.255159,1.02588,0.234221,0.847176
153,461.718,1,13.5459,38.5014,22.165,14.6175,1.47957,0.0105348,1.20994,0.265151,1.00577,0.23864,0.77373
154,463.983,1,13.5501,34.8967,22.1584,14.8293,1.47956,0.0100148,1.20994,0.255719,1.05492,0.255906,0.824824
155,459.447,1,13.4198,35.9596,22.6652,14.6733,1.47955,0.00956065,1.20994,0.252876,1.0524,0.254813,0.846585
156,469.167,1,13.4911,34.1797,22.4929,13.8194,1.47958,0.0122293,1.20994,0.261653,1.05085,0.239095,0.835936
157,472.615,1,13.4463,34.1472,22.6207,14.3789,1.37244,0.0141049,1.20994,0.258928,1.10014,0.242964,0.854037
158,471.565,1,13.4176,27.7052,22.1758,14.2346,1.45232,0.0113628,1.20994,0.251553,1.14208,0.271161,0.84117
159,466.51,1,13.4473,28.6297,22.1683,13.9859,1.3668,0.0120241,1.20994,0.255818,1.13657,0.263501,0.852223
160,462.359,1,13.5207,33.6467,21.9936,14.9687,1.36679,0.01269,1.20994,0.267171,1.09645,0.262821,0.746456
161,460.721,1,13.5514,30.8448,22.2106,14.0964,1.45615,0.0108597,1.20504,0.250418,1.09827,0.248679,0.73873
162,451.019,1,13.4835,29.7432,22.2206,14.0019,1.36591,0.0106672,1.20504,0.250868,1.00444,0.250878,0.78474
163,462.291,1,13.4393,27.0648,22.4273,15.5276,1.36594,0.0125252,1.20504,0.255012,1.08917,0.252285,0.812086
164,475.845,1,13.5552,27.4344,22.9306,14.5792,1.44701,0.0141365,1.20504,0.248889,0.993831,0.264123,0.839839
165,473.985,1,13.4884,27.9771,22.5205,15.3483,1.31292,0.0165143,1.20504,0.257395,1.02455,0.254129,0.837083
166,475.435,1,13.5092,26.135,22.6796,16.1893,1.31291,0.0156504,1.20504,0.258597,1.07146,0.268338,0.907081
167,465.309,1,13.4894,23.9598,23.4111,15.547,1.31289,0.0137506,1.20504,0.252484,1.00551,0.263178,0.896547
168,466.991,1,13.4416,23.6012,23.7682,15.8164,1.31288,0.0134142,1.20504,0.263097,0.987341,0.270365,0.97492
169,463.779,1,13.4756,26.5194,23.3623,13.6099,1.31288,0.0133177,1.20504,0.257463,0.968007,0.255407,0.920681
170,466.254,1,13.485,28.3033,23.4999,13.3971,1.31288,0.0141513,1.20504,0.259837,0.979086,0.255994,0.947933
171,465.448,1,13.5127,29.9472,24.0818,13.2583,1.31286,0.0136593,1.20504,0.262585,0.994813,0.263751,0.948746
172,459.703,1,13.3889,25.6411,23.9554,14.6605,1.31285,0.0128606,1.20504,0.25969,0.993952,0.263165,0.869913
173,455.279,1,13.4889,24.8392,23.6014,13.4662,1.3758,0.0115642,1.20504,0.254829,0.900962,0.267486,0.786418
174,457.598,1,13.3933,25.0424,24.1078,12.7542,1.3758,0.0116086,1.20504,0.252329,1.00834,0.271132,0.780736
175,460.603,1,13.4271,26.6227,24.3101,12.7353,1.37581,0.0118646,1.20504,0.252366,0.921003,0.276153,0.806524
176,459.599,1,13.5934,23.5812,24.8143,12.1788,1.3758,0.0109641,1.20504,0.262476,1.05199,0.269704,0.792121
177,467.253,1,13.5291,21.3265,24.8277,13.0528,1.37582,0.0118574,1.20504,0.258434,1.05434,0.280514,0.865375
178,464.876,1,13.514,19.8198,24.9228,12.147,1.51556,0.00937567,1.20504,0.266196,0.96419,0.285602,0.80517
179,462.381,1,13.4538,22.2297,24.3739,13.2472,1.51555,0.00959648,1.20504,0.261072,0.932275,0.278783,0.8333
180,463.258,1,13.5803,20.7929,24.3579,12.5003,1.51553,0.00840969,1.20504,0.26057,1.03445,0.274543,0.840661
181,455.082,1,13.5049,20.7745,24.4887,12.6927,1.51552,0.00786619,1.20502,0.254402,1.00786,0.264902,0.878904
182,459.884,1,13.4722,22.5191,24.3424,13.6409,1.51552,0.00793461,1.20502,0.259634,0.996981,0.260122,0.95363
183,457.172,1,13.4738,22.1389,24.3885,13.4752,1.51551,0.0074122,1.20502,0.262462,0.965961,0.25832,0.968733
184,462.232,1,13.5126,20.5064,24.4813,14.7709,1.4324,0.00949868,1.20502,0.267988,1.0166,0.27482,0.924709
185,467.529,1,13.544,24.1823,24.1762,15.3178,1.32144,0.0130666,1.20502,0.258853,1.11117,0.26992,0.911107
186,461.543,1,13.5154,29.1812,23.6302,15.0969,1.43806,0.00912557,1.20502,0.257908,1.191,0.261135,0.87858
187,453.261,1,13.4571,28.8618,23.0661,14.3753,1.58644,0.00623236,1.20502,0.252153,1.03524,0.257526,0.775039
188,455.593,1,13.472,26.9888,23.0596,13.7711,1.58644,0.00622481,1.20502,0.258755,1.04378,0.27322,0.772166
189,450.066,1,13.4625,27.4439,23.331,13.3315,1.58643,0.00561894,1.20502,0.24989,1.01684,0.276557,0.768751
190,450.026,1,13.4421,28.6525,22.8942,14.4502,1.4507,0.00811174,1.20502,0.256689,0.972535,0.277493,0.775888
191,456.553,1,13.471,29.8733,22.319,15.0264,1.57615,0.00662061,1.20502,0.252514,1.04684,0.277248,0.770746
192,458.459,1,13.4781,28.3759,22.4945,14.7848,1.57615,0.00722058,1.20502,0.256341,1.06907,0.279961,0.783659
193,454.511,1,13.3767,27.5745,22.7694,14.4688,1.4215,0.00947938,1.20502,0.251743,1.04418,0.254225,0.824943
194,455.421,1,13.5042,27.6723,23.4579,14.0565,1.42151,0.00978231,1.20502,0.265897,1.01329,0.238062,0.796087
195,453.197,1,13.517,27.2963,23.2521,13.7405,1.42152,0.00937394,1.20502,0.264644,0.980016,0.233166,0.844931
196,452.863,1,13.4964,27.0672,23.2572,14.2359,1.42151,0.00942367,1.20502,0.259582,1.05355,0.239961,0.865525
197,463.263,1,13.4923,26.0317,23.3056,13.9254,1.42153,0.0105835,1.20502,0.263526,1.01794,0.262981,0.843531
198,460.787,1,13.4354,25.4476,23.6579,14.3799,1.42154,0.010673,1.20502,0.251303,1.03626,0.272518,0.766935
199,458.232,1,13.5571,29.158,23.8512,13.092,1.42154,0.010319,1.20502,0.25717,0.956681,0.274264,0.771325
200,455.893,1,13.6267,27.1588,23.9584,12.9167,1.49387,0.00940019,1.20502,0.258464,0.879949,0.273918,0.762056
201,452.263,1,13.6081,25.1341,23.7565,12.5314,0.312484,0.921198,0.191863,0.266691,0.946196,0.269126,0.766025
202,450.15,1,13.5527,27.8548,23.6254,11.9945,0.0790164,1.07424,0.191863,0.261386,0.891112,0.251395,0.761037
203,446.164,1,13.4511,28.4994,23.3175,12.8801,0.31335,0.918839,0.191863,0.25158,0.861753,0.246709,0.789758
204,452.604,1,13.4661,30.1985,23.3007,12.9364,0.255165,0.988338,0.191863,0.256274,0.913566,0.24881,0.747266
205,461.165,1,13.4183,28.5282,23.7643,13.0217,2.22045e-16,1.14787,0.191863,0.254325,0.99318,0.252527,0.855077
206,449.892,1,13.5107,27.7741,23.4259,13.1166,2.22045e-16,1.1108,0.191863,0.246647,0.936217,0.222471,0.894282
207,457.008,1,13.6286,28.2818,23.4199,13.0272,0.202481,0.999068,0.191863,0.258354,0.978892,0.233128,0.967804
208,460.421,1,13.3727,30.6715,23.6361,14.2319,2.22045e-16,1.15168,0.191863,0.263173,0.928519,0.212661,1.00137
209,453.202,1,13.4282,34.3263,23.4744,13.5086,2.22045e-16,1.08601,0.191863,0.259977,0.986271,0.225315,1.01043
210,452.822,1,13.5044,31.2316,23.7512,13.297,2.22045e-16,1.07637,0.191863,0.251728,0.966156,0.237377,1.06865
211,448.004,1,13.5229,26.4815,23.7164,13.4504,0.08505,1.00708,0.191863,0.261539,0.880142,0.254619,0.99364
212,444.007,1,13.3933,26.5805,23.7775,13.7952,2.22045e-16,1.08303,0.191863,0.25777,0.870805,0.246988,0.774843
213,444.415,1,13.4595,27.2615,23.4785,14.1032,2.22045e-16,1.08475,0.191863,0.258845,0.868749,0.25405,0.763672
214,449.816,1,13.4606,26.7872,23.5547,13.0413,2.22045e-16,1.10949,0.191863,0.254147,0.881282,0.265275,0.769562
215,450.907,1,13.4179,25.5514,23.3265,14.3002,2.22045e-16,1.06578,0.191863,0.257352,0.954033,0.286489,0.852406
216,455.969,1,13.6493,25.4083,23.4433,13.3514,2.22045e-16,1.08903,0.191863,0.271761,0.982762,0.284081,0.849736
217,459.646,1,13.459,25.904,23.836,13.721,2.22045e-16,1.09401,0.191863,0.25186,1.07772,0.276588,0.921285
218,453.759,1,13.4457,25.265,23.8331,14.6513,2.22045e-16,1.10315,0.191863,0.254077,0.955888,0.252578,0.872148
