pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-2.10148,0.0324706,-4.06929,0.00431011,-1.87295,0.0613518,All
-1.72507,0.0649413,-3.80291,0,-1.47452,0.122704,All
-1.34866,0.0974119,-3.53653,0.00431011,-1.07609,0.306759,All
-0.972256,0.292236,-3.27014,0.00862022,-0.677662,0.368111,All
-0.595847,0.422118,-3.00376,0.00862022,-0.279231,0.429463,All
-0.219439,0.454589,-2.73737,0.0344809,0.119199,0.337435,All
0.156969,0.357177,-2.47099,0.038791,0.51763,0.67487,All
0.533378,0.681884,-2.2046,0.038791,0.91606,0.15338,All
0.909786,0.227295,-1.93822,0.0301708,1.31449,0.184056,All
1.28619,0.292236,-1.67183,0.0948224,1.71292,0.122704,All
,,-1.40545,0.077582,,,All
,,-1.13906,0.163784,,,All
,,-0.872676,0.163784,,,All
,,-0.606291,0.306018,,,All
,,-0.339906,0.461182,,,All
,,-0.0735215,0.3836,,,All
,,0.192863,0.538764,,,All
,,0.459248,0.487042,,,All
,,0.725633,0.37498,,,All
,,0.992018,0.275847,,,All
,,1.2584,0.120683,,,All
,,1.52479,0.0948224,,,All
,,1.79117,0.0474112,,,All
,,2.05756,0.0301708,,,All
,,2.32394,0.0431011,,,All
,,2.59033,0.0258607,,,All
,,2.85671,0.00431011,,,All
,,3.1231,0.00862022,,,All
,,3.38948,0.00431011,,,All
,,3.65587,0.00431011,,,All
