parameter,value
Cl_pop,13.5248610232888
V1_pop,25.2126562439108
beta_V1_ANTU_1,-0.236157757689767
beta_V1_logtCLCRMLMIN,-1.42271186384649
beta_V1_logtPROGDL,-0.704598868882095
Q_pop,23.4
beta_Q_LMP_1,0.914105571646763
beta_Q_logtAGEA,1.19189719244464
beta_Q_logtALBGDL,17.1809884021953
beta_Q_logtIMCKGM2,0.456567414058975
beta_Q_logtPROGDL,-16.9824652710587
V2_pop,2.75640960995848
beta_V2_SEXF_1,4.67222620166767
beta_V2_logtHCM,37.4624910771072
beta_V2_logtRAL,0.248639053152699
omega_Cl,0.260826101659093
omega_V1,0.107201619223433
omega_Q,4.54119353149347e-8
omega_V2,6.92306640746e-8
a,1.34708301818537
b,0.0415818895971728
