iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,690.903,1,6.75429,13.0769,11.9494,19.6735,1,0.3,1,1,1,1
2,635.479,1,13.2024,16.8792,18.6365,16.5324,1.17205,0.199438,0.284959,1.0892,0.739144,0.763759
3,607.114,1,13.5641,17.7062,20.5311,15.7247,1.24704,0.170904,0.239894,1.1991,0.694494,0.717937
4,588.356,1,13.3649,17.2525,21.714,17.0452,1.27001,0.146679,0.245731,1.26434,0.672041,0.637111
5,557.846,1,13.4615,16.8034,22.8565,15.3782,1.17823,0.127872,0.262083,1.34215,0.496552,0.557264
6,542.162,1,13.5526,17.0462,23.7145,15.3821,1.44373,0.101383,0.247726,1.55521,0.444359,0.552988
7,534.036,1,13.5793,12.2949,24.5859,14.7896,1.38603,0.0907881,0.257857,1.74607,0.412856,0.632908
8,521.286,1,13.5875,14.4819,25.8681,13.2747,1.45591,0.0789608,0.248768,1.90862,0.345323,0.645839
9,519.268,1,13.5787,12.9614,26.7743,12.3442,1.48589,0.0739954,0.245541,1.73484,0.335697,0.786489
10,524.444,1,13.4981,14.1455,26.7861,11.0522,1.53429,0.0703614,0.252544,1.91208,0.347536,0.818567
11,519.523,1,13.3708,13.7018,26.5297,12.618,1.49554,0.0701806,0.266634,1.63467,0.341619,0.834949
12,523.255,1,13.4114,12.8893,26.417,13.5151,1.44825,0.0714853,0.265884,1.96124,0.355192,0.797869
13,515.358,1,13.5032,15.5301,26.3038,13.2044,1.54162,0.0657805,0.26135,1.73947,0.354097,0.758012
14,509.823,1,13.5919,16.7041,25.6829,12.6832,1.52043,0.0622536,0.270486,1.522,0.356265,0.838255
15,500.169,1,13.5542,16.035,25.785,11.5196,1.52042,0.0616853,0.270384,1.16263,0.336922,0.847192
16,492.995,1,13.5082,18.6157,25.8136,11.513,1.52037,0.0598586,0.265894,1.00253,0.329947,0.880296
17,480.484,1,13.5824,19.9214,25.7841,10.5565,1.58136,0.0499518,0.262233,0.928326,0.352094,0.807985
18,477.454,1,13.5978,19.1156,25.7357,10.718,1.63272,0.0458343,0.25951,0.935022,0.338312,0.803826
19,470.734,1,13.5631,20.9965,25.377,10.7881,1.47894,0.0496435,0.268985,0.880081,0.325443,0.837091
20,471.608,1,13.6161,22.533,25.0566,12.155,1.5593,0.0476228,0.263339,0.977854,0.283082,0.833752
21,471.435,1,13.7136,24.4568,25.2181,12.8414,1.72541,0.0371061,0.268663,0.990323,0.282374,0.836911
22,465.025,1,13.6544,21.8511,24.1662,12.4514,1.52699,0.0438345,0.269917,1.00402,0.256704,0.88777
23,474.198,1,13.5592,25.1772,24.4545,12.0883,1.60748,0.0488964,0.255732,0.929147,0.240523,0.967948
24,470.436,1,13.4853,22.7659,24.4811,12.807,1.46602,0.0553807,0.252044,0.940572,0.243098,0.882589
25,473.966,1,13.4807,22.3961,25.4074,12.7291,1.45504,0.0587396,0.257654,0.958336,0.215497,0.948872
26,481.412,1,13.5527,22.7029,24.6672,13.3912,1.50425,0.0592779,0.261952,0.959798,0.218482,1.02733
27,473.264,1,13.462,22.2679,24.7386,14.3149,1.54768,0.0494755,0.262923,0.920037,0.230549,1.07444
28,472.22,1,13.5304,22.1286,25.2522,13.0765,1.48632,0.049208,0.257496,1.00164,0.257816,1.02712
29,476.648,1,13.5093,21.2012,25.1617,13.209,1.56049,0.0475866,0.263662,1.02793,0.249594,1.04286
30,475.624,1,13.5667,23.6044,24.5335,12.7256,1.59096,0.0489964,0.264014,0.963096,0.243996,0.956729
31,463.478,1,13.5918,27.6465,23.7931,12.8436,1.54802,0.0432965,0.26531,0.899605,0.25184,0.958232
32,466.303,1,13.485,28.2481,23.2581,12.1739,1.61778,0.0388196,0.258222,0.88168,0.274982,1.01783
33,468.909,1,13.5829,27.0746,23.5029,11.8939,1.67754,0.0375108,0.25652,0.914045,0.276259,0.981254
34,469.965,1,13.5796,26.4309,23.6954,12.3188,1.67762,0.0420577,0.257518,0.884721,0.26179,0.95541
35,478.901,1,13.5718,31.0842,23.2558,14.0468,1.67761,0.0432302,0.277072,0.941419,0.275109,0.998028
36,475.003,1,13.4852,31.1627,23.0685,12.5616,1.63165,0.0448003,0.256336,1.00756,0.257434,0.952063
37,463.836,1,13.5392,29.7691,23.2643,13.5737,1.48448,0.0473107,0.263711,0.954968,0.248203,0.906216
38,466.105,1,13.4844,27.7515,23.0726,15.1768,1.50678,0.0426161,0.258721,1.03213,0.28833,0.924142
39,470.753,1,13.429,28.0691,23.1572,14.3666,1.50694,0.0487483,0.260067,1.00511,0.287289,0.845029
40,467.349,1,13.414,33.9853,22.5379,15.0507,1.54124,0.0455163,0.269162,1.01623,0.300207,0.721189
41,471.392,1,13.3594,33.8542,22.5207,13.3294,1.60036,0.0454976,0.255607,0.990629,0.305153,0.76138
42,463.055,1,13.5143,30.0514,22.2457,13.9752,1.60028,0.0416454,0.260621,0.928186,0.298756,0.763408
43,454.342,1,13.4727,31.1062,22.3552,13.9779,1.58163,0.0371277,0.259616,0.968323,0.30034,0.680582
44,449.713,1,13.5467,31.4168,21.9413,14.491,1.60496,0.0323854,0.261641,1.01073,0.272054,0.705251
45,456.956,1,13.5224,30.98,21.9039,14.2139,1.62757,0.0379384,0.265236,0.975113,0.278266,0.65964
