time,empiricalCdf,theoreticalCdf,piLower,piUpper,split
0.393082,0.010989,0.0147059,0,0.0633013,All
1.32133,0.021978,0.047619,0,0.12588,All
2.24959,0.032967,0.078125,0.0144928,0.179908,All
3.17784,0.0989011,0.101572,0.0281746,0.20943,All
4.10609,0.142857,0.125,0.0416667,0.236477,All
5.03434,0.175824,0.145161,0.0555556,0.257576,All
5.96259,0.197802,0.163934,0.069205,0.287775,All
6.89084,0.208791,0.181818,0.0754986,0.304094,All
7.8191,0.21978,0.197368,0.0962302,0.320305,All
8.74735,0.263736,0.215385,0.104804,0.335498,All
9.6756,0.285714,0.232877,0.130435,0.355297,All
10.6039,0.285714,0.25,0.139444,0.369863,All
11.5321,0.340659,0.262829,0.1473,0.384615,All
12.4604,0.384615,0.277778,0.162612,0.397348,All
13.3886,0.384615,0.294118,0.176945,0.411729,All
14.3169,0.395604,0.306452,0.185813,0.422806,All
15.2451,0.395604,0.32,0.193548,0.439886,All
16.1734,0.406593,0.333333,0.20778,0.450704,All
17.1016,0.417582,0.348155,0.225806,0.465753,All
18.0299,0.43956,0.360328,0.237103,0.477226,All
18.9581,0.43956,0.371612,0.242951,0.492729,All
19.8864,0.43956,0.385165,0.253984,0.5,All
20.8146,0.483516,0.398718,0.269249,0.507814,All
21.7429,0.494505,0.407651,0.278879,0.524359,All
22.6711,0.505495,0.421053,0.289101,0.53498,All
23.5994,0.516484,0.433085,0.304716,0.545455,All
24.5276,0.527473,0.440678,0.322307,0.553709,All
25.4559,0.56044,0.452055,0.325699,0.558874,All
26.3841,0.571429,0.463768,0.338348,0.571429,All
27.3124,0.582418,0.474022,0.345146,0.580014,All
28.2406,0.582418,0.483333,0.352941,0.591507,All
29.1689,0.604396,0.493151,0.360139,0.607084,All
30.0971,0.604396,0.507042,0.37693,0.612222,All
31.0254,0.626374,0.515152,0.385856,0.621417,All
31.9536,0.626374,0.526316,0.397059,0.635135,All
32.8819,0.659341,0.534483,0.409836,0.645153,All
33.8101,0.659341,0.54321,0.421799,0.651389,All
34.7384,0.659341,0.55395,0.4274,0.661868,All
35.6666,0.681319,0.564516,0.436052,0.6755,All
36.5949,0.692308,0.571429,0.450352,0.680556,All
37.5232,0.692308,0.580178,0.465435,0.688345,All
38.4514,0.692308,0.589392,0.477268,0.69281,All
39.3797,0.692308,0.6,0.485071,0.704127,All
40.3079,0.703297,0.609882,0.492748,0.708597,All
41.2362,0.725275,0.621212,0.507692,0.717082,All
42.1644,0.725275,0.628802,0.515165,0.727273,All
43.0927,0.725275,0.636364,0.524617,0.735703,All
44.0209,0.736264,0.645161,0.531281,0.74359,All
44.9492,0.769231,0.652778,0.539683,0.755017,All
45.8774,0.791209,0.661765,0.554701,0.76,All
46.8057,0.802198,0.671429,0.560114,0.76645,All
47.7339,0.802198,0.680278,0.566477,0.773688,All
48.6622,0.802198,0.689189,0.573386,0.775658,All
49.5904,0.813187,0.69697,0.587302,0.78233,All
50.5187,0.813187,0.705128,0.601471,0.789103,All
51.4469,0.824176,0.712121,0.60685,0.794495,All
52.3752,0.824176,0.722222,0.618347,0.804825,All
53.3034,0.857143,0.728571,0.639117,0.81381,All
54.2317,0.879121,0.738796,0.640625,0.818813,All
55.1599,0.879121,0.746269,0.648886,0.826087,All
56.0882,0.89011,0.753524,0.656716,0.833333,All
57.0164,0.89011,0.761549,0.66895,0.839118,All
57.9447,0.89011,0.767123,0.673903,0.842105,All
58.8729,0.901099,0.773763,0.688525,0.847854,All
59.8012,0.912088,0.781935,0.691742,0.857119,All
60.7294,0.912088,0.792656,0.702229,0.861111,All
61.6577,0.912088,0.798734,0.705023,0.868421,All
62.5859,0.912088,0.805763,0.71875,0.87412,All
63.5142,0.912088,0.813923,0.723077,0.879394,All
64.4424,0.912088,0.820256,0.730159,0.884058,All
65.3707,0.934066,0.825397,0.742641,0.890411,All
66.299,0.934066,0.833333,0.751923,0.89677,All
67.2272,0.945055,0.842105,0.761549,0.902093,All
68.1555,0.956044,0.848293,0.776119,0.910352,All
69.0837,0.956044,0.855072,0.78125,0.918582,All
70.012,0.967033,0.8625,0.792385,0.923077,All
70.9402,0.978022,0.868637,0.802817,0.930556,All
71.8685,0.978022,0.876712,0.806004,0.932432,All
72.7967,0.978022,0.882353,0.8125,0.938447,All
73.725,0.978022,0.887324,0.820896,0.94326,All
74.6532,0.978022,0.895813,0.828348,0.946548,All
75.5815,0.978022,0.903862,0.836637,0.953835,All
76.5097,0.978022,0.907692,0.84251,0.957746,All
77.438,0.978022,0.9125,0.8527,0.960263,All
78.3662,0.978022,0.917808,0.859512,0.962912,All
79.2945,0.978022,0.92565,0.867157,0.971429,All
80.2227,0.978022,0.930556,0.875962,0.972412,All
81.151,0.978022,0.935691,0.881254,0.972973,All
82.0792,0.989011,0.942443,0.890411,0.984251,All
83.0075,0.989011,0.95,0.898529,0.985815,All
83.9357,0.989011,0.955882,0.906458,0.986842,All
84.864,0.989011,0.959459,0.916667,1,All
85.7922,0.989011,0.969231,0.923077,1,All
86.7205,0.989011,0.971831,0.931031,1,All
87.6487,0.989011,0.974026,0.9375,1,All
88.577,0.989011,0.984375,0.945946,1,All
89.5052,0.989011,0.985714,0.95804,1,All
90.4335,0.989011,1,0.96875,1,All
91.3617,0.989011,1,0.982456,1,All
92.29,1,1,1,1,All
