Cl_pop,14.812,-0.65736,0.23604,-0.11331,0.0020874,0.0062302,-0.0087601,0.0083519,0.065914,-0.0012843
beta_Cl_tSCRMGDL,-0.65736,0.03206,-0.0048662,0.0036655,-0.00011319,-0.00032819,0.00037846,-0.0002846,-0.0046967,0.00013435
V1_pop,0.23604,-0.0048662,4.6249,-3.5064,0.00039853,0.048096,-0.091048,0.31357,0.037892,0.0020744
V2_pop,-0.11331,0.0036655,-3.5064,22.046,2.9735e-6,-0.032368,0.14869,-0.70439,-0.13982,-0.0033829
omega_Cl,0.0020874,-0.00011319,0.00039853,2.9735e-6,0.0017056,7.9474e-5,-0.00033122,-4.19e-5,-0.00077182,-2.625e-5
omega_V1,0.0062302,-0.00032819,0.048096,-0.032368,7.9474e-5,0.0061347,-0.006812,-0.0011209,0.0056506,-0.00026454
omega_Q,-0.0087601,0.00037846,-0.091048,0.14869,-0.00033122,-0.006812,0.12232,0.0018,0.0098949,-0.00083209
omega_V2,0.0083519,-0.0002846,0.31357,-0.70439,-4.19e-5,-0.0011209,0.0018,0.19301,0.055697,-0.001262
a,0.065914,-0.0046967,0.037892,-0.13982,-0.00077182,0.0056506,0.0098949,0.055697,2.2506,-0.030844
b,-0.0012843,0.00013435,0.0020744,-0.0033829,-2.625e-5,-0.00026454,-0.00083209,-0.001262,-0.030844,0.0011988
