standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
-4,0,-4,0,-4,0,-4,0,All
-1.92559,0.00666667,-2.73719,0.00666667,-2.4456,0.00666667,-1.90801,0.00666667,All
-1.88608,0.0133333,-2.47913,0.0133333,-2.21143,0.0133333,-1.90238,0.0133333,All
-1.76589,0.02,-2.38822,0.02,-2.18216,0.02,-1.83223,0.02,All
-1.73861,0.0266667,-2.23575,0.0266667,-2.03338,0.0266667,-1.77163,0.0266667,All
-1.69454,0.0333333,-2.07627,0.0333333,-1.9085,0.0333333,-1.74649,0.0333333,All
-1.68489,0.04,-2.0344,0.04,-1.85295,0.04,-1.38557,0.04,All
-1.6164,0.0466667,-2.02498,0.0466667,-1.8509,0.0466667,-1.35589,0.0466667,All
-1.57646,0.0533333,-1.85391,0.0533333,-1.66971,0.0533333,-1.34495,0.0533333,All
-1.55379,0.06,-1.84348,0.06,-1.65735,0.06,-1.25472,0.06,All
-1.43629,0.0666667,-1.82521,0.0666667,-1.64025,0.0666667,-1.25198,0.0666667,All
-1.40583,0.0733333,-1.80885,0.0733333,-1.61972,0.0733333,-1.18343,0.0733333,All
-1.35962,0.08,-1.72066,0.08,-1.609,0.08,-1.16377,0.08,All
-1.31389,0.0866667,-1.63854,0.0866667,-1.54633,0.0866667,-1.12195,0.0866667,All
-1.26869,0.0933333,-1.55878,0.0933333,-1.4874,0.0933333,-1.08562,0.0933333,All
-1.26086,0.1,-1.53827,0.1,-1.48722,0.1,-1.0528,0.1,All
-1.25732,0.106667,-1.32278,0.106667,-1.48718,0.106667,-1.0143,0.106667,All
-1.24538,0.113333,-1.32229,0.113333,-1.45491,0.113333,-1.01073,0.113333,All
-1.23804,0.12,-1.31308,0.12,-1.37955,0.12,-1.00616,0.12,All
-1.23033,0.126667,-1.28607,0.126667,-1.31853,0.126667,-0.978853,0.126667,All
-1.22162,0.133333,-1.27766,0.133333,-1.25416,0.133333,-0.974959,0.133333,All
-1.21725,0.14,-1.17156,0.14,-1.21898,0.14,-0.939989,0.14,All
-1.21566,0.146667,-1.14324,0.146667,-1.19622,0.146667,-0.92506,0.146667,All
-1.21276,0.153333,-1.05351,0.153333,-1.18092,0.153333,-0.888759,0.153333,All
-1.20558,0.16,-1.05092,0.16,-1.17013,0.16,-0.881714,0.16,All
-1.16289,0.166667,-1.03861,0.166667,-1.13849,0.166667,-0.87915,0.166667,All
-1.13603,0.173333,-1.03014,0.173333,-1.11971,0.173333,-0.877892,0.173333,All
-1.11199,0.18,-1.00653,0.18,-1.08759,0.18,-0.86537,0.18,All
-1.08444,0.186667,-0.945277,0.186667,-1.06113,0.186667,-0.829207,0.186667,All
-1.08288,0.193333,-0.940238,0.193333,-1.05372,0.193333,-0.82205,0.193333,All
-1.08145,0.2,-0.920146,0.2,-1.01403,0.2,-0.810343,0.2,All
-1.07502,0.206667,-0.916563,0.206667,-0.977888,0.206667,-0.775617,0.206667,All
-1.02774,0.213333,-0.913934,0.213333,-0.92373,0.213333,-0.772908,0.213333,All
-1.01289,0.22,-0.869036,0.22,-0.910547,0.22,-0.763888,0.22,All
-0.982231,0.226667,-0.838064,0.226667,-0.880604,0.226667,-0.745,0.226667,All
-0.964694,0.233333,-0.818733,0.233333,-0.821562,0.233333,-0.73866,0.233333,All
-0.899395,0.24,-0.790941,0.24,-0.734797,0.24,-0.736809,0.24,All
-0.896454,0.246667,-0.742245,0.246667,-0.64373,0.246667,-0.689626,0.246667,All
-0.884328,0.253333,-0.707538,0.253333,-0.580388,0.253333,-0.68179,0.253333,All
-0.870675,0.26,-0.689198,0.26,-0.52058,0.26,-0.634769,0.26,All
-0.815212,0.266667,-0.683906,0.266667,-0.485694,0.266667,-0.624425,0.266667,All
-0.81057,0.273333,-0.645821,0.273333,-0.479909,0.273333,-0.615688,0.273333,All
-0.792518,0.28,-0.626429,0.28,-0.449835,0.28,-0.594409,0.28,All
-0.769144,0.286667,-0.606763,0.286667,-0.448737,0.286667,-0.581393,0.286667,All
-0.687766,0.293333,-0.597964,0.293333,-0.432241,0.293333,-0.562002,0.293333,All
