iteration,E_Cl,sd_Cl,E_V1,sd_V1,E_Q,sd_Q,E_V2,sd_V2
1,13.8393,0.0485986,25.1267,0.0777465,54.3506,7.44801e-08,17.0763,8.04574e-08
2,13.9174,0.0449326,24.9867,0.0679779,54.3506,6.81974e-08,17.0763,7.29417e-08
3,13.9448,0.0411133,24.9641,0.0640248,54.3506,6.67811e-08,17.0763,7.61608e-08
4,13.9453,0.0403047,24.9811,0.0648016,54.3506,6.99467e-08,17.0763,7.14131e-08
5,13.9571,0.0390865,24.9293,0.0647486,54.3506,5.56674e-08,17.0763,6.77019e-08
6,13.9411,0.03859,24.908,0.0652908,54.3506,4.94307e-08,17.0763,6.29048e-08
7,13.9524,0.0383566,24.8964,0.0661821,54.3506,4.68767e-08,17.0763,6.54514e-08
8,13.9823,0.0385572,24.857,0.0659173,54.3506,3.7738e-08,17.0763,5.68673e-08
9,13.9761,0.0382599,24.8754,0.0656343,54.3506,5.0103e-08,17.0763,5.69806e-08
10,13.972,0.0378037,24.8645,0.0642285,54.3506,5.19505e-08,17.0763,6.15241e-08
11,13.9693,0.0380106,24.8919,0.0636092,54.3506,4.72663e-08,17.0763,5.65421e-08
12,13.967,0.0377824,24.8961,0.0633869,54.3506,6.29414e-08,17.0763,5.61448e-08
13,13.9589,0.0374927,24.8965,0.0629288,54.3506,5.33201e-08,17.0763,5.69454e-08
14,13.9598,0.037911,24.8931,0.062913,54.3506,5.08276e-08,17.0763,5.70498e-08
15,13.9652,0.0382699,24.8684,0.0624227,54.3506,5.84834e-08,17.0763,5.28619e-08
16,13.9693,0.0380946,24.8669,0.0624519,54.3506,5.27396e-08,17.0763,5.36582e-08
17,13.9663,0.038072,24.8728,0.0621662,54.3506,5.90151e-08,17.0763,5.5169e-08
18,13.9665,0.0375936,24.8619,0.0620977,54.3506,5.57523e-08,17.0763,5.46271e-08
19,13.9686,0.0376589,24.8487,0.0621161,54.3506,5.76528e-08,17.0763,5.68891e-08
20,13.9638,0.0376917,24.8478,0.0616038,54.3506,5.47541e-08,17.0763,5.08925e-08
21,13.9689,0.0377171,24.8399,0.0612263,54.3506,5.29568e-08,17.0763,5.2424e-08
22,13.963,0.0375604,24.8404,0.0609534,54.3506,4.91766e-08,17.0763,5.41119e-08
23,13.9629,0.0375809,24.8342,0.0611844,54.3506,5.78464e-08,17.0763,5.7104e-08
24,13.9624,0.0377126,24.8292,0.0611572,54.3506,6.34759e-08,17.0763,4.90869e-08
25,13.9625,0.0373672,24.8291,0.0610384,54.3506,6.09767e-08,17.0763,5.34402e-08
26,13.9623,0.0373173,24.8249,0.0605344,54.3506,6.96774e-08,17.0763,5.10337e-08
27,13.9632,0.037248,24.8228,0.0601695,54.3506,6.82695e-08,17.0763,5.68018e-08
28,13.9595,0.0375017,24.8246,0.060579,54.3506,7.07696e-08,17.0763,5.28395e-08
29,13.9573,0.0374009,24.82,0.0602804,54.3506,6.16564e-08,17.0763,5.23779e-08
30,13.9594,0.0375086,24.8177,0.0603084,54.3506,7.03167e-08,17.0763,5.35462e-08
31,13.9609,0.0373684,24.8123,0.0602793,54.3506,7.43377e-08,17.0763,5.83201e-08
32,13.963,0.0375346,24.8158,0.0600834,54.3506,7.12093e-08,17.0763,5.12447e-08
33,13.9684,0.0376378,24.8241,0.0598768,54.3506,6.72618e-08,17.0763,5.09957e-08
34,13.9723,0.0374085,24.8288,0.0599124,54.3506,7.45328e-08,17.0763,5.71139e-08
35,13.9751,0.0373813,24.8238,0.0599301,54.3506,6.35414e-08,17.0763,5.91587e-08
36,13.9765,0.037295,24.8238,0.0596933,54.3506,6.68783e-08,17.0763,6.04904e-08
37,13.9771,0.0372093,24.8203,0.0594421,54.3506,6.61569e-08,17.0763,5.49835e-08
38,13.9804,0.0371948,24.824,0.0593085,54.3506,5.97613e-08,17.0763,5.57533e-08
39,13.9817,0.0371582,24.8287,0.0593999,54.3506,6.21315e-08,17.0763,6.06598e-08
40,13.983,0.0371933,24.8278,0.0591863,54.3506,6.02976e-08,17.0763,5.70925e-08
41,13.9824,0.0371598,24.8238,0.0593461,54.3506,6.72372e-08,17.0763,6.13652e-08
42,13.9827,0.0372283,24.8279,0.0594953,54.3506,5.86328e-08,17.0763,5.73412e-08
43,13.9839,0.0371776,24.8302,0.0592919,54.3506,6.22883e-08,17.0763,5.17128e-08
44,13.985,0.0371843,24.8286,0.0593437,54.3506,6.84392e-08,17.0763,5.42005e-08
45,13.9859,0.0370918,24.8255,0.0592608,54.3506,6.71475e-08,17.0763,5.12491e-08
46,13.9871,0.0370584,24.828,0.059106,54.3506,7.22011e-08,17.0763,5.8499e-08
47,13.9864,0.0370159,24.8264,0.059059,54.3506,6.60164e-08,17.0763,5.33592e-08
48,13.987,0.0369083,24.8251,0.0590269,54.3506,7.15636e-08,17.0763,5.75095e-08
49,13.9899,0.0368978,24.8285,0.0594811,54.3506,7.52269e-08,17.0763,5.80501e-08
50,13.9935,0.0368634,24.8352,0.0594345,54.3506,7.59643e-08,17.0763,5.9734e-08
51,13.993,0.0368613,24.8363,0.0593437,54.3506,7.70403e-08,17.0763,4.98372e-08
52,13.9922,0.0369647,24.8402,0.0592554,54.3506,7.21122e-08,17.0763,4.86729e-08
53,13.9933,0.0369379,24.8397,0.059233,54.3506,7.31611e-08,17.0763,5.34218e-08
54,13.9935,0.0368923,24.8462,0.0590835,54.3506,7.816e-08,17.0763,5.06667e-08
55,13.9937,0.0369038,24.8503,0.0589732,54.3506,7.51889e-08,17.0763,5.4465e-08
56,13.9931,0.0369838,24.8561,0.0590273,54.3506,7.38325e-08,17.0763,5.86495e-08
57,13.9944,0.0369746,24.8584,0.0590782,54.3506,6.90597e-08,17.0763,5.43613e-08
58,13.9955,0.0369807,24.8578,0.0591383,54.3506,6.50534e-08,17.0763,5.76268e-08
59,13.9945,0.0369462,24.857,0.0592227,54.3506,6.49254e-08,17.0763,5.68082e-08
60,13.993,0.036935,24.8566,0.059301,54.3506,6.10647e-08,17.0763,5.87862e-08
61,13.9936,0.0369157,24.8578,0.0592994,54.3506,7.17169e-08,17.0763,6.23991e-08
62,13.9952,0.0367933,24.8547,0.0592441,54.3506,7.05277e-08,17.0763,6.22994e-08
63,13.9957,0.0366974,24.8516,0.0591174,54.3506,7.11558e-08,17.0763,5.85431e-08
64,13.9939,0.0366566,24.8545,0.0590879,54.3506,6.15204e-08,17.0763,6.3475e-08
65,13.9907,0.036711,24.8582,0.0591508,54.3506,6.66085e-08,17.0763,6.00855e-08
66,13.9898,0.0366296,24.86,0.0591555,54.3506,7.36059e-08,17.0763,5.61127e-08
67,13.9913,0.0365912,24.859,0.0591991,54.3506,7.08148e-08,17.0763,5.6975e-08
68,13.9908,0.03657,24.8646,0.0591788,54.3506,6.98261e-08,17.0763,6.38828e-08
69,13.9904,0.0365067,24.8638,0.0592238,54.3506,6.47788e-08,17.0763,6.48213e-08
70,13.99,0.036482,24.8627,0.0591901,54.3506,6.80576e-08,17.0763,6.39509e-08
71,13.9911,0.0365267,24.8641,0.0592039,54.3506,7.54782e-08,17.0763,6.73209e-08
72,13.9929,0.0365077,24.8594,0.059201,54.3506,7.16178e-08,17.0763,6.4898e-08
73,13.9926,0.0364735,24.8634,0.0591034,54.3506,7.39286e-08,17.0763,6.53568e-08
74,13.9927,0.0364272,24.8626,0.0590874,54.3506,7.74023e-08,17.0763,6.00182e-08
75,13.9916,0.0364967,24.8653,0.0590511,54.3506,7.76859e-08,17.0763,6.08891e-08
76,13.9905,0.0364332,24.8623,0.0591471,54.3506,7.12415e-08,17.0763,6.39377e-08
77,13.9898,0.0363767,24.8629,0.0592304,54.3506,7.40777e-08,17.0763,6.6897e-08
78,13.9886,0.0364125,24.8626,0.0592013,54.3506,7.39799e-08,17.0763,6.43928e-08
79,13.9887,0.0364078,24.8575,0.0593561,54.3506,8.21061e-08,17.0763,6.38649e-08
80,13.9888,0.0364061,24.8562,0.0593797,54.3506,8.01311e-08,17.0763,6.03885e-08
81,13.9889,0.0363637,24.8585,0.0593045,54.3506,7.79643e-08,17.0763,5.54401e-08
82,13.9893,0.0363709,24.8566,0.0592584,54.3506,7.17882e-08,17.0763,5.96415e-08
83,13.9888,0.0363571,24.8584,0.0593281,54.3506,7.19476e-08,17.0763,5.86688e-08
84,13.9896,0.0363993,24.8615,0.059505,54.3506,7.18513e-08,17.0763,5.98164e-08
85,13.9897,0.0364015,24.8626,0.0596488,54.3506,7.38195e-08,17.0763,5.88014e-08
