time,median,p5,p15,p25,p35,p45,p55,p65,p75,p85,p95,split
-40,0,0,0,0,0,0,0,0,0,0,0,All
-39.8076,34.0233,21.7542,25.3406,28.0107,30.3913,32.8145,35.4924,38.4259,42.6794,49.4582,64.1448,All
-39.6151,62.9318,42.0175,48.5273,53.2762,57.1115,60.8863,64.9463,69.2578,74.7741,82.3943,96.1505,All
-39.4227,71.3471,50.0208,56.9142,61.6651,65.5792,69.3909,73.3129,77.5724,82.5459,89.1183,102.179,All
-39.2303,64.9177,46.4588,52.7393,56.6768,60.0091,63.293,66.4901,70.2597,74.6734,80.4915,91.0829,All
-39.0378,58.9769,42.836,48.4569,51.9242,54.8503,57.5417,60.5865,63.8855,67.837,72.7844,82.1672,All
-38.8454,53.8292,39.0288,44.1357,47.3592,50.0586,52.5163,55.3094,58.4021,61.7691,66.2489,75.0125,All
-38.6529,49.2699,35.0375,40.1777,43.1733,45.6576,48.017,50.595,53.3171,56.5847,60.5585,68.7873,All
-38.4605,45.108,31.1216,36.3767,39.319,41.6343,43.908,46.3354,48.9996,51.9255,55.7845,63.3001,All
-38.2681,41.3248,27.32,32.8142,35.6966,38.0073,40.2641,42.5507,45.0264,47.7543,51.6575,58.5752,All
-38.0756,37.967,23.8299,29.4196,32.2778,34.6398,36.8823,39.1185,41.52,44.2506,47.8848,54.2742,All
-37.8832,34.9263,20.7508,26.2457,29.277,31.6256,33.7929,35.9613,38.2666,41.1316,44.5038,50.691,All
-37.6908,32.1334,17.927,23.3989,26.4682,28.7196,30.927,33.1384,35.4625,38.2022,41.5239,47.373,All
-37.4983,29.4937,15.4636,20.7569,23.8117,26.1995,28.383,30.5629,32.8126,35.5503,38.9293,44.6662,All
-37.3059,27.0379,13.3021,18.4009,21.4325,23.8863,26.0034,28.1309,30.4299,33.0833,36.3176,42.1441,All
-37.1135,24.8747,11.4081,16.3028,19.2713,21.7116,23.8439,25.9272,28.2814,30.8142,33.9104,39.8291,All
-36.921,22.7892,9.74228,14.3868,17.2844,19.708,21.8661,23.8692,26.2495,28.7587,31.8085,37.6276,All
-36.7286,20.9538,8.37507,12.7295,15.4869,17.8484,20.0321,22.0144,24.3929,26.8652,29.9487,35.6298,All
-36.5361,19.2528,7.17947,11.2345,13.911,16.1801,18.3386,20.3013,22.6289,25.0839,28.1389,33.7466,All
-36.3437,17.7224,6.09869,9.88458,12.4552,14.689,16.7624,18.7385,21.0153,23.4522,26.5298,31.9892,All
-36.1513,16.2906,5.18212,8.69312,11.191,13.3258,15.3547,17.3053,19.4811,21.9444,24.9849,30.3979,All
-35.9588,14.9693,4.42652,7.64834,9.99307,12.0629,14.0541,15.9716,18.0342,20.5141,23.5625,28.8895,All
-35.7664,13.7608,3.77357,6.72175,8.94161,10.9362,12.8269,14.7249,16.7813,19.2137,22.1687,27.5597,All
-35.574,12.6231,3.20245,5.93168,7.98431,9.87523,11.7084,13.5741,15.5813,17.9474,20.9166,26.198,All
-35.3815,11.6068,2.74238,5.22372,7.15774,8.9559,10.7187,12.5044,14.4617,16.7572,19.7144,24.8637,All
-35.1891,10.6548,2.33443,4.60206,6.42224,8.11109,9.78478,11.5493,13.4119,15.6886,18.5988,23.6976,All
-34.9966,9.77027,2.00098,4.05589,5.74274,7.34757,8.93536,10.6411,12.4621,14.6798,17.5468,22.571,All
-34.8042,8.96129,1.70259,3.5784,5.15277,6.66112,8.16725,9.80114,11.5683,13.7426,16.5463,21.529,All
-34.6118,8.22238,1.44903,3.15048,4.60746,6.03555,7.4648,9.03743,10.7273,12.8591,15.6079,20.5737,All
-34.4193,7.54453,1.2398,2.77302,4.11908,5.46161,6.83908,8.33786,9.96488,12.0432,14.7342,19.5865,All
-34.2269,6.93458,1.05204,2.44281,3.67383,4.94855,6.2367,7.69341,9.2541,11.2745,13.9148,18.6817,All
