pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.45853,0.120774,-3.11763,0.0108549,-1.53055,0.114045,All
-1.05373,0.452903,-2.90608,0.0162823,-1.10187,0.399159,All
-0.648934,0.573678,-2.69454,0.0217097,-0.67319,0.541715,All
-0.244138,0.332129,-2.48299,0.00542743,-0.24451,0.370647,All
0.160658,0.181161,-2.27145,0.0542743,0.184169,0.171068,All
0.565453,0.51329,-2.0599,0.0325646,0.612849,0.513204,All
0.970249,0.241548,-1.84836,0.0814114,1.04153,0.171068,All
1.37504,0.0905807,-1.63681,0.0868388,1.47021,0.085534,All
1.77984,0.0905807,-1.42527,0.103121,1.89889,0.142557,All
2.18464,0.120774,-1.21372,0.16825,2.32757,0.0570226,All
,,-1.00218,0.287654,,,All
,,-0.79063,0.244234,,,All
,,-0.579084,0.341928,,,All
,,-0.367539,0.35821,,,All
,,-0.155993,0.461331,,,All
,,0.0555525,0.428767,,,All
,,0.267098,0.483041,,,All
,,0.478644,0.390775,,,All
,,0.690189,0.314791,,,All
,,0.901735,0.314791,,,All
,,1.11328,0.179105,,,All
,,1.32483,0.173678,,,All
,,1.53637,0.103121,,,All
,,1.74792,0.0814114,,,All
,,1.95946,0.0434194,,,All
,,2.17101,0.0434194,,,All
,,2.38255,0.0162823,,,All
,,2.5941,0.0108549,,,All
,,2.80564,0.0162823,,,All
,,3.01719,0.0108549,,,All
