iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,617.494,1,13.509,23.899,13.116,1,0.3,1,1,1,1
2,591.966,1,17.53,23.9334,14.4385,0.881247,0.202017,0.566211,0.941964,0.85651,0.949615
3,566.473,1,17.3572,23.2183,15.1007,0.793272,0.177166,0.564084,1.00023,0.818557,0.768877
4,539.179,1,17.1264,23.2375,15.3387,0.909245,0.139754,0.550704,0.998065,0.773504,0.703079
5,525.272,1,17.1276,22.3512,14.8699,1.02469,0.116319,0.552101,1.0917,0.844924,0.680143
6,516.786,1,17.0681,22.0993,14.6679,1.17976,0.0997702,0.555212,1.01621,0.872266,0.678893
7,511.262,1,17.076,22.2109,15.982,1.19391,0.0911317,0.551196,1.1036,0.845105,0.73747
8,505.506,1,17.2247,23.302,15.6827,1.11561,0.0901625,0.553815,1.22441,0.780483,0.745508
9,498.431,1,17.1195,22.9908,15.6906,1.19071,0.0814685,0.558762,1.15868,0.775316,0.698446
10,492.051,1,17.0744,22.9315,15.9227,1.2716,0.072004,0.556969,1.12078,0.761997,0.710678
11,492.488,1,16.9839,23.5337,15.3152,1.27158,0.0701937,0.553939,1.23991,0.743739,0.722438
12,487.537,1,17.0922,22.7331,14.275,1.31455,0.06337,0.552185,1.32922,0.768663,0.693573
13,488.025,1,16.9041,23.0208,15.1746,1.31453,0.0627933,0.55619,1.37301,0.763923,0.709995
14,484.931,1,17.1016,22.2187,16.2233,1.46626,0.0516283,0.560189,1.31835,0.785786,0.717857
15,486.727,1,17.0017,22.0718,14.9529,1.46633,0.0534101,0.561992,1.3233,0.76386,0.677453
16,483.387,1,16.8669,23.0708,15.0265,1.43803,0.0535913,0.564975,1.20679,0.762612,0.724205
17,486.171,1,16.9745,23.5561,14.1466,1.47688,0.0510211,0.557563,1.30736,0.751098,0.796428
18,489.206,1,17.1023,23.2464,14.0169,1.54318,0.0491299,0.551979,1.37986,0.741478,0.783307
19,482.059,1,17.1157,22.6572,14.1108,1.61173,0.0414331,0.549126,1.20042,0.739717,0.806295
20,478.558,1,17.0202,22.889,14.8184,1.50349,0.046656,0.556995,1.11137,0.738023,0.804435
21,474.65,1,17.0187,22.9547,14.0806,1.50343,0.0445205,0.555294,1.10085,0.728607,0.788546
22,477.403,1,17.0251,23.2495,14.2493,1.47915,0.0479422,0.552741,1.0522,0.731728,0.814432
23,477.513,1,17.0581,24.5782,13.3488,1.52716,0.0454802,0.550153,1.13173,0.715478,0.767152
24,481.488,1,16.9084,24.5874,12.8907,1.50954,0.047903,0.558724,1.0608,0.715425,0.88213
25,472.22,1,17.0662,24.9331,12.3478,1.40762,0.0481477,0.553262,1.00774,0.706742,0.894111
26,471.421,1,17.1033,24.7028,12.3828,1.52313,0.040358,0.552798,1.06826,0.697956,0.861595
27,473.961,1,17.0114,24.5844,13.6785,1.5454,0.0387063,0.555737,1.1875,0.697436,0.882796
28,470.411,1,17.1411,24.6599,13.2409,1.49383,0.0398708,0.555238,1.26817,0.667618,0.845785
29,469.595,1,17.101,23.6699,13.8294,1.47203,0.0405317,0.555553,1.25619,0.682651,0.836779
