iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,667.192,1,20.56,24.431,12.7157,1,0.3,-0.410671,1,1,1,1
2,661.954,1,15.8962,22.3552,13.6296,0.95,0.285,-0.097606,0.974679,0.974679,0.974679,0.974679
3,650.155,1,15.8768,22.4936,13.9892,0.9025,0.27075,-0.0802928,0.95,0.95,0.95,0.95
4,633.725,1,13.6232,21.679,13.8323,0.857375,0.257212,0.0609117,0.925945,0.937948,0.925945,0.925945
5,626.034,1,13.9908,23.0628,12.425,0.814506,0.244352,0.0258738,0.9025,0.914803,0.9025,0.9025
6,620.094,1,13.2681,22.1061,12.1314,0.773781,0.232134,0.0729791,0.879648,0.89164,0.879648,0.879648
7,615.702,1,12.4361,23.5975,11.3237,0.735092,0.220528,0.114333,0.857375,0.992809,0.857375,0.857375
8,600.781,1,14.7361,22.895,13.1974,0.698337,0.209501,-0.0386889,0.835666,0.96767,0.835666,0.835666
9,592.455,1,12.8926,22.2006,12.3269,0.66342,0.199026,0.0816995,0.814506,0.99523,0.814506,0.814506
10,597.93,1,11.9751,22.833,10.7381,0.630249,0.189075,0.152679,0.793882,1.11624,0.793882,0.793882
11,591.594,1,12.402,23.1508,10.528,0.598737,0.179621,0.104392,0.773781,1.12622,0.773781,0.773781
12,583.42,1,13.1622,23.183,10.1271,0.5688,0.17064,0.0504874,0.754188,1.14415,0.754188,0.754188
13,574.373,1,14.2243,23.7275,10.2245,0.54036,0.162108,-0.013534,0.735092,1.11518,0.735092,0.785892
14,564.161,1,15.6278,24.7609,9.89557,0.513342,0.154003,-0.0830049,0.716479,1.08694,0.716479,0.765992
15,553.395,1,15.4349,25.0887,10.3379,0.487675,0.146302,-0.0751504,0.698337,1.05942,0.698337,0.746597
16,549.719,1,14.3295,25.1724,11.1904,0.463291,0.138987,-0.0116843,0.680655,1.07076,0.680655,0.737459
17,557.903,1,15.0123,24.2672,11.5819,0.440127,0.132038,-0.0527821,0.66342,1.09851,0.66342,0.735248
18,541.317,1,14.6422,25.1445,12.0166,0.41812,0.125436,-0.0197964,0.646622,1.07069,0.646622,0.720987
19,534.976,1,14.1599,24.6641,12.2096,0.397214,0.119164,0.00985645,0.630249,1.16274,0.630249,0.717563
20,529.165,1,14.9238,25.6932,12.0001,0.377354,0.113206,-0.0393768,0.614291,1.2146,0.614291,0.77532
21,524.004,1,14.1015,25.755,12.6941,0.358486,0.107546,0.0133042,0.598737,1.18385,0.598737,0.755689
22,528.529,1,14.0712,26.0037,12.0066,0.340562,0.102168,0.0051823,0.583577,1.17487,0.583577,0.817508
23,510.772,1,14.2662,26.2987,12.311,0.868918,0.0929369,-0.00538566,0.5688,1.20467,0.5688,0.879697
24,502.7,1,14.6538,26.3011,11.1944,0.825472,0.0882901,-0.0207597,0.554398,1.19022,0.554398,0.857422
25,507.042,1,14.8823,26.9545,9.834,0.784198,0.0838756,-0.0385843,0.54036,1.1907,0.54036,0.940387
26,506.45,1,14.157,26.1224,8.15147,1.05822,0.0807486,0.015569,0.526678,1.16055,0.526678,1.00801
27,492.998,1,13.9007,25.2275,9.34435,1.0594,0.0762912,0.0213989,0.513342,1.13117,0.513342,0.98249
28,496.767,1,14.0209,25.017,9.22758,1.1699,0.0732456,0.0127367,0.500344,1.11083,0.500344,0.957613
29,487.925,1,14.6184,25.4611,10.1171,1.11141,0.0695833,-0.0215129,0.487675,1.12317,0.487675,0.933366
30,481.004,1,14.9956,24.9141,9.9436,1.17976,0.0629078,-0.0449306,0.475327,1.09473,0.475327,0.943155
31,473.445,1,14.6912,24.7416,9.92085,1.14453,0.0633868,-0.031847,0.463291,1.06701,0.463291,0.919273
32,469.678,1,14.9092,24.2941,9.90671,1.14453,0.0635542,-0.0512134,0.45156,1.03999,0.45156,0.895997
33,474.958,1,14.7268,24.4891,9.87627,1.12675,0.0706458,-0.0259004,0.440127,1.01366,0.440127,0.87331
34,471.449,1,14.2328,25.139,9.8747,1.13763,0.0656953,-0.00504224,0.428982,0.987991,0.428982,0.89331
35,475.595,1,14.4045,24.3556,10.5256,1.20918,0.0640461,-0.013227,0.41812,1.02401,0.41812,0.870691
36,477.77,1,14.6819,24.4717,9.74195,1.30107,0.063131,-0.0288491,0.407533,0.99808,0.407533,0.848645
37,469.288,1,14.0457,24.192,10.9007,1.16966,0.0633963,0.00922317,0.397214,0.972808,0.397214,0.827156
38,470.699,1,14.3729,23.8994,11.1822,1.16973,0.065683,-0.0153311,0.387157,0.999661,0.387157,0.806212
39,473.255,1,14.305,24.0405,10.632,1.16972,0.0655939,-0.00844218,0.377354,1.0341,0.377354,0.816462
40,471.54,1,14.4081,23.7324,10.7783,1.16979,0.0683185,-0.00880828,0.367799,1.0167,0.367799,0.795788
41,474.467,1,13.9829,23.8513,10.2328,1.1698,0.068387,0.0133659,0.358486,1.0404,0.358486,0.818481
42,461.212,1,14.9265,23.6608,10.371,1.13496,0.0670341,-0.0477478,0.349409,1.01406,0.349409,0.797756
43,468.386,1,15.3589,24.6969,9.8371,1.18847,0.0694101,-0.0752323,0.340562,0.997868,0.340562,0.777557
44,464.65,1,14.2366,25.0781,8.81319,1.16557,0.0682433,0.00635451,0.331938,0.972601,0.331938,0.794067
45,461.39,1,14.774,25.1875,10.1412,1.20632,0.0678703,-0.03658,0.323534,0.947974,0.323534,0.77396
46,464.593,1,14.7248,25.6129,9.90294,1.2484,0.0677614,-0.0380003,0.315341,0.923971,0.315341,0.824723
47,457.856,1,15.037,25.8041,8.61263,1.26531,0.0621542,-0.0536316,0.307357,0.900576,0.307357,0.804618
48,459.661,1,14.6789,26.3689,8.02679,1.19952,0.0640215,-0.0277626,0.299574,0.877772,0.299574,0.925172
49,463.878,1,15.4299,26.2374,7.80139,1.19955,0.0651923,-0.08238,0.291989,0.867829,0.291989,0.950227
50,465.286,1,14.865,25.8318,7.95431,1.14361,0.0676453,-0.0430004,0.284596,0.904801,0.284596,0.969444
51,463.132,1,14.3462,26.658,8.05435,1.14357,0.0671897,0.00163643,0.27739,0.923448,0.27739,1.02814
52,458.785,1,15.2244,26.8338,7.10855,1.1718,0.0655428,-0.0553995,0.270366,0.900066,0.270366,1.06462
53,469.855,1,15.2044,26.6255,6.31559,1.26528,0.0671404,-0.0646351,0.26352,0.877276,0.26352,1.13053
54,462.314,1,15.0138,26.6729,6.74385,1.23344,0.065287,-0.0409145,0.258705,0.855063,0.256848,1.10191
55,462.219,1,14.4482,26.4947,6.23808,1.17152,0.0640854,-0.0138364,0.252154,0.92141,0.250344,1.09107
56,456.881,1,14.5981,26.7202,7.41459,1.21661,0.0628205,-0.0224343,0.254092,0.898079,0.244005,1.11319
57,460.148,1,14.7706,27.0266,7.33099,1.19243,0.0663235,-0.0353834,0.24805,0.87534,0.237827,1.16458
58,451.062,1,15.143,26.5285,7.81673,1.12816,0.0670724,-0.0507714,0.248658,0.853175,0.231805,1.13509
59,455.264,1,14.7013,26.3221,7.69129,1.1281,0.0654961,-0.0251352,0.249259,0.919823,0.225936,1.10635
60,458.558,1,14.9906,26.0863,7.81852,1.14802,0.0661268,-0.0448649,0.252612,0.914859,0.220215,1.15714
61,443.047,1,14.8357,25.7387,8.11716,1.09062,0.0628205,-0.0465194,0.246216,0.952369,0.214639,1.12784
62,443.64,1,14.5582,25.3802,7.99201,1.14664,0.0602274,-0.0217589,0.247501,0.928255,0.209204,1.09928
63,452.744,1,14.2909,25.4918,8.30041,1.18097,0.0626089,-0.00168972,0.247589,0.904751,0.203907,1.17363
64,454.66,1,14.6037,25.8539,8.00037,1.13123,0.0653637,-0.0266693,0.24132,1.01584,0.198744,1.1526
65,453.314,1,13.8556,26.2379,7.36318,1.10089,0.0664052,0.0251161,0.248463,1.0355,0.193711,1.17331
66,452.283,1,13.9103,26.9214,7.89666,1.1376,0.0642081,0.0186647,0.247348,1.03636,0.188807,1.14547
67,445.429,1,13.8403,26.3047,7.58165,1.08072,0.0609977,0.0244134,0.248353,1.01546,0.184026,1.19864
68,456.891,1,14.0324,26.3014,7.93447,1.21693,0.0597755,0.0159438,0.248599,1.06189,0.179366,1.3092
69,452.585,1,14.209,26.3153,7.79187,1.19136,0.0614023,-0.00345592,0.24523,1.035,0.174825,1.27605
70,459.51,1,14.2529,25.852,8.65355,1.16924,0.0670521,-0.0084483,0.244282,1.00879,0.170398,1.30135
71,461.675,1,13.9991,26.5331,7.85049,1.20924,0.0622363,0.00939862,0.240859,1.05927,0.166083,1.39644
72,463.596,1,14.7736,26.4396,7.57574,1.28573,0.0621939,-0.0291731,0.244934,1.09501,0.161878,1.36108
73,464.124,1,14.4478,25.629,8.74541,1.21582,0.0674678,-0.0122728,0.247559,1.06728,0.157779,1.32662
74,452.915,1,14.9852,25.7546,9.03269,1.17093,0.0662732,-0.0524097,0.244337,1.04026,0.153784,1.29303
75,457.912,1,14.6232,25.134,8.89777,1.18438,0.0678204,-0.0370919,0.240069,1.01392,0.14989,1.26029
76,451.073,1,14.105,25.0025,8.99973,1.11278,0.0660133,-0.000648482,0.247182,1.03158,0.152811,1.22838
77,456.93,1,14.2242,25.561,9.54886,1.19586,0.0686656,-0.0083728,0.240923,1.04679,0.148942,1.19727
78,461.227,1,14.4133,25.5076,10.5105,1.23223,0.0665554,-0.00835809,0.248876,1.19632,0.146607,1.16696
79,450.506,1,14.2072,24.8932,9.30914,1.18117,0.0672785,0.00513293,0.246772,1.16603,0.142894,1.13741
80,452.611,1,14.903,24.8466,9.43191,1.1678,0.0627011,-0.0413399,0.251331,1.25389,0.139276,1.10861
81,449.972,1,14.7033,25.1611,9.25879,1.13912,0.065306,-0.0234773,0.249607,1.22214,0.13575,1.1116
82,439.004,1,14.3983,25.1921,8.70837,1.08216,0.0620407,-0.0118396,0.254394,1.19119,0.132312,1.08345
83,438.56,1,14.5889,24.813,9.40183,1.09995,0.0626944,-0.027124,0.247953,1.16103,0.128962,1.05602
84,437.455,1,14.4043,24.4372,9.234,1.15988,0.0621065,-0.018998,0.241674,1.13163,0.125697,1.02928
85,438.532,1,14.5115,24.3758,9.96531,1.20249,0.0604558,-0.0184805,0.257271,1.10298,0.122514,1.00322
