iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,c,omega_Cl,omega_Q,omega_V1,omega_V2
599,20.5228,1,13.4331,45.4731,20.9034,15.6423,1.67352,0.00225815,1.62483,0.264639,1.61302,5.13459e-08,0.708882
600,19.7866,1,13.5041,42.4142,20.9034,16.3328,1.67352,0.00213362,1.62483,0.266225,1.6232,5.12322e-08,0.668621
601,30.0782,1,13.4259,44.8143,20.9034,16.3707,1.67352,0.00242866,1.62483,0.264478,1.60971,5.24099e-08,0.756745
602,32.7756,1,13.4922,50.3175,20.9034,16.2905,1.67352,0.00247292,1.62483,0.250732,1.61098,5.38285e-08,0.702028
603,31.8511,1,13.5823,39.7448,20.9034,16.305,1.67352,0.00224831,1.62483,0.253112,1.55991,5.62785e-08,0.672662
604,25.6283,1,13.4429,39.6781,20.9034,16.8286,1.67352,0.00223694,1.62483,0.246395,1.50102,5.36924e-08,0.636966
605,11.1104,1,13.4783,34.6527,20.9034,16.8569,1.67352,0.00209401,1.62483,0.25503,1.41211,5.11463e-08,0.619797
606,21.5288,1,13.4239,40.5192,20.9034,16.6272,1.67352,0.00252717,1.62483,0.258577,1.59531,5.343e-08,0.615409
607,28.9837,1,13.5881,43.1039,20.9034,16.1695,1.67352,0.00210775,1.62483,0.268777,1.5756,5.23026e-08,0.638443
608,11.1804,1,13.4942,40.006,20.9034,15.6137,1.67352,0.00200203,1.62483,0.260059,1.49334,4.36332e-08,0.650781
609,21.5388,1,13.4598,43.0391,20.9034,16.6053,1.67352,0.00230142,1.62483,0.257602,1.45511,4.60384e-08,0.608609
610,22.7481,1,13.569,46.9343,20.9034,16.7619,1.67352,0.0022484,1.62483,0.265,1.58282,5.24891e-08,0.687883
611,28.2296,1,13.3295,40.082,20.9034,16.9716,1.67352,0.00270633,1.62483,0.258259,1.52777,5.48238e-08,0.686017
612,33.4269,1,13.3897,39.3438,20.9034,17.0593,1.67352,0.00250068,1.62483,0.272912,1.48029,5.96188e-08,0.69839
613,31.0117,1,13.4391,39.6241,20.9034,17.0844,1.67352,0.00279732,1.62483,0.262603,1.60922,5.16042e-08,0.604132
614,34.168,1,13.3723,47.151,20.9034,16.4525,1.67352,0.00267735,1.62483,0.254321,1.61308,5.15762e-08,0.685073
615,31.0333,1,13.4773,48.4152,20.9034,17.4671,1.67352,0.00248589,1.62483,0.256028,1.81365,5.12525e-08,0.705839
616,18.7092,1,13.5285,39.9235,20.9034,17.236,1.67352,0.00233434,1.62483,0.260408,1.68778,4.4467e-08,0.664125
617,15.3674,1,13.4763,34.9473,20.9034,17.0004,1.67352,0.00217713,1.62483,0.259318,1.75651,4.62171e-08,0.613094
618,14.997,1,13.4491,36.4362,20.9034,16.9455,1.67352,0.00225204,1.62483,0.259315,1.68637,4.3343e-08,0.602883
619,23.1757,1,13.2381,38.7783,20.9034,18.3288,1.67352,0.00292683,1.62483,0.252224,1.64322,4.23536e-08,0.592882
620,18.8248,1,13.5269,40.1303,20.9034,18.1957,1.67352,0.00272428,1.62483,0.242513,1.6252,4.16152e-08,0.58743
621,20.4414,1,13.5735,41.4511,20.9034,17.8445,1.67352,0.00267173,1.62483,0.248235,1.59248,4.0267e-08,0.638323
622,21.5387,1,13.5362,42.8966,20.9034,17.4296,1.67352,0.00283399,1.62483,0.261016,1.69672,4.11807e-08,0.584748
623,20.4222,1,13.5503,44.8841,20.9034,17.5799,1.67351,0.00243187,1.62483,0.26128,1.71004,4.60735e-08,0.63155
624,8.00845,1,13.6377,36.0596,20.9034,17.4138,1.67351,0.00219997,1.62483,0.25579,1.5443,4.2671e-08,0.600309
625,19.3601,1,13.5425,40.8725,20.9034,16.3851,1.67351,0.00269861,1.62483,0.25737,1.53173,4.10153e-08,0.626866
626,22.9026,1,13.4427,36.7584,20.9034,16.3406,1.67351,0.00303285,1.62483,0.261935,1.48053,4.08862e-08,0.63132
627,17.7178,1,13.5276,44.0228,20.9034,16.2489,1.67351,0.00267017,1.62483,0.258482,1.64567,4.21565e-08,0.635355
628,25.7866,1,13.4192,40.4704,20.9034,16.1267,1.67351,0.00263235,1.62483,0.258708,1.72031,4.7975e-08,0.620176
629,27.1263,1,13.4479,38.0949,20.9034,16.6492,1.67351,0.00251855,1.62483,0.256405,1.65354,5.40195e-08,0.606672
630,20.8549,1,13.4723,37.5122,20.9034,17.1131,1.67351,0.00240493,1.62483,0.258643,1.64368,5.29742e-08,0.618947
631,22.8381,1,13.5617,40.134,20.9034,16.7335,1.67351,0.00251017,1.62483,0.257625,1.73727,5.41012e-08,0.596511
632,22.121,1,13.6479,37.7118,20.9034,16.0645,1.67351,0.00244765,1.62483,0.25912,1.64926,4.41537e-08,0.639304
633,21.8249,1,13.5707,37.4508,20.9034,17.4376,1.67351,0.00260001,1.62483,0.266498,1.49063,4.69928e-08,0.612334
634,15.5464,1,13.4521,35.9741,20.9034,17.1176,1.6735,0.00253766,1.62483,0.256605,1.5333,4.45924e-08,0.621596
635,25.3141,1,13.4841,35.7318,20.9034,17.0116,1.6735,0.00253154,1.62483,0.257901,1.4196,4.44404e-08,0.690916
636,20.2079,1,13.4816,36.4324,20.9034,17.176,1.6735,0.00246364,1.62483,0.260704,1.53816,3.95062e-08,0.731131
637,19.2606,1,13.4682,39.3663,20.9034,17.6435,1.6735,0.00257609,1.62483,0.255708,1.64969,3.48963e-08,0.693783
638,15.0934,1,13.584,39.7269,20.9034,16.7771,1.6735,0.00218859,1.62483,0.268212,1.57786,3.58316e-08,0.7075
639,13.1403,1,13.4962,42.8233,20.9034,15.4666,1.6735,0.00219888,1.62483,0.264196,1.5728,3.33833e-08,0.723884
640,4.28476,1,13.3342,42.4865,20.9034,15.2371,1.6735,0.00214758,1.62483,0.253583,1.55245,3.11123e-08,0.714671
641,-0.689383,1,13.3375,38.5844,20.9034,16.1617,1.6735,0.00206427,1.62483,0.257414,1.52865,2.9939e-08,0.66615
642,-3.04988,1,13.4683,40.8735,20.9034,16.0946,1.6735,0.00195746,1.62483,0.264689,1.53175,2.79605e-08,0.649596
643,-2.29637,1,13.6367,35.9176,20.9034,15.7566,1.6735,0.00187135,1.62483,0.265579,1.55984,3.0833e-08,0.696702
644,-6.65773,1,13.5546,36.0516,20.9034,16.3413,1.6735,0.00144304,1.62483,0.260529,1.54048,3.25621e-08,0.660745
645,-0.669772,1,13.4825,40.2572,20.9034,17.139,1.6735,0.00202423,1.62483,0.261264,1.45981,3.16545e-08,0.665852
646,-2.83885,1,13.4649,34.5095,20.9034,16.3393,1.6735,0.00200317,1.62483,0.256846,1.43888,3.0007e-08,0.640793
647,-7.60985,1,13.4061,40.5211,20.9034,17.0823,1.6735,0.00181251,1.62483,0.259141,1.54415,3.09217e-08,0.568171
648,-1.73757,1,13.4263,36.5508,20.9034,18.0543,1.6735,0.00231766,1.62483,0.260301,1.50823,3.06085e-08,0.551655
649,4.53062,1,13.4443,38.8083,20.9034,18.2605,1.6735,0.00241472,1.62483,0.26561,1.60653,3.00538e-08,0.53968
650,3.00745,1,13.6408,39.0379,20.9034,17.22,1.6735,0.00238952,1.62483,0.27429,1.61492,2.59386e-08,0.553812
651,13.3892,1,13.5858,40.6995,20.9034,17.5255,1.6735,0.00234564,1.62483,0.270464,1.76317,2.95249e-08,0.631092
652,14.5042,1,13.4991,45.6551,20.9034,16.409,1.6735,0.00238444,1.62483,0.252392,1.71888,2.77793e-08,0.698892
653,10.7669,1,13.4465,45.5302,20.9034,17.1239,1.6735,0.00225072,1.62483,0.2567,1.77539,2.7611e-08,0.685496
654,7.40039,1,13.4848,44.6171,20.9034,16.7382,1.67349,0.00235963,1.62483,0.256807,1.81384,2.67252e-08,0.721743
655,5.72762,1,13.5024,47.6072,20.9034,16.9616,1.67349,0.00232173,1.62483,0.266533,1.72009,2.49781e-08,0.649831
656,12.8245,1,13.5395,42.7932,20.9034,17.3209,1.6735,0.00295692,1.62483,0.26686,1.60031,2.26724e-08,0.698916
657,1.11969,1,13.4715,35.5674,20.9034,16.7753,1.67349,0.00261307,1.62483,0.261873,1.431,2.14676e-08,0.735435
658,-10.4694,1,13.3607,35.0232,20.9034,17.2307,1.67349,0.00238789,1.62483,0.262156,1.34283,2.10826e-08,0.730134
659,-7.93169,1,13.4431,38.9974,20.9034,17.8451,1.67349,0.00256206,1.62483,0.26071,1.55406,1.71079e-08,0.710847
660,-8.17203,1,13.551,36.434,20.9034,15.906,1.67349,0.00255984,1.62483,0.255289,1.40864,1.90015e-08,0.638847
661,-1.09181,1,13.5552,41.7882,20.9034,16.3566,1.67349,0.00281315,1.62483,0.269483,1.56336,1.78571e-08,0.635177
662,-1.96495,1,13.4496,46.9608,20.9034,16.7277,1.67349,0.00246965,1.62483,0.261774,1.59475,1.97187e-08,0.674358
663,-9.72995,1,13.3772,45.4108,20.9034,16.5717,1.67349,0.00222131,1.62483,0.258248,1.63022,2.18075e-08,0.643995
664,-14.6117,1,13.4343,31.8464,20.9034,16.4906,1.67348,0.00215837,1.62483,0.2596,1.31781,2.03493e-08,0.690595
665,-22.6762,1,13.4929,33.8401,20.9034,16.5546,1.67348,0.00194041,1.62483,0.254366,1.40274,1.69874e-08,0.672587
666,-10.6445,1,13.493,34.3402,20.9034,16.9217,1.67348,0.00229305,1.62483,0.259016,1.38646,1.86725e-08,0.662072
667,-10.3688,1,13.4501,34.9975,20.9034,18.1077,1.67348,0.00228062,1.62483,0.260876,1.44193,1.80752e-08,0.669882
668,-11.1097,1,13.4632,38.6871,20.9034,16.99,1.67348,0.0020947,1.62483,0.260353,1.49798,1.66509e-08,0.63124
669,-4.69865,1,13.5446,43.2066,20.9034,17.0021,1.67348,0.00229482,1.62483,0.264232,1.64676,1.512e-08,0.771397
670,-13.9257,1,13.4366,39.7072,20.9034,16.659,1.67348,0.00221584,1.62483,0.262675,1.61915,1.49675e-08,0.700819
671,-15.0115,1,13.4859,34.9487,20.9034,17.8329,1.67348,0.00204333,1.62483,0.262078,1.56646,1.49012e-08,0.671195
672,45.9339,1,13.3898,32.1757,20.9034,16.2226,1.67348,0.00206229,1.62483,0.253474,1.69551,1.17754e-07,0.649397
673,40.8002,1,13.5312,39.6772,20.9034,16.5087,1.67348,0.00212216,1.62483,0.264272,1.71972,1.00412e-07,0.687779
674,45.7046,1,13.5034,44.0103,20.9034,17.4279,1.67348,0.00212644,1.62483,0.273208,1.6361,1.06834e-07,0.699191
675,44.235,1,13.3174,41.9332,20.9034,17.4972,1.67348,0.00216887,1.62483,0.265224,1.6613,9.95808e-08,0.732318
676,44.4887,1,13.568,36.7817,20.9034,16.5981,1.67348,0.00216447,1.62483,0.267446,1.49547,9.6872e-08,0.682448
677,37.3631,1,13.4813,41.0013,20.9034,16.4171,1.67348,0.00210559,1.62483,0.255858,1.52956,1.12043e-07,0.647376
678,45.2369,1,13.4317,47.1808,20.9034,16.11,1.67348,0.00206911,1.62483,0.26312,1.63106,1.02888e-07,0.675993
679,41.3477,1,13.6659,39.7373,20.9034,15.0419,1.67348,0.00202667,1.62483,0.264775,1.58994,1.11007e-07,0.693061
680,38.6727,1,13.5568,41.4527,20.9034,15.5676,1.67348,0.00199276,1.62483,0.254384,1.38008,1.16147e-07,0.708281
681,44.3034,1,13.509,38.9458,20.9034,16.3472,1.67348,0.00208012,1.62483,0.257648,1.59299,1.25141e-07,0.644849
682,46.6635,1,13.5582,40.5148,20.9034,17.2537,1.67348,0.00228611,1.62483,0.263671,1.63887,1.2633e-07,0.619985
683,54.8782,1,13.4453,39.5385,20.9034,16.2977,1.67348,0.00219845,1.62483,0.2566,1.77406,1.43654e-07,0.632318
684,54.3574,1,13.7231,39.3592,20.9034,16.1997,1.67348,0.00202066,1.62483,0.265131,1.75296,1.45418e-07,0.620545
685,54.5606,1,13.4741,44.2409,20.9034,16.5863,1.67348,0.0021168,1.62483,0.25881,1.77569,1.41418e-07,0.639118
686,57.6045,1,13.4981,36.4779,20.9034,16.5026,1.67348,0.0024729,1.62483,0.252862,1.68884,1.51043e-07,0.618367
687,61.1492,1,13.3314,32.9113,20.9034,17.5213,1.67348,0.0029715,1.62483,0.245767,1.73065,1.46836e-07,0.608464
688,60.9334,1,13.3294,40.0467,20.9034,16.7142,1.67347,0.00272477,1.62483,0.252035,1.62298,1.40658e-07,0.605473
689,62.5415,1,13.4302,41.28,20.9034,16.704,1.67347,0.0026844,1.62483,0.252977,1.78925,1.59708e-07,0.629149
690,66.8118,1,13.4585,41.8465,20.9034,16.8976,1.67347,0.00246766,1.62483,0.253965,1.95327,1.78422e-07,0.613101
691,62.344,1,13.4346,43.2258,20.9034,17.9899,1.67347,0.00243024,1.62483,0.254671,1.7865,1.62292e-07,0.647288
692,66.027,1,13.4918,38.8452,20.9034,17.9059,1.67347,0.0025873,1.62483,0.26093,1.69928,1.50631e-07,0.670795
693,47.5635,1,13.5293,37.6797,20.9034,17.3572,1.67347,0.00255353,1.62483,0.267474,1.3942,1.30824e-07,0.612532
694,56.0836,1,13.5379,34.6725,20.9034,16.4767,1.67347,0.00264642,1.62483,0.255441,1.54995,1.31516e-07,0.640599
695,56.2054,1,13.4027,40.3411,20.9034,16.3556,1.67347,0.00260568,1.62483,0.251299,1.34859,1.31172e-07,0.592927
696,50.2479,1,13.3932,37.5519,20.9034,16.1954,1.67347,0.00248906,1.62483,0.257018,1.58982,1.21135e-07,0.587861
697,50.9898,1,13.4532,42.4003,20.9034,16.3688,1.67347,0.00220293,1.62483,0.256129,1.6914,1.1782e-07,0.665825
698,48.4932,1,13.4885,46.9993,20.9034,16.5348,1.67347,0.001953,1.62483,0.252922,1.77536,1.29115e-07,0.681127
699,52.2898,1,13.4234,50.9618,20.9034,18.1847,1.67347,0.00195678,1.62483,0.26121,1.79813,1.3607e-07,0.696673
700,55.6861,1,13.4713,44.3645,20.9034,18.0993,1.67347,0.00198588,1.62483,0.264864,1.78358,1.51561e-07,0.676004
701,45.9486,1,13.3903,43.9244,20.9034,17.5226,1.67347,0.00205416,1.62483,0.258139,1.72645,1.25522e-07,0.632424
702,55.1479,1,13.4458,42.5732,20.9034,17.2366,1.67347,0.0023391,1.62483,0.253455,1.9041,1.36978e-07,0.596269
703,43.2167,1,13.5587,35.0297,20.9034,16.4875,1.67347,0.00213676,1.62483,0.258666,1.6128,1.26816e-07,0.593892
704,41.208,1,13.5333,43.991,20.9034,16.8072,1.67347,0.00184224,1.62483,0.259341,1.69731,1.25318e-07,0.590002
705,47.2202,1,13.4728,33.0226,20.9034,17.2362,1.67346,0.00190233,1.62483,0.265646,1.75657,1.44572e-07,0.60809
706,54.3747,1,13.4792,34.9556,20.9034,17.4805,1.67347,0.00207866,1.62483,0.260215,1.58891,1.48777e-07,0.640257
707,62.9149,1,13.462,39.2126,20.9034,17.3103,1.67347,0.00265282,1.62483,0.262075,1.61996,1.42367e-07,0.681953
708,58.9447,1,13.5963,37.0222,20.9034,16.6458,1.67347,0.00300727,1.62483,0.267982,1.65332,1.24282e-07,0.637899
709,69.6058,1,13.4569,39.483,20.9034,15.8977,1.67347,0.00306007,1.62483,0.265369,1.49325,1.35944e-07,0.6696
710,68.6719,1,13.6268,44.4381,20.9034,15.4347,1.67347,0.00311834,1.62483,0.258055,1.47654,1.35739e-07,0.707141
711,54.8912,1,13.6006,48.0477,20.9034,15.865,1.67346,0.00277665,1.62483,0.255651,1.60931,1.38867e-07,0.689811
712,55.1601,1,13.4971,49.4201,20.9034,16.3105,1.67346,0.00248573,1.62483,0.267187,1.57582,1.31934e-07,0.672562
713,44.3117,1,13.3752,36.9845,20.9034,16.6684,1.67346,0.00238413,1.62483,0.253038,1.44168,1.33361e-07,0.614647
714,54.6726,1,13.4992,33.6239,20.9034,16.4733,1.67346,0.00285599,1.62483,0.249525,1.43004,1.28682e-07,0.601426
715,35.8063,1,13.4444,36.0951,20.9034,17.1454,1.67346,0.00238032,1.62483,0.255163,1.37213,1.2814e-07,0.626504
716,41.7884,1,13.4106,37.5915,20.9034,16.8099,1.67346,0.00219486,1.62483,0.244959,1.50562,1.20155e-07,0.651529
717,40.7109,1,13.4925,45.2967,20.9034,16.9707,1.67346,0.00197357,1.62483,0.248422,1.77243,1.13257e-07,0.652396
718,45.2368,1,13.5472,38.9056,20.9034,16.9961,1.67346,0.00241806,1.62483,0.257971,1.67754,8.95191e-08,0.636087
719,45.242,1,13.5185,35.4428,20.9034,16.5247,1.67346,0.00238598,1.62483,0.259668,1.66448,9.55262e-08,0.661301
720,37.5357,1,13.5552,34.4288,20.9034,16.8948,1.67346,0.00224919,1.62483,0.263066,1.43778,9.47415e-08,0.655133
721,32.8749,1,13.4919,32.4276,20.9034,17.5391,1.67346,0.00221479,1.62483,0.260915,1.45663,8.47479e-08,0.658813
722,29.499,1,13.5508,39.4706,20.9034,16.6757,1.67346,0.00187162,1.62483,0.260801,1.52932,8.88994e-08,0.612142
723,30.7343,1,13.4385,36.3855,20.9034,17.19,1.67346,0.00180493,1.62483,0.274249,1.41747,9.33254e-08,0.654578
724,30.7449,1,13.4335,36.8636,20.9034,17.4751,1.67346,0.00172254,1.62483,0.261656,1.61361,9.98853e-08,0.687413
725,46.4077,1,13.348,39.6701,20.9034,17.4749,1.67346,0.00236476,1.62483,0.253184,1.51077,1.10359e-07,0.67967
726,47.2957,1,13.3647,33.1745,20.9034,16.7441,1.67346,0.00265605,1.62483,0.261149,1.4259,1.11537e-07,0.651188
727,49.4552,1,13.3744,32.4629,20.9034,17.701,1.67346,0.00253047,1.62483,0.269031,1.57377,1.1456e-07,0.642981
728,44.5702,1,13.3244,36.7499,20.9034,17.0898,1.67346,0.00219124,1.62483,0.257122,1.44941,1.14891e-07,0.625222
729,38.4995,1,13.4677,36.5872,20.9034,16.3218,1.67346,0.0021468,1.62483,0.26212,1.64671,9.31526e-08,0.641911
730,38.3738,1,13.5172,42.3373,20.9034,17.6849,1.67346,0.00237606,1.62483,0.267233,1.61625,7.97511e-08,0.645201
731,32.4558,1,13.5776,41.8606,20.9034,18.3233,1.67345,0.0021713,1.62483,0.267581,1.58513,7.92465e-08,0.695848
732,33.6706,1,13.506,40.9085,20.9034,17.2305,1.67345,0.00227505,1.62483,0.253803,1.51622,8.41488e-08,0.709582
733,40.2032,1,13.4968,37.2687,20.9034,16.0793,1.67345,0.00222997,1.62483,0.263966,1.53948,9.19285e-08,0.616569
734,47.7526,1,13.5158,42.7098,20.9034,16.404,1.67345,0.00252259,1.62483,0.268197,1.70411,9.81825e-08,0.628874
735,47.6643,1,13.464,42.7897,20.9034,16.6082,1.67345,0.00260173,1.62483,0.258582,1.67809,9.46231e-08,0.644104
736,37.7067,1,13.4872,35.6971,20.9034,16.0282,1.67345,0.00251186,1.62483,0.26121,1.49865,7.257e-08,0.641349
737,30.7615,1,13.5938,40.3962,20.9034,16.5615,1.67345,0.00228955,1.62483,0.266085,1.64795,7.18296e-08,0.699178
738,32.976,1,13.6646,39.6411,20.9034,16.6935,1.67345,0.0020107,1.62483,0.259844,1.64817,6.89153e-08,0.698396
739,36.7485,1,13.5644,39.1424,20.9034,16.065,1.67345,0.00256939,1.62483,0.257962,1.77623,6.87991e-08,0.729872
740,42.4375,1,13.4945,47.4804,20.9034,16.3032,1.67345,0.00272153,1.62483,0.258009,1.6674,7.40023e-08,0.696623
741,39.2714,1,13.4995,47.8588,20.9034,16.3144,1.67345,0.00252245,1.62483,0.260902,1.5215,7.19276e-08,0.683041
742,37.9919,1,13.481,42.7974,20.9034,16.1532,1.67345,0.00270044,1.62483,0.263485,1.50963,6.60383e-08,0.629871
743,33.7186,1,13.4846,40.9616,20.9034,16.4576,1.67345,0.00250301,1.62483,0.253456,1.49029,6.26967e-08,0.707501
744,28.9346,1,13.4476,40.1699,20.9034,16.8829,1.67345,0.00226496,1.62483,0.26382,1.53737,6.38529e-08,0.656189
745,30.6073,1,13.5669,39.4693,20.9034,17.8005,1.67345,0.0020799,1.62483,0.256686,1.60249,6.27825e-08,0.643718
746,25.1994,1,13.4639,47.3924,20.9034,16.6265,1.67345,0.00224359,1.62483,0.259554,1.68761,5.61366e-08,0.671982
747,23.2048,1,13.4705,46.4492,20.9034,16.7028,1.67345,0.00226762,1.62483,0.263583,1.72154,5.32357e-08,0.626516
748,25.2683,1,13.5436,44.2152,20.9034,17.014,1.67345,0.00213393,1.62483,0.271054,1.76377,5.28449e-08,0.650562
749,12.9524,1,13.4652,42.0622,20.9034,16.3484,1.67345,0.00198704,1.62483,0.263419,1.66998,5.03759e-08,0.650629
750,15.0709,1,13.4312,39.7057,20.9034,16.9788,1.67344,0.00194399,1.62483,0.263276,1.61126,4.93842e-08,0.653656
751,11.9838,1,13.48,41.8837,20.9034,16.5936,1.67344,0.00188176,1.62483,0.262451,1.54617,4.92025e-08,0.626069
752,11.8783,1,13.4424,35.8342,20.9034,16.9275,1.67344,0.00187864,1.62483,0.269236,1.42803,4.54174e-08,0.599475
753,8.7145,1,13.4898,38.4163,20.9034,16.1981,1.67344,0.00205808,1.62483,0.257679,1.44617,4.41514e-08,0.648023
754,15.4131,1,13.3949,39.8104,20.9034,16.0138,1.67344,0.0019077,1.62483,0.255353,1.42044,4.56975e-08,0.714077
755,7.98077,1,13.4381,39.7669,20.9034,15.1768,1.67344,0.00192608,1.62483,0.255631,1.42396,4.0609e-08,0.683837
756,14.1974,1,13.4959,41.4313,20.9034,15.3718,1.67344,0.0020675,1.62483,0.243081,1.50178,4.56757e-08,0.741891
757,14.7188,1,13.4573,38.4541,20.9034,15.9604,1.67344,0.00202142,1.62483,0.251443,1.4655,5.01368e-08,0.655805
758,24.6451,1,13.5826,38.5503,20.9034,16.6773,1.67344,0.00206988,1.62483,0.268437,1.42396,4.65748e-08,0.662174
759,22.4499,1,13.4314,39.6792,20.9034,16.3419,1.67344,0.00223003,1.62483,0.265504,1.46321,4.73884e-08,0.673129
760,19.9076,1,13.5859,37.5905,20.9034,16.5421,1.67345,0.00233475,1.62483,0.265185,1.43988,4.8087e-08,0.60624
761,17.2349,1,13.4354,35.941,20.9034,17.661,1.67344,0.00219962,1.62483,0.266627,1.54237,5.13446e-08,0.626672
762,19.2976,1,13.3159,39.6336,20.9034,17.1002,1.67344,0.00177128,1.62483,0.257772,1.59521,5.30755e-08,0.640807
763,18.9072,1,13.5593,39.7561,20.9034,15.7748,1.67344,0.00195586,1.62483,0.264301,1.46569,5.26575e-08,0.61963
764,24.414,1,13.4952,40.4595,20.9034,15.4527,1.67344,0.00211656,1.62483,0.266216,1.53916,5.79735e-08,0.665378
765,19.7416,1,13.5567,41.5075,20.9034,15.4313,1.67344,0.00199371,1.62483,0.26907,1.57404,5.28904e-08,0.66846
766,21.4931,1,13.5729,38.6447,20.9034,16.619,1.67344,0.0024001,1.62483,0.265722,1.5818,5.43947e-08,0.668092
767,27.4538,1,13.5232,38.8015,20.9034,17.1493,1.67344,0.00287643,1.62483,0.250944,1.63868,4.83885e-08,0.654259
768,31.6245,1,13.6551,41.7386,20.9034,16.2103,1.67344,0.00294612,1.62483,0.261197,1.5933,5.17056e-08,0.613721
769,24.137,1,13.3634,40.9288,20.9034,16.2939,1.67344,0.00275882,1.62483,0.247317,1.53368,4.94497e-08,0.647774
770,31.4662,1,13.49,44.4548,20.9034,16.4476,1.67344,0.00210443,1.62483,0.259194,1.70895,5.50997e-08,0.68007
771,23.195,1,13.5339,42.49,20.9034,17.5333,1.67344,0.00220931,1.62483,0.262049,1.60942,5.4982e-08,0.682549
772,21.6067,1,13.5039,37.9965,20.9034,16.3221,1.67344,0.00183227,1.62483,0.25923,1.45927,6.27209e-08,0.700956
773,23.182,1,13.5214,36.5713,20.9034,15.5901,1.67344,0.00228345,1.62483,0.26244,1.4175,5.34481e-08,0.664184
774,22.5654,1,13.6026,32.072,20.9034,15.7712,1.67344,0.00286581,1.62483,0.250419,1.33338,5.07984e-08,0.643436
775,28.2216,1,13.5066,39.9058,20.9034,18.365,1.67344,0.00266386,1.62483,0.251567,1.44194,5.50216e-08,0.682158
776,29.6722,1,13.3238,47.1016,20.9034,17.5548,1.67344,0.00248099,1.62483,0.259058,1.57557,5.20491e-08,0.686016
777,26.7849,1,13.3929,41.7064,20.9034,17.5752,1.67344,0.00231225,1.62483,0.264124,1.60148,5.8432e-08,0.625176
778,26.585,1,13.4752,40.976,20.9034,16.6979,1.67344,0.00232683,1.62483,0.26032,1.56346,6.21716e-08,0.616504
779,34.9895,1,13.5094,40.7269,20.9034,16.6879,1.67344,0.00272023,1.62483,0.255449,1.59463,7.25104e-08,0.628132
780,32.3583,1,13.4896,39.3639,20.9034,16.3391,1.67343,0.00211103,1.62483,0.254825,1.68069,7.85035e-08,0.627235
781,43.2404,1,13.5515,40.102,20.9034,16.5865,1.67343,0.00236066,1.62483,0.265996,1.71592,7.42899e-08,0.637768
782,38.0746,1,13.5539,44.7135,20.9034,16.5412,1.67343,0.00242961,1.62483,0.267459,1.72003,7.69255e-08,0.629424
783,41.616,1,13.5185,38.1966,20.9034,15.9497,1.67343,0.00231544,1.62483,0.263927,1.50629,8.83891e-08,0.63148
784,45.533,1,13.4513,39.8716,20.9034,15.9602,1.67343,0.00240896,1.62483,0.252404,1.56203,8.62524e-08,0.704351
785,40.3191,1,13.5283,44.2426,20.9034,16.8907,1.67343,0.00239911,1.62483,0.242537,1.54154,8.86771e-08,0.679438
786,46.0728,1,13.5526,44.8939,20.9034,15.7489,1.67343,0.00226947,1.62483,0.25014,1.6222,9.20405e-08,0.66932
787,39.2844,1,13.7263,41.8585,20.9034,16.3617,1.67343,0.00221118,1.62483,0.269191,1.49133,9.0472e-08,0.627023
788,32.4611,1,13.5887,45.8406,20.9034,15.4576,1.67343,0.0021991,1.62483,0.265723,1.74822,7.30301e-08,0.677434
789,30.9639,1,13.5291,45.5407,20.9034,15.9976,1.67343,0.00223833,1.62483,0.255143,1.8157,6.62501e-08,0.654016
790,21.7442,1,13.4522,54.1971,20.9034,16.2303,1.67343,0.00199576,1.62483,0.259061,1.68077,5.55543e-08,0.676994
791,19.843,1,13.5307,46.1131,20.9034,15.7828,1.67343,0.00206381,1.62483,0.252561,1.61679,5.54421e-08,0.639636
792,26.2427,1,13.4102,44.3813,20.9034,15.7984,1.67343,0.00224531,1.62483,0.260799,1.52545,5.67278e-08,0.619926
793,19.9382,1,13.4526,39.9003,20.9034,16.0634,1.67343,0.00219447,1.62483,0.253918,1.46407,5.47074e-08,0.621389
794,23.0818,1,13.4381,37.9458,20.9034,16.3107,1.67343,0.00226579,1.62483,0.260009,1.57119,5.16098e-08,0.617716
795,24.0576,1,13.4144,41.7711,20.9034,16.4868,1.67343,0.00217787,1.62483,0.267163,1.63678,5.40675e-08,0.644698
796,28.6136,1,13.374,41.7881,20.9034,15.8466,1.67343,0.00266617,1.62483,0.267356,1.55982,4.87006e-08,0.78201
797,25.544,1,13.4608,41.656,20.9034,15.7164,1.67343,0.00250011,1.62483,0.252648,1.56671,5.16729e-08,0.751986
798,21.6753,1,13.5364,45.2097,20.9034,16.2462,1.67343,0.00231737,1.62483,0.25877,1.58524,5.57745e-08,0.732603
799,26.4355,1,13.4648,39.2752,20.9034,16.8463,1.67343,0.00234618,1.62483,0.259159,1.46544,5.99877e-08,0.730862
800,29.2719,1,13.3914,39.729,20.9034,16.2101,1.67343,0.00240792,1.62483,0.250968,1.37419,6.39973e-08,0.72805
801,22.0623,1,13.5211,39.5304,20.9034,16.2309,1.67342,0.00234576,1.62483,0.26286,1.35608,5.32163e-08,0.67222
802,29.7263,1,13.6039,44.2871,20.9034,15.2743,1.67343,0.00253873,1.62483,0.258369,1.4199,5.4689e-08,0.733358
803,34.5291,1,13.6212,42.8893,20.9034,15.8982,1.67343,0.00252952,1.62483,0.252886,1.65534,5.5124e-08,0.675199
