rep,ID,eta_Cl_simulated,eta_V1_simulated,eta_Q_simulated,eta_V2_simulated,split,color,filter
0,1,0.30696,2.04455e-08,-0.292963,1.0031,All,#4682B4,0
1,1,0.359724,-2.88362e-09,0.0469753,0.613822,All,#4682B4,0
2,1,0.259255,1.17495e-08,-0.230143,0.891919,All,#4682B4,0
3,1,0.278958,-3.01351e-09,-0.179749,0.575684,All,#4682B4,0
4,1,0.374361,5.98044e-10,0.0771279,0.697072,All,#4682B4,0
5,1,0.357829,2.62248e-08,-0.399047,1.10122,All,#4682B4,0
6,1,0.334722,1.98183e-09,-0.177987,1.07314,All,#4682B4,0
7,1,0.287474,-3.93044e-08,-0.078433,0.742527,All,#4682B4,0
8,1,0.464987,6.07737e-09,-0.387741,0.698734,All,#4682B4,0
9,1,0.292306,-1.50704e-08,-0.0628908,0.669658,All,#4682B4,0
0,2,0.204478,2.71379e-08,-0.60258,0.25085,All,#4682B4,0
1,2,0.158395,5.99588e-08,-1.18797,-0.705565,All,#4682B4,0
2,2,0.208875,4.38465e-08,-0.96845,0.132349,All,#4682B4,0
3,2,0.224594,-9.53286e-09,-0.782662,-0.426342,All,#4682B4,0
4,2,0.230957,-7.64226e-09,-1.30438,-0.00700975,All,#4682B4,0
5,2,0.222253,2.40819e-08,-1.09799,-1.07498,All,#4682B4,0
6,2,0.169626,3.36822e-08,-1.23071,0.083631,All,#4682B4,0
7,2,0.204688,2.62575e-08,-1.44909,-0.524081,All,#4682B4,0
8,2,0.21196,1.74923e-08,-0.294625,-1.06797,All,#4682B4,0
9,2,0.213455,2.03924e-08,-0.172871,-1.03466,All,#4682B4,0
0,3,0.260087,-1.79532e-08,1.00278,-0.195521,All,#4682B4,0
1,3,0.246856,-1.96036e-08,-0.0242328,-0.342895,All,#4682B4,0
2,3,0.338214,2.54889e-08,1.29754,-0.245681,All,#4682B4,0
3,3,0.259349,-5.55283e-08,2.69633,-0.0601797,All,#4682B4,0
4,3,0.210393,4.13391e-08,0.412951,-0.107103,All,#4682B4,0
5,3,0.178772,4.01595e-08,0.763992,0.138863,All,#4682B4,0
6,3,0.24993,4.35939e-08,0.621699,-0.131341,All,#4682B4,0
7,3,0.337248,2.10141e-08,3.31942,-0.217677,All,#4682B4,0
8,3,0.24203,-4.42797e-09,1.45722,-0.255932,All,#4682B4,0
9,3,0.414183,1.23244e-08,4.2556,-0.164083,All,#4682B4,0
0,4,-0.0935285,3.35234e-08,-0.404713,-0.442956,All,#4682B4,0
1,4,-0.0783802,1.35345e-08,-0.62866,-0.581097,All,#4682B4,0
2,4,-0.0591325,5.82156e-09,-0.789515,-0.692202,All,#4682B4,0
3,4,-0.0184286,2.60833e-08,-0.0994774,-0.561073,All,#4682B4,0
4,4,-0.0712329,-3.385e-08,-0.344424,-0.237047,All,#4682B4,0
5,4,-0.117801,3.65621e-08,-0.641353,-0.543311,All,#4682B4,0
6,4,-0.0934944,4.17445e-08,-1.61595,-0.520824,All,#4682B4,0
7,4,-0.0413745,2.75957e-08,1.08666,-0.697508,All,#4682B4,0
8,4,-0.00709427,2.97892e-08,0.128915,-0.327498,All,#4682B4,0
9,4,-0.0868962,-2.66071e-08,-0.282295,-0.580398,All,#4682B4,0
0,5,-0.131431,-2.14793e-08,-2.29648,-0.0104389,All,#4682B4,0
1,5,-0.174922,-5.94133e-08,-1.79712,0.418119,All,#4682B4,0
2,5,-0.155209,3.30188e-09,-2.14555,0.148554,All,#4682B4,0
3,5,-0.124445,6.19507e-10,-1.76156,0.517931,All,#4682B4,0
4,5,-0.12556,-3.46553e-09,-1.86249,0.299407,All,#4682B4,0
5,5,-0.160293,-2.87661e-08,-1.98114,0.793078,All,#4682B4,0
6,5,-0.224787,-2.7787e-10,-2.06244,0.907532,All,#4682B4,0
7,5,-0.131376,2.91379e-08,-1.22054,-0.667748,All,#4682B4,0
8,5,-0.182328,-4.42234e-08,-1.64388,1.31316,All,#4682B4,0
9,5,-0.1511,-1.60707e-08,-1.71561,-0.067017,All,#4682B4,0
0,6,0.108735,8.7931e-08,1.2278,-0.16328,All,#4682B4,0
1,6,0.0452282,-4.21178e-08,0.42319,-0.237271,All,#4682B4,0
2,6,0.172375,3.00836e-09,0.769342,-0.517893,All,#4682B4,0
3,6,0.0581674,-4.64567e-08,1.03564,-0.300732,All,#4682B4,0
4,6,0.0537458,-1.93964e-08,2.61964,-0.247068,All,#4682B4,0
5,6,0.0316651,-5.37905e-08,-0.105861,-0.107362,All,#4682B4,0
6,6,0.112953,1.99776e-08,2.44453,-0.337446,All,#4682B4,0
7,6,0.109543,2.74835e-08,2.56071,-0.277256,All,#4682B4,0
8,6,0.0389631,-1.62944e-08,2.19193,-0.32503,All,#4682B4,0
9,6,-0.0123593,5.81761e-09,0.102525,-0.428871,All,#4682B4,0
0,7,-0.432141,-1.86361e-08,3.56458,0.863533,All,#4682B4,0
1,7,-0.41042,-4.52546e-08,1.64809,0.981622,All,#4682B4,0
2,7,-0.460207,-1.20454e-08,2.01427,0.758278,All,#4682B4,0
3,7,-0.460181,-5.18645e-09,1.50884,0.91074,All,#4682B4,0
4,7,-0.469528,6.0687e-08,1.7016,0.849862,All,#4682B4,0
5,7,-0.386855,3.26326e-08,1.45748,0.833324,All,#4682B4,0
6,7,-0.435717,2.5507e-08,1.90532,0.594022,All,#4682B4,0
7,7,-0.396843,2.95773e-08,2.8311,0.800179,All,#4682B4,0
8,7,-0.51706,-7.29417e-09,1.57271,0.720767,All,#4682B4,0
9,7,-0.453473,-4.67304e-08,2.61483,0.790506,All,#4682B4,0
0,8,-0.337899,-3.59674e-08,1.39393,-1.0052,All,#4682B4,0
