parameter,value
Cl_pop,13.4973414945331
V1_pop,26.3604322500643
beta_V1_ANTU_1,-0.256180650378271
beta_V1_logtCLCRMLMIN,-3.14735906611507
beta_V1_logtPROGDL,-2.08390651648662
Q_pop,23.4
beta_Q_LMP_1,0.939941370992274
beta_Q_logtAGEA,1.53624226730634
beta_Q_logtALBGDL,18.9332780675436
beta_Q_logtPROGDL,-18.3413977668291
V2_pop,1.77121496581961
beta_V2_LMP_1,0.423778336615917
beta_V2_SEXF_1,5.42460952800598
beta_V2_logtHCM,46.7117858931075
beta_V2_logtRAL,0.299849285734472
omega_Cl,0.256976799513659
omega_V1,0.33871768857375
omega_Q,6.52713747474921e-8
omega_V2,3.49439618161213e-8
a,1.28915184275434
b,0.0423356127495647
