iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,645.383,1,13.509,23.899,13.116,1,0.3,1,1,1,1
2,607.297,1,17.5415,26.6169,15.7885,1.24729,0.18154,0.46431,1.04254,0.947087,0.976994
3,579.453,1,16.8409,25.256,16.6821,1.19073,0.147052,0.434412,1.26921,0.980712,0.715188
4,549.415,1,16.7634,22.9976,19.0938,1.32523,0.11327,0.435843,1.14634,0.966638,0.695364
5,534.636,1,16.7271,22.2601,17.1595,1.38765,0.0927612,0.444068,1.12502,1.02677,0.778105
6,531.917,1,16.6635,23.4158,17.6693,1.37883,0.0882124,0.445601,1.18444,0.961196,0.876355
7,522.869,1,16.587,24.9684,20.2791,1.46939,0.0758576,0.435346,1.14631,0.945045,0.909008
8,517.856,1,16.738,24.4725,19.6916,1.46933,0.0727149,0.426464,1.16146,0.934847,0.902486
9,513.249,1,16.77,24.3798,19.3813,1.55475,0.0633429,0.429477,1.16872,0.97395,0.921725
10,509.652,1,16.7562,24.964,19.5294,1.6316,0.0574199,0.43059,1.29435,0.888491,0.87862
11,493.644,1,16.6964,25.6647,18.05,1.50279,0.0488532,0.426738,1.38395,0.823225,1.05421
12,485.343,1,16.683,25.7409,18.6909,1.44506,0.0469681,0.430771,1.25753,0.809038,1.10082
13,483.613,1,16.7501,24.8261,17.5815,1.51542,0.0428005,0.43771,1.39012,0.769741,0.980924
14,479.424,1,16.8599,24.4472,19.5971,1.60271,0.0331643,0.434916,1.43746,0.776942,1.03543
15,478.577,1,16.6392,23.6619,18.7477,1.5736,0.0328617,0.430861,1.5557,0.789616,1.03157
16,469.297,1,16.7152,24.0242,19.6439,1.55055,0.0288118,0.427853,1.46438,0.78189,1.03934
17,474.598,1,16.7759,24.6324,18.2715,1.61867,0.0282295,0.423757,1.49951,0.770909,1.03719
18,473.224,1,16.8565,24.4728,20.4701,1.61864,0.0273428,0.429092,1.45787,0.789335,1.03722
19,477.871,1,16.7599,23.9853,22.4656,1.59099,0.0310976,0.434231,1.42472,0.808501,1.12123
20,482.601,1,16.7694,24.1021,22.9274,1.66502,0.0313674,0.438543,1.47627,0.730204,1.06972
21,479.243,1,16.7122,23.974,23.3044,1.53459,0.0358528,0.431313,1.65422,0.717032,1.06119
22,476.483,1,16.7117,23.3791,23.5885,1.58503,0.0313332,0.43188,1.52854,0.730931,1.0874
23,469.523,1,16.6719,23.8916,22.223,1.58497,0.0287624,0.426978,1.41285,0.712949,1.05824
