iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,554.307,1,13.5088,24.1422,13.1053,1.5,0,1.5,1.5,1.5,1.5
2,538.863,1,19.926,18.3351,18.1786,1.82283,-0.399169,1.46202,1.46202,1.46202,1.46202
3,535.131,1,19.3417,18.7223,18.1895,1.8257,-0.366646,1.425,1.425,1.425,1.425
4,547.314,1,19.9419,19.3713,19.5238,1.9974,-0.399024,1.38892,1.38892,1.38892,1.38892
5,545.075,1,20.3857,19.3783,17.3187,1.95527,-0.42025,1.35375,1.35375,1.35375,1.35375
6,542.402,1,19.7746,19.2389,18.1964,1.95406,-0.390157,1.31947,1.31947,1.31947,1.31947
7,552.003,1,19.4159,19.4307,18.7456,2.07578,-0.384634,1.28606,1.28606,1.28606,1.28606
8,550.598,1,19.127,19.4379,19.593,2.04624,-0.365511,1.2535,1.29163,1.2535,1.2535
9,553.865,1,19.6817,19.8412,20.4257,2.14061,-0.388733,1.22176,1.25893,1.22176,1.22176
10,558.803,1,19.9498,19.2094,18.0341,2.23179,-0.400581,1.19082,1.22705,1.19082,1.19082
11,550.662,1,19.6993,19.613,16.9171,2.17528,-0.394168,1.16067,1.19598,1.16067,1.16067
12,555.877,1,19.507,19.2359,17.6914,2.21821,-0.381119,1.13128,1.17237,1.13128,1.13128
13,559.122,1,20.0754,19.0132,17.2306,2.25653,-0.409548,1.10264,1.19727,1.10264,1.10264
14,551.412,1,20.501,19.0649,17.9036,2.1994,-0.416687,1.07472,1.18822,1.07472,1.08717
15,549.611,1,20.7446,19.7195,18.8396,2.17072,-0.433551,1.04751,1.1847,1.04751,1.09894
16,551.471,1,20.8145,19.1832,17.1784,2.21613,-0.437357,1.02098,1.19056,1.02098,1.07111
17,541.465,1,19.8365,18.9323,18.0418,2.16002,-0.390182,0.995131,1.16041,0.995131,1.04399
18,541.974,1,20.1002,19.2995,18.1696,2.18623,-0.401435,0.969933,1.19023,0.969933,1.01756
19,539.62,1,20.6151,18.9017,17.6978,2.18398,-0.415178,0.945374,1.1601,0.945374,0.991791
20,538.228,1,20.7585,19.0773,17.5771,2.19826,-0.425303,0.921437,1.16395,0.921437,0.966678
21,531.396,1,20.4362,19.4285,16.4061,2.1426,-0.418737,0.898105,1.20632,0.898105,0.942201
22,539.516,1,19.7997,19.5122,16.162,2.24501,-0.374973,0.875365,1.18806,0.875365,0.918344
23,534.819,1,19.834,19.9527,14.4447,2.19012,-0.384363,0.8532,1.22657,0.8532,0.895091
24,529.225,1,19.9939,20.3081,14.9475,2.16156,-0.390382,0.831597,1.2276,0.831597,0.872427
25,527.329,1,19.8352,21.1321,14.8108,2.19192,-0.384723,0.81054,1.19651,0.81054,0.850337
26,538.683,1,20.4544,20.3617,15.4855,2.25953,-0.409049,0.790017,1.26129,0.790017,0.879291
27,528.814,1,20.2857,20.1837,14.8284,2.20232,-0.396466,0.770013,1.26844,0.770013,0.857027
28,533.009,1,20.5893,20.6432,15.475,2.17678,-0.41219,0.750516,1.42597,0.750516,0.846737
29,532.912,1,20.0004,20.5555,16.0702,2.20322,-0.381896,0.731512,1.47571,0.731512,0.825297
30,522.843,1,19.9723,20.288,16.621,2.14744,-0.384024,0.71299,1.43834,0.71299,0.8044
31,517.866,1,19.4029,22.0705,16.4488,2.10574,-0.364094,0.694937,1.41039,0.694937,0.798627
32,516.363,1,20.7246,21.2016,14.4019,2.14768,-0.423061,0.677341,1.37468,0.677341,0.778405
33,520.273,1,21.2111,20.86,14.7119,2.20641,-0.428211,0.66019,1.39857,0.66019,0.758695
34,506.498,1,20.6818,21.1911,15.6798,2.15055,-0.413882,0.643474,1.36316,0.643474,0.739485
35,512.056,1,20.0552,21.5256,15.9996,2.16168,-0.393429,0.627181,1.32864,0.627181,0.7617
