pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.05936,0.368902,-3.20033,0.0164016,-1.46642,0.148922,All
-0.595518,0.869556,-2.99033,0.0109344,-1.05606,0.446766,All
-0.131679,0.316202,-2.78032,0.0164016,-0.645705,0.536119,All
0.332159,0.368902,-2.57032,0.0382705,-0.235349,0.327628,All
0.795998,0.131751,-2.36031,0.0382705,0.175008,0.178706,All
1.25984,0.0790505,-2.1503,0.0492049,0.585365,0.565903,All
1.72367,0.0790505,-1.9403,0.0382705,0.995721,0.178706,All
2.18751,0.0527003,-1.73029,0.0710738,1.40608,0.0893532,All
2.65135,0.0263502,-1.52029,0.103877,1.81643,0.0893532,All
3.11519,0.0790505,-1.31028,0.158549,2.22679,0.119138,All
,,-1.10027,0.180418,,,All
,,-0.890268,0.246025,,,All
,,-0.680262,0.317098,,,All
,,-0.470256,0.278828,,,All
,,-0.26025,0.371771,,,All
,,-0.0502434,0.442844,,,All
,,0.159763,0.459246,,,All
,,0.369769,0.399107,,,All
,,0.579775,0.382705,,,All
,,0.789781,0.377238,,,All
,,0.999787,0.284295,,,All
,,1.20979,0.246025,,,All
,,1.4198,0.185885,,,All
,,1.62981,0.0546721,,,All
,,1.83981,0.0601393,,,All
,,2.04982,0.0218689,,,All
,,2.25982,0.0218689,,,All
,,2.46983,0.0218689,,,All
,,2.67984,0.0164016,,,All
,,2.88984,0.0109344,,,All
