popPred_spline_abscissa,popPred_spline,popPred_ci_abscissa,popPred_piLower,popPred_piUpper,indivPred_spline_abscissa,indivPred_spline,indivPred_ci_abscissa,indivPred_piLower,indivPred_piUpper,split
3.64275,3.7965,3.64275,1.10403,6.18147,1.32023,1.24196,1.32023,-1.20689,3.84735,All
3.85942,4.23303,3.85942,1.31907,6.39978,1.43657,1.3509,1.43657,-1.09088,3.96401,All
4.08898,4.63634,4.08898,1.5468,6.63117,1.56316,1.46971,1.56316,-0.964673,4.09099,All
4.3322,5.06364,4.3322,1.78796,6.87643,1.7009,1.59973,1.7009,-0.827384,4.22918,All
4.58988,5.48445,4.58988,2.04334,7.13642,1.85078,1.74155,1.85078,-0.67804,4.3796,All
4.86289,5.86539,4.86289,2.31377,7.41201,2.01387,1.89586,2.01387,-0.515587,4.54332,All
4.8794,5.88844,4.8794,2.33012,7.42868,2.19133,2.06421,2.19133,-0.33888,4.72153,All
5.15214,6.23361,5.15214,2.60012,7.70415,2.38442,2.24881,2.38442,-0.146674,4.91552,All
5.45859,6.57176,5.45859,2.90333,8.01384,2.59453,2.44968,2.59453,0.0623839,5.12668,All
5.78327,6.93002,5.78327,3.22437,8.34216,2.82316,2.67009,2.82316,0.289763,5.35655,All
6.11605,7.23703,6.11605,3.55322,8.67889,3.07193,2.91064,3.07193,0.537061,5.6068,All
6.12726,7.24603,6.12726,3.56429,8.69023,3.09471,2.93267,3.09471,0.559703,5.62973,All
6.49171,7.53881,6.49171,3.92417,9.05925,3.34262,3.17239,3.34262,0.806009,5.87924,All
6.87784,7.84901,6.87784,4.30518,9.4505,3.63717,3.46024,3.63717,1.09849,6.17585,All
7.28694,8.15722,7.28694,4.70854,9.86533,3.95767,3.77367,3.95767,1.41655,6.49879,All
7.3527,8.20232,7.3527,4.77336,9.93205,4.30642,4.11582,4.30642,1.7624,6.85043,All
7.72037,8.45448,7.72037,5.13555,10.3052,4.68589,4.49067,4.68589,2.13846,7.23332,All
