parameter,value,se_sa,rse_sa
Cl_pop,13.5161672404476,0.915743663444049,6.77517262958728
V1_pop,24.4868200311192,2.81101864489272,11.4797210961665
Q_pop,23.7024135476922,11.953681743848,50.4323398112841
V2_pop,12.767528038174,3.88294264102578,30.4126423644113
omega_Cl,0.258394349581502,0.0485417026029073,18.7858994136389
omega_V1,0.275224905754138,0.0823016088543307,29.9034015939864
omega_Q,0.96100243237654,0.349156337016692,36.3325133478836
omega_V2,0.90590247773636,0.266276361858628,29.3934908450621
a,1.56057736139594,0.28744693302402,18.4192684153061
b,0.0436949060384552,0.0163294944514789,37.3716204747242
