standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
-4,0,-4,0,-4,0,-4,0,All
-2.03837,0.00666667,-2.21085,0.00666667,-2.5448,0.00666667,-3.03601,0.00666667,All
-1.80795,0.0133333,-1.96117,0.0133333,-2.40095,0.0133333,-2.94863,0.0133333,All
-1.78616,0.02,-1.6639,0.02,-2.24851,0.02,-2.26667,0.02,All
-1.76369,0.0266667,-1.59385,0.0266667,-2.23005,0.0266667,-2.25717,0.0266667,All
-1.74894,0.0333333,-1.55522,0.0333333,-2.13532,0.0333333,-2.02915,0.0333333,All
-1.7011,0.04,-1.50699,0.04,-2.05123,0.04,-1.99947,0.04,All
-1.65294,0.0466667,-1.49557,0.0466667,-2.03333,0.0466667,-1.83136,0.0466667,All
-1.61777,0.0533333,-1.46126,0.0533333,-2.00147,0.0533333,-1.7712,0.0533333,All
-1.6083,0.06,-1.42076,0.06,-1.9539,0.06,-1.73266,0.06,All
-1.52722,0.0666667,-1.3956,0.0666667,-1.87604,0.0666667,-1.72923,0.0666667,All
-1.52033,0.0733333,-1.37968,0.0733333,-1.81622,0.0733333,-1.71341,0.0733333,All
-1.40367,0.08,-1.37041,0.08,-1.80149,0.08,-1.69132,0.08,All
-1.37882,0.0866667,-1.31918,0.0866667,-1.77105,0.0866667,-1.65621,0.0866667,All
-1.35627,0.0933333,-1.22735,0.0933333,-1.73176,0.0933333,-1.53008,0.0933333,All
-1.33331,0.1,-1.2048,0.1,-1.6453,0.1,-1.52007,0.1,All
-1.31832,0.106667,-1.18824,0.106667,-1.62377,0.106667,-1.50337,0.106667,All
-1.27598,0.113333,-1.16084,0.113333,-1.53468,0.113333,-1.47764,0.113333,All
-1.18746,0.12,-1.1268,0.12,-1.50305,0.12,-1.4533,0.12,All
-1.18253,0.126667,-1.08868,0.126667,-1.39161,0.126667,-1.25587,0.126667,All
-1.18059,0.133333,-1.00187,0.133333,-1.27841,0.133333,-1.14316,0.133333,All
-1.16771,0.14,-0.987863,0.14,-1.25943,0.14,-1.04928,0.14,All
-1.16232,0.146667,-0.983097,0.146667,-1.1997,0.146667,-1.0387,0.146667,All
-1.15974,0.153333,-0.93895,0.153333,-1.14506,0.153333,-1.01867,0.153333,All
-1.15754,0.16,-0.884772,0.16,-1.04183,0.16,-0.9924,0.16,All
-1.09777,0.166667,-0.874808,0.166667,-0.981322,0.166667,-0.986621,0.166667,All
-1.09425,0.173333,-0.846919,0.173333,-0.88778,0.173333,-0.95435,0.173333,All
-1.08689,0.18,-0.838937,0.18,-0.883001,0.18,-0.952188,0.18,All
-1.07144,0.186667,-0.760715,0.186667,-0.874052,0.186667,-0.878462,0.186667,All
-1.05582,0.193333,-0.71022,0.193333,-0.810984,0.193333,-0.863058,0.193333,All
-1.04442,0.2,-0.648816,0.2,-0.809787,0.2,-0.840684,0.2,All
-1.03875,0.206667,-0.645417,0.206667,-0.78567,0.206667,-0.827137,0.206667,All
-1.03381,0.213333,-0.640947,0.213333,-0.750975,0.213333,-0.826041,0.213333,All
-1.01474,0.22,-0.639884,0.22,-0.734104,0.22,-0.808714,0.22,All
-1.00948,0.226667,-0.630645,0.226667,-0.726021,0.226667,-0.802532,0.226667,All
-0.986596,0.233333,-0.613064,0.233333,-0.673486,0.233333,-0.730497,0.233333,All
-0.980267,0.24,-0.612469,0.24,-0.63459,0.24,-0.713572,0.24,All
-0.970845,0.246667,-0.610172,0.246667,-0.610252,0.246667,-0.708947,0.246667,All
-0.944685,0.253333,-0.606218,0.253333,-0.601964,0.253333,-0.704597,0.253333,All
-0.912981,0.26,-0.60219,0.26,-0.566573,0.26,-0.67351,0.26,All
-0.869187,0.266667,-0.586319,0.266667,-0.561693,0.266667,-0.673458,0.266667,All
-0.85148,0.273333,-0.584671,0.273333,-0.508739,0.273333,-0.670934,0.273333,All
-0.825778,0.28,-0.580531,0.28,-0.508062,0.28,-0.638874,0.28,All
-0.811138,0.286667,-0.530995,0.286667,-0.493698,0.286667,-0.632668,0.286667,All
-0.742172,0.293333,-0.529533,0.293333,-0.485033,0.293333,-0.618696,0.293333,All
-0.73844,0.3,-0.505454,0.3,-0.446211,0.3,-0.598992,0.3,All
-0.715971,0.306667,-0.500433,0.306667,-0.417352,0.306667,-0.591785,0.306667,All
-0.659357,0.313333,-0.496935,0.313333,-0.402462,0.313333,-0.577632,0.313333,All
-0.652027,0.32,-0.465306,0.32,-0.371849,0.32,-0.528287,0.32,All
-0.629667,0.326667,-0.412543,0.326667,-0.363237,0.326667,-0.482344,0.326667,All
-0.628185,0.333333,-0.398859,0.333333,-0.33746,0.333333,-0.446549,0.333333,All
-0.580257,0.34,-0.39582,0.34,-0.334024,0.34,-0.436766,0.34,All
-0.575475,0.346667,-0.350663,0.346667,-0.306274,0.346667,-0.430875,0.346667,All
-0.575036,0.353333,-0.338487,0.353333,-0.303652,0.353333,-0.426364,0.353333,All
-0.550812,0.36,-0.317934,0.36,-0.291055,0.36,-0.418441,0.36,All
-0.543361,0.366667,-0.296665,0.366667,-0.252026,0.366667,-0.387315,0.366667,All
-0.532001,0.373333,-0.291178,0.373333,-0.251119,0.373333,-0.351644,0.373333,All
-0.517619,0.38,-0.290769,0.38,-0.24077,0.38,-0.345222,0.38,All
-0.517488,0.386667,-0.278844,0.386667,-0.237452,0.386667,-0.333389,0.386667,All
-0.429551,0.393333,-0.277454,0.393333,-0.212097,0.393333,-0.333332,0.393333,All
-0.426427,0.4,-0.270221,0.4,-0.177216,0.4,-0.300656,0.4,All
-0.40216,0.406667,-0.269262,0.406667,-0.171647,0.406667,-0.287685,0.406667,All
-0.387256,0.413333,-0.264891,0.413333,-0.170141,0.413333,-0.274596,0.413333,All
-0.321457,0.42,-0.253255,0.42,-0.158322,0.42,-0.274351,0.42,All
-0.316275,0.426667,-0.232614,0.426667,-0.142761,0.426667,-0.274121,0.426667,All
-0.308209,0.433333,-0.212079,0.433333,-0.139564,0.433333,-0.247379,0.433333,All
-0.236919,0.44,-0.19918,0.44,-0.120167,0.44,-0.242788,0.44,All
-0.236136,0.446667,-0.191985,0.446667,-0.0949257,0.446667,-0.237317,0.446667,All
-0.185975,0.453333,-0.176418,0.453333,-0.0820225,0.453333,-0.177995,0.453333,All
-0.180109,0.46,-0.160933,0.46,-0.0775921,0.46,-0.144108,0.46,All
-0.0220708,0.466667,-0.117593,0.466667,-0.067907,0.466667,-0.112485,0.466667,All
0.00910686,0.473333,-0.090819,0.473333,-0.0676391,0.473333,-0.0725048,0.473333,All
0.0288938,0.48,-0.0690337,0.48,-0.0595979,0.48,-0.0686268,0.48,All
0.0658724,0.486667,-0.0408179,0.486667,-0.0291945,0.486667,-0.0542218,0.486667,All
0.140856,0.493333,-0.0309625,0.493333,-0.0264983,0.493333,-0.0384421,0.493333,All
0.148573,0.5,-0.0126699,0.5,0.0224515,0.5,-0.0310396,0.5,All
0.159252,0.506667,0.00247566,0.506667,0.035612,0.506667,-0.0223083,0.506667,All
0.195434,0.513333,0.0763975,0.513333,0.0455887,0.513333,-0.0182954,0.513333,All
0.200266,0.52,0.0813037,0.52,0.0667467,0.52,-0.017353,0.52,All
0.235691,0.526667,0.104616,0.526667,0.0799092,0.526667,-0.00275535,0.526667,All
0.239875,0.533333,0.120539,0.533333,0.0812765,0.533333,0.00800073,0.533333,All
0.260252,0.54,0.121768,0.54,0.12083,0.54,0.032312,0.54,All
0.31527,0.546667,0.14473,0.546667,0.133576,0.546667,0.0382095,0.546667,All
0.319147,0.553333,0.147105,0.553333,0.145741,0.553333,0.0710634,0.553333,All
0.366758,0.56,0.150354,0.56,0.165993,0.56,0.0742287,0.56,All
0.376386,0.566667,0.165896,0.566667,0.184913,0.566667,0.114264,0.566667,All
0.393106,0.573333,0.172068,0.573333,0.190588,0.573333,0.118195,0.573333,All
0.394377,0.58,0.182778,0.58,0.199228,0.58,0.120161,0.58,All
0.417539,0.586667,0.188484,0.586667,0.210238,0.586667,0.157421,0.586667,All
0.432003,0.593333,0.188527,0.593333,0.243673,0.593333,0.157492,0.593333,All
0.453238,0.6,0.197054,0.6,0.254014,0.6,0.157688,0.6,All
0.457882,0.606667,0.206957,0.606667,0.265211,0.606667,0.186938,0.606667,All
0.509181,0.613333,0.210815,0.613333,0.271041,0.613333,0.238182,0.613333,All
0.531716,0.62,0.235276,0.62,0.272954,0.62,0.26162,0.62,All
0.538463,0.626667,0.257022,0.626667,0.323955,0.626667,0.320993,0.626667,All
0.540109,0.633333,0.267303,0.633333,0.329501,0.633333,0.342519,0.633333,All
0.545942,0.64,0.270062,0.64,0.344626,0.64,0.342604,0.64,All
0.554495,0.646667,0.283503,0.646667,0.344967,0.646667,0.359267,0.646667,All
0.625167,0.653333,0.289093,0.653333,0.34599,0.653333,0.379034,0.653333,All
0.673523,0.66,0.315439,0.66,0.355134,0.66,0.401854,0.66,All
0.683564,0.666667,0.324389,0.666667,0.441295,0.666667,0.419233,0.666667,All
0.685895,0.673333,0.331606,0.673333,0.445278,0.673333,0.424124,0.673333,All
0.700864,0.68,0.344737,0.68,0.446248,0.68,0.427179,0.68,All
0.741167,0.686667,0.350507,0.686667,0.480193,0.686667,0.430567,0.686667,All
0.767428,0.693333,0.353987,0.693333,0.494779,0.693333,0.445294,0.693333,All
0.770888,0.7,0.374921,0.7,0.527804,0.7,0.453227,0.7,All
0.780438,0.706667,0.40247,0.706667,0.52948,0.706667,0.454005,0.706667,All
0.78614,0.713333,0.427459,0.713333,0.550202,0.713333,0.517868,0.713333,All
0.807376,0.72,0.441212,0.72,0.561227,0.72,0.551722,0.72,All
