pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.38377,0.149586,-2.82647,0.0241804,-1.6287,0.0565043,All
-0.893524,0.648205,-2.63654,0.0241804,-1.19609,0.39553,All
-0.403282,0.448757,-2.44661,0.0181353,-0.763479,0.536791,All
0.0869608,0.324103,-2.25668,0.0302255,-0.330867,0.367278,All
0.577203,0.199448,-2.06675,0.0544059,0.101745,0.367278,All
1.06745,0.149586,-1.87682,0.0785863,0.534358,0.282521,All
1.55769,0.174517,-1.68689,0.0906765,0.96697,0.141261,All
2.04793,0.0747929,-1.49696,0.132992,1.39958,0.197765,All
2.53817,0.0498619,-1.30703,0.169263,1.83219,0.113009,All
3.02842,0.024931,-1.1171,0.229714,2.26481,0.0847564,All
,,-0.927168,0.187398,,,All
,,-0.737238,0.290165,,,All
,,-0.547307,0.314345,,,All
,,-0.357377,0.326435,,,All
,,-0.167447,0.489653,,,All
,,0.0224837,0.447337,,,All
,,0.212414,0.417112,,,All
,,0.402344,0.356661,,,All
,,0.592275,0.374796,,,All
,,0.782205,0.344571,,,All
,,0.972135,0.28412,,,All
,,1.16207,0.151128,,,All
,,1.352,0.205533,,,All
,,1.54193,0.145082,,,All
,,1.73186,0.0785863,,,All
,,1.92179,0.0967216,,,All
,,2.11172,0.0483608,,,All
,,2.30165,0.0120902,,,All
,,2.49158,0.0060451,,,All
,,2.68151,0.0120902,,,All
