Cl_pop,1,-0.93843,0.00099555,-0.014244,0.0038717,0.0036341,-0.0033595,-0.0064151,0.012617
beta_Cl_tSCRMGDL,-0.93843,1,0.0095865,-0.011066,0.17389,-0.0042269,-0.0098634,0.02006,-0.0051856
V1_pop,0.00099555,0.0095865,1,-0.41402,0.012589,0.20944,-0.46101,0.32758,0.0043959
V2_pop,-0.014244,-0.011066,-0.41402,1,-0.02615,-0.26789,0.6722,-0.41141,-0.096405
omega_Cl,0.0038717,0.17389,0.012589,-0.02615,1,-0.011682,-0.0014874,0.01501,-0.0076392
omega_V1,0.0036341,-0.0042269,0.20944,-0.26789,-0.011682,1,-0.42555,-0.019696,0.01533
omega_Q,-0.0033595,-0.0098634,-0.46101,0.6722,-0.0014874,-0.42555,1,-0.4,-0.054888
omega_V2,-0.0064151,0.02006,0.32758,-0.41141,0.01501,-0.019696,-0.4,1,-0.0053345
a,0.012617,-0.0051856,0.0043959,-0.096405,-0.0076392,0.01533,-0.054888,-0.0053345,1
