iteration,E_Cl,sd_Cl,E_V1,sd_V1,E_Q,sd_Q,E_V2,sd_V2
1,13.9312,0.0535429,25.1325,0.186629,36.0089,0.68797,22.2568,0.716771
2,13.9887,0.0481697,24.9949,0.172257,35.0644,0.654779,21.4976,0.567381
3,14.0076,0.0457074,24.9388,0.1686,34.5327,0.63397,20.9674,0.529932
4,14.013,0.0457166,24.8844,0.169666,35.0591,0.65404,21.0313,0.518514
5,14.0022,0.044607,24.8319,0.172621,35.6962,0.65732,21.0488,0.526561
6,13.9843,0.0443839,24.7683,0.172053,35.4929,0.659331,21.024,0.531336
7,13.9747,0.0434576,24.7955,0.169875,35.3448,0.650076,20.6851,0.51987
8,13.9928,0.043348,24.8118,0.166532,35.0437,0.64719,20.4225,0.520397
9,13.9856,0.0433309,24.8129,0.162787,35.9396,0.641345,20.3727,0.525117
10,13.9733,0.043455,24.8596,0.160029,35.7814,0.646121,20.4767,0.526067
11,13.9709,0.0435273,24.9383,0.158299,35.6299,0.645471,20.3708,0.520418
12,13.9622,0.0428234,24.99,0.156474,36.193,0.658791,20.2534,0.514344
13,13.9607,0.0431104,25.0248,0.155243,36.1606,0.660266,20.3959,0.516153
14,13.9544,0.0430236,25.095,0.154558,36.3218,0.661832,20.3238,0.519076
15,13.9519,0.0429785,25.1022,0.153372,36.7284,0.667764,20.2394,0.517178
16,13.9532,0.0426442,25.1288,0.15192,36.4459,0.664336,20.3761,0.515699
17,13.9463,0.0425424,25.1845,0.151076,36.6802,0.665776,20.2868,0.51164
18,13.9412,0.0423155,25.2142,0.150707,36.5745,0.66158,20.3347,0.511994
19,13.9387,0.0419746,25.2341,0.152052,36.4435,0.661925,20.2702,0.507381
20,13.9361,0.0422482,25.2162,0.152594,36.7922,0.663264,20.4325,0.507298
21,13.9361,0.0421924,25.1845,0.153101,37.13,0.664219,20.3081,0.505183
22,13.9352,0.0421537,25.1762,0.153048,37.029,0.659761,20.2206,0.500071
23,13.9378,0.0418772,25.1829,0.152338,36.9985,0.656948,20.089,0.495572
24,13.9443,0.0420153,25.197,0.151326,36.7019,0.650298,20.0131,0.492767
25,13.9406,0.0419826,25.2268,0.150608,36.7181,0.647825,20.0224,0.492549
26,13.9428,0.0420776,25.2347,0.150026,36.7207,0.64688,20.0874,0.492072
27,13.9412,0.0421043,25.2271,0.150062,36.8498,0.644641,20.1117,0.491994
28,13.9392,0.042277,25.2206,0.151025,37.0101,0.650235,20.0895,0.491092
29,13.9422,0.0425779,25.2132,0.151,37.0008,0.654208,19.9725,0.491237
30,13.9489,0.0427712,25.1966,0.151642,36.9758,0.660621,19.9528,0.492402
31,13.9527,0.0429861,25.1862,0.152816,37.0888,0.662222,19.9109,0.493833
32,13.9538,0.0430301,25.1845,0.152784,36.9644,0.661993,19.8879,0.494715
33,13.9626,0.0429412,25.2041,0.152721,36.8446,0.66265,19.8728,0.495113
34,13.9614,0.042707,25.1993,0.152805,36.9661,0.664017,19.8291,0.495015
35,13.9632,0.0425629,25.1969,0.153126,37.0934,0.665806,19.7978,0.500217
36,13.9646,0.0425305,25.216,0.153185,36.9855,0.66554,19.7606,0.501992
37,13.9672,0.0426266,25.2417,0.153358,36.8355,0.666375,19.7544,0.501384
38,13.9689,0.0425628,25.2692,0.153839,36.8197,0.670411,19.7471,0.50217
39,13.9706,0.0424591,25.3027,0.154424,36.6754,0.671364,19.7294,0.504758
40,13.973,0.0425095,25.3132,0.154989,36.7166,0.671563,19.7304,0.503566
41,13.9715,0.0423705,25.2937,0.155147,36.8486,0.670792,19.7119,0.501523
42,13.9719,0.0423374,25.2885,0.155178,36.8509,0.671611,19.6605,0.499863
43,13.973,0.0422768,25.2846,0.155015,36.8139,0.670776,19.615,0.497409
44,13.9748,0.0422913,25.2795,0.155108,36.8993,0.672567,19.6011,0.497396
45,13.9766,0.0423687,25.2771,0.154967,36.8299,0.672416,19.5461,0.496463
46,13.9791,0.0425029,25.2886,0.154603,36.8324,0.673242,19.4913,0.4975
47,13.9766,0.0425732,25.298,0.154183,36.728,0.674264,19.4159,0.498559
48,13.9789,0.0425346,25.3118,0.153979,36.6018,0.676394,19.349,0.500933
49,13.9786,0.0424578,25.3414,0.153577,36.4225,0.678985,19.3341,0.504312
50,13.9818,0.0424287,25.3713,0.15322,36.3207,0.679176,19.3393,0.507587
51,13.9847,0.0424391,25.3851,0.152685,36.2411,0.680101,19.3468,0.511797
52,13.9826,0.0424393,25.3938,0.152193,36.3954,0.684007,19.3223,0.513435
53,13.9845,0.0423644,25.4001,0.151829,36.3333,0.684042,19.3011,0.514128
54,13.9869,0.0422669,25.4071,0.151652,36.3102,0.682767,19.2989,0.514205
55,13.9867,0.0423578,25.419,0.151279,36.2665,0.680255,19.3122,0.515626
56,13.985,0.0423559,25.4189,0.15119,36.3817,0.682251,19.3386,0.516965
57,13.9835,0.0422637,25.4271,0.15069,36.3571,0.681094,19.3712,0.517648
58,13.9842,0.0422293,25.4374,0.150314,36.3398,0.680235,19.3736,0.516892
59,13.9827,0.0422338,25.4411,0.15059,36.3007,0.680735,19.3553,0.516472
60,13.9789,0.042212,25.449,0.150805,36.215,0.680507,19.3283,0.515008
61,13.9791,0.0422087,25.4519,0.150985,36.2058,0.680292,19.2977,0.513965
62,13.9827,0.0421645,25.4507,0.150579,36.1954,0.680491,19.2624,0.512428
63,13.9837,0.0421236,25.4433,0.150207,36.1651,0.679741,19.2368,0.511955
64,13.981,0.0421975,25.4442,0.150296,36.1599,0.678518,19.2192,0.511094
65,13.98,0.0422224,25.4429,0.150716,36.1787,0.677951,19.2123,0.510753
