iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,637.985,1,13.509,23.899,13.116,1,0.3,1,1,1,1
2,584.679,1,18.3431,39.1507,11.1362,1.06623,0.160623,0.474766,0.889174,0.884078,0.837944
3,558.873,1,18.2228,38.2567,12.1525,1.326,0.121644,0.448944,0.973457,0.861745,0.799379
4,522.796,1,17.8907,37.6774,12.9839,1.60391,0.0834721,0.448068,0.948711,0.80413,0.631119
5,484.919,1,17.8133,37.8336,12.4582,1.70634,0.0506131,0.431636,0.994439,0.818504,0.606801
6,467.787,1,17.8273,36.7996,12.6546,1.65499,0.0399145,0.432864,1.01582,0.818538,0.663494
7,454.787,1,17.7415,37.0774,12.343,1.6305,0.0321322,0.433557,1.00955,0.818646,0.693876
8,442.52,1,17.7411,36.7466,12.854,1.51266,0.0299752,0.437185,0.977419,0.836141,0.733531
9,440.272,1,17.6575,37.5674,12.4465,1.57544,0.0250507,0.437591,1.05173,0.804772,0.713332
10,434.385,1,17.6316,37.3202,12.4393,1.61924,0.0191895,0.442115,0.957594,0.81721,0.705334
11,430.064,1,17.7565,37.8238,14.2952,1.64365,0.0153477,0.435284,0.961547,0.779317,0.679841
12,424.786,1,17.7145,38.2469,14.1735,1.63546,0.0110839,0.437825,0.974388,0.758442,0.68946
13,420.643,1,17.7903,38.12,14.1664,1.63756,2.22045e-16,0.438448,0.984988,0.742161,0.747786
14,421.998,1,17.8643,37.9443,13.2576,1.64305,2.22045e-16,0.428155,0.993996,0.746189,0.787214
15,414.659,1,17.8385,38.1552,14.9545,1.55573,2.22045e-16,0.425699,1.02648,0.758979,0.865608
16,411.188,1,17.7536,38.0857,15.4715,1.53336,2.22045e-16,0.429572,1.03236,0.748281,0.824605
17,407.914,1,17.7758,37.2115,16.0302,1.4972,2.22045e-16,0.437194,1.10442,0.755602,0.792597
18,407.902,1,17.7958,37.3246,15.9206,1.50364,2.22045e-16,0.435767,1.09585,0.76187,0.762261
