time,empiricalCdf,theoreticalCdf,piLower,piUpper,split
0.158654,0.010989,0.299254,0.0771904,0.73252,All
1.08927,0.032967,0.356654,0.118347,0.8,All
2.01989,0.032967,0.39716,0.170221,0.84413,All
2.95051,0.0879121,0.449138,0.217787,0.909091,All
3.88113,0.131868,0.485431,0.260064,0.937255,All
4.81175,0.164835,0.527778,0.288805,0.968246,All
5.74237,0.186813,0.561524,0.311422,0.985294,All
6.67299,0.208791,0.586957,0.33631,1,All
7.60361,0.21978,0.608402,0.360522,1,All
8.53423,0.241758,0.625,0.39315,1,All
9.46485,0.285714,0.650082,0.410603,1,All
10.3955,0.285714,0.666667,0.434695,1,All
11.3261,0.340659,0.679623,0.452381,1,All
12.2567,0.373626,0.692821,0.465635,1,All
13.1873,0.384615,0.708013,0.483804,1,All
14.1179,0.395604,0.719298,0.5,1,All
15.0486,0.395604,0.733854,0.513722,1,All
15.9792,0.406593,0.743007,0.531582,1,All
16.9098,0.417582,0.753394,0.533199,1,All
17.8404,0.428571,0.762379,0.540333,1,All
18.771,0.43956,0.77346,0.548237,1,All
19.7017,0.43956,0.779133,0.567377,1,All
20.6323,0.472527,0.789474,0.576941,1,All
21.5629,0.494505,0.794696,0.58477,1,All
22.4935,0.505495,0.802831,0.595491,1,All
23.4241,0.516484,0.813657,0.609375,1,All
24.3548,0.516484,0.820704,0.619048,1,All
25.2854,0.56044,0.833333,0.624631,1,All
26.216,0.56044,0.833333,0.634508,1,All
27.1466,0.582418,0.846154,0.643346,1,All
28.0772,0.582418,0.849658,0.655172,1,All
29.0079,0.604396,0.854839,0.655172,1,All
29.9385,0.604396,0.867544,0.663121,1,All
30.8691,0.626374,0.869565,0.666667,1,All
31.7997,0.626374,0.871795,0.677116,1,All
32.7303,0.659341,0.880775,0.684571,1,All
33.661,0.659341,0.883484,0.689655,1,All
34.5916,0.659341,0.887097,0.697169,1,All
35.5222,0.681319,0.888889,0.708597,1,All
36.4528,0.692308,0.892857,0.713203,1,All
37.3834,0.692308,0.898718,0.714286,1,All
38.3141,0.692308,0.9,0.722828,1,All
39.2447,0.692308,0.903002,0.732859,1,All
40.1753,0.703297,0.912404,0.74218,1,All
41.1059,0.725275,0.91578,0.745743,1,All
42.0365,0.725275,0.916667,0.75,1,All
42.9672,0.725275,0.919677,0.751712,1,All
43.8978,0.736264,0.921464,0.761905,1,All
44.8284,0.769231,0.92665,0.772727,1,All
45.759,0.791209,0.931507,0.776119,1,All
46.6896,0.802198,0.935133,0.778685,1,All
47.6203,0.802198,0.9375,0.78125,1,All
48.5509,0.802198,0.940737,0.783482,1,All
49.4815,0.813187,0.944444,0.786797,1,All
50.4121,0.813187,0.945946,0.790259,1,All
51.3427,0.824176,0.948718,0.8044,1,All
52.2734,0.824176,0.95,0.809524,1,All
53.204,0.846154,0.952381,0.816506,1,All
54.1346,0.879121,0.954545,0.816506,1,All
55.0652,0.879121,0.956522,0.820971,1,All
55.9958,0.89011,0.960263,0.822995,1,All
56.9265,0.89011,0.961538,0.830952,1,All
57.8571,0.89011,0.962264,0.842997,1,All
58.7877,0.901099,0.962963,0.84375,1,All
59.7183,0.912088,0.967204,0.84375,1,All
60.6489,0.912088,0.968254,0.852273,1,All
61.5796,0.912088,0.969464,0.857143,1,All
62.5102,0.912088,0.969697,0.860759,1,All
63.4408,0.912088,0.970588,0.863727,1,All
64.3714,0.912088,0.971429,0.870444,1,All
65.302,0.934066,0.972412,0.874209,1,All
66.2326,0.934066,0.974192,0.875,1,All
67.1633,0.945055,0.975305,0.8778,1,All
68.0939,0.956044,0.977273,0.882616,1,All
69.0245,0.956044,0.98165,0.894737,1,All
69.9551,0.967033,0.983871,0.900592,1,All
70.8857,0.978022,0.985401,0.901361,1,All
71.8164,0.978022,0.986394,0.90625,1,All
72.747,0.978022,0.987013,0.90767,1,All
73.6776,0.978022,0.988571,0.909769,1,All
74.6082,0.978022,1,0.91403,1,All
75.5388,0.978022,1,0.920615,1,All
76.4695,0.978022,1,0.927492,1,All
77.4001,0.978022,1,0.932576,1,All
78.3307,0.978022,1,0.932576,1,All
79.2613,0.978022,1,0.933333,1,All
80.1919,0.978022,1,0.933333,1,All
81.1226,0.978022,1,0.934409,1,All
82.0532,0.989011,1,0.942582,1,All
82.9838,0.989011,1,0.946657,1,All
83.9144,0.989011,1,0.949684,1,All
84.845,0.989011,1,0.954196,1,All
85.7757,0.989011,1,0.958619,1,All
86.7063,0.989011,1,0.964496,1,All
87.6369,0.989011,1,0.967998,1,All
88.5675,0.989011,1,0.970149,1,All
89.4981,0.989011,1,0.974359,1,All
90.4288,0.989011,1,0.982456,1,All
91.3594,0.989011,1,0.993976,1,All
92.29,1,1,1,1,All
