parameter,value,se_sa,rse_sa
Cl_pop,13.510292055796,0.91948987279513,6.80584749017814
V1_pop,24.3383038521212,2.5993779957508,10.6801937043129
Q_pop,24.2163330813222,13.0440546070824,53.8646976950574
V2_pop,12.8685139516581,3.92507667048837,30.5013981041892
omega_Cl,0.259714905546181,0.0489254743675357,18.8381464916869
omega_V1,0.239237866766398,0.0920565951703081,38.4791071808862
omega_Q,1.06395660769203,0.365522728509632,34.3550409731968
omega_V2,0.960876788316891,0.285808857114689,29.7445895862802
a,1.49795739194725,0.26953631814573,17.9935904448757
b,0.0456469938648247,0.0198243216191402,43.4296323605587
