pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.43426,0.127995,-3.38893,0.00515936,-1.69901,0.0527526,All
-0.956816,0.614378,-3.1664,0,-1.23563,0.263763,All
-0.479368,0.460784,-2.94386,0.00515936,-0.772256,0.553903,All
-0.00192104,0.307189,-2.72132,0.00515936,-0.308878,0.422021,All
0.475526,0.307189,-2.49878,0.0257968,0.154501,0.316516,All
0.952974,0.153595,-2.27625,0.0412749,0.61788,0.29014,All
1.43042,0.153595,-2.05371,0.0515936,1.08126,0.184634,All
1.90787,0.0511982,-1.83117,0.0412749,1.54464,0.158258,All
2.38532,0.102396,-1.60864,0.0877092,2.00802,0.079129,All
2.86276,0.0255991,-1.3861,0.139303,2.47139,0.0527526,All
,,-1.16356,0.190896,,,All
,,-0.941027,0.283765,,,All
,,-0.71849,0.32504,,,All
,,-0.495953,0.294084,,,All
,,-0.273417,0.397271,,,All
,,-0.0508797,0.40243,,,All
,,0.171657,0.397271,,,All
,,0.394194,0.371474,,,All
,,0.616731,0.371474,,,All
,,0.839268,0.381793,,,All
,,1.0618,0.185737,,,All
,,1.28434,0.227012,,,All
,,1.50688,0.123825,,,All
,,1.72941,0.108347,,,All
,,1.95195,0.0670717,,,All
,,2.17449,0.0361155,,,All
,,2.39703,0.0619124,,,All
,,2.61956,0.0103187,,,All
,,2.8421,0,,,All
,,3.06464,0.00515936,,,All
