parameter,value
Cl_pop,13.5051017998303
V1_pop,24.4971820264523
beta_V1_logtCLCRMLMIN,-3.09068598666908
beta_V1_logtPROGDL,-2.10020281754125
Q_pop,23.4
beta_Q_LMP_1,0.861611785553832
beta_Q_logtAGEA,1.3208507182822
beta_Q_logtALBGDL,17.6314437500461
beta_Q_logtPROGDL,-17.3179745129211
V2_pop,3.04807086954609
beta_V2_SEXF_1,4.4572294811047
beta_V2_logtHCM,35.2884647761576
beta_V2_logtRAL,0.201187439981101
omega_Cl,0.260551792452011
omega_V1,0.348064981371274
omega_Q,1.89277696296726e-8
omega_V2,6.11267438571909e-8
a,1.35053146164766
b,0.042834505612251
