parameter,value
Cl_pop,13.4462146926761
V1_pop,22.8912080523304
beta_V1_logtCLCRMLMIN,-3.29990523426065
Q_pop,23.4
beta_Q_ANTU_1,0.104834814323469
beta_Q_LMP_1,0.865206465350815
beta_Q_logtAGEA,1.18593629398491
beta_Q_logtALBGDL,17.5302220445269
beta_Q_logtPROGDL,-17.338279316776
V2_pop,3.96593211063097
beta_V2_SEXF_1,3.86791489462971
beta_V2_logtHCM,30.3979661054303
omega_Cl,0.257534223600956
omega_V1,0.283946463003815
omega_Q,3.33544979125851e-8
omega_V2,1.87310225963196e-8
a,1.45013527230284
b,0.0406485278615259
