Cl_vs_Q_abscissa,Cl_vs_Q_spline,Cl_vs_Q_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Q_vs_Cl_abscissa,Q_vs_Cl_spline,Q_vs_Cl_regression,Q_vs_V1_abscissa,Q_vs_V1_spline,Q_vs_V1_regression,Q_vs_V2_abscissa,Q_vs_V2_spline,Q_vs_V2_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q_abscissa,V1_vs_Q_spline,V1_vs_Q_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q_abscissa,V2_vs_Q_spline,V2_vs_Q_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression
-2.28142,0.0927897,0.110238,-0.569831,-0.227787,-0.0441727,-2.74281,-0.169705,-0.12666,-0.346349,1.0527,0.414265,-0.569831,0.226893,0.192095,-2.74281,-0.183342,-0.563687,-0.346349,-0.166051,-0.0846707,-2.28142,0.0426107,0.03989,-2.74281,-0.176586,-0.112935,-0.346349,0.689601,-0.512968,-2.28142,-1.26488,-0.595136,-0.569831,-0.716401,-0.302562
-2.23472,0.0949266,0.10807,-0.555706,-0.187042,-0.0429392,-2.69782,-0.163747,-0.124473,-0.339022,0.924577,0.405896,-0.555706,0.191186,0.187513,-2.69782,-0.20549,-0.553984,-0.339022,-0.181198,-0.0833606,-2.23472,0.058388,0.0386295,-2.69782,-0.150722,-0.11141,-0.339022,0.426202,-0.503541,-2.23472,-1.08527,-0.584305,-0.555706,-0.556199,-0.296375
-2.18802,0.0970635,0.105902,-0.54158,-0.146298,-0.0417058,-2.65284,-0.157789,-0.122285,-0.331696,0.797517,0.397526,-0.54158,0.155479,0.182931,-2.65284,-0.227639,-0.54428,-0.331696,-0.195638,-0.0820506,-2.18802,0.0741653,0.0373689,-2.65284,-0.124858,-0.109886,-0.331696,0.16616,-0.494115,-2.18802,-0.905664,-0.573474,-0.54158,-0.395997,-0.290188
-2.14133,0.0992004,0.103734,-0.527454,-0.105554,-0.0404724,-2.60785,-0.151831,-0.120098,-0.32437,0.697491,0.389156,-0.527454,0.119771,0.178349,-2.60785,-0.249787,-0.534577,-0.32437,-0.192042,-0.0807405,-2.14133,0.0899426,0.0361083,-2.60785,-0.0989944,-0.108361,-0.32437,-0.00831645,-0.484689,-2.14133,-0.726057,-0.562643,-0.527454,-0.235795,-0.284001
-2.09463,0.101337,0.101566,-0.513329,-0.0648091,-0.039239,-2.56287,-0.145874,-0.117911,-0.317043,0.602962,0.380786,-0.513329,0.0840638,0.173767,-2.56287,-0.271935,-0.524874,-0.317043,-0.185538,-0.0794305,-2.09463,0.10572,0.0348478,-2.56287,-0.0731306,-0.106836,-0.317043,-0.16725,-0.475263,-2.09463,-0.54645,-0.551813,-0.513329,-0.0755926,-0.277813
-2.04793,0.100586,0.0993983,-0.499203,-0.0240646,-0.0380055,-2.51788,-0.139916,-0.115724,-0.309717,0.526915,0.372416,-0.499203,0.0483564,0.169184,-2.51788,-0.294084,-0.515171,-0.309717,-0.170177,-0.0781204,-2.04793,0.107869,0.0335872,-2.51788,-0.0472668,-0.105311,-0.309717,-0.276189,-0.465836,-2.04793,-0.423624,-0.540982,-0.499203,0.0846096,-0.271626
-2.00124,0.098705,0.0972304,-0.485078,-0.0130708,-0.0367721,-2.4729,-0.133958,-0.113536,-0.302391,0.462663,0.364047,-0.485078,0.0676422,0.164602,-2.4729,-0.316232,-0.505468,-0.302391,-0.15068,-0.0768104,-2.00124,0.104693,0.0323267,-2.4729,-0.0214029,-0.103786,-0.302391,-0.35693,-0.45641,-2.00124,-0.323707,-0.530151,-0.485078,0.10572,-0.265439
-1.95454,0.0964708,0.0950626,-0.470952,-0.0095507,-0.0355387,-2.42791,-0.128001,-0.111349,-0.295064,0.41251,0.355677,-0.470952,0.100743,0.16002,-2.42791,-0.338381,-0.495765,-0.295064,-0.128304,-0.0755003,-1.95454,0.0998512,0.0310661,-2.42791,0.00446089,-0.102261,-0.295064,-0.409022,-0.446984,-1.95454,-0.231796,-0.51932,-0.470952,0.09189,-0.259252
-1.90784,0.0924503,0.0928947,-0.456826,-0.0085174,-0.0343053,-2.38292,-0.122236,-0.109162,-0.287738,0.372381,0.347307,-0.456826,0.137966,0.155438,-2.38292,-0.358822,-0.486061,-0.287738,-0.105291,-0.0741903,-1.90784,0.0865958,0.0298055,-2.38292,0.0286593,-0.100736,-0.287738,-0.44419,-0.437557,-1.90784,-0.185421,-0.508489,-0.456826,0.0671353,-0.253065
-1.86115,0.0881168,0.0907269,-0.442701,-0.0163083,-0.0330718,-2.33794,-0.118568,-0.106974,-0.280412,0.344005,0.338937,-0.442701,0.189501,0.150855,-2.33794,-0.360755,-0.476358,-0.280412,-0.083414,-0.0728802,-1.86115,0.0718673,0.028545,-2.33794,0.0347995,-0.0992114,-0.280412,-0.46413,-0.428131,-1.86115,-0.147767,-0.497659,-0.442701,0.00408155,-0.246877
-1.81445,0.0837833,0.088559,-0.428575,-0.0282554,-0.0318384,-2.29295,-0.114901,-0.104787,-0.273085,0.326697,0.330567,-0.428575,0.246419,0.146273,-2.29295,-0.362687,-0.466655,-0.273085,-0.0650624,-0.0715702,-1.81445,0.0571388,0.0272844,-2.29295,0.0409398,-0.0976865,-0.273085,-0.475737,-0.418705,-1.81445,-0.110112,-0.486828,-0.428575,-0.0750037,-0.24069
-1.76775,0.0794497,0.0863912,-0.414449,-0.0419983,-0.030605,-2.24797,-0.111233,-0.1026,-0.265759,0.316947,0.322198,-0.414449,0.304321,0.141691,-2.24797,-0.36462,-0.456952,-0.265759,-0.0505101,-0.0702601,-1.76775,0.0424103,0.0260238,-2.24797,0.0470801,-0.0961616,-0.265759,-0.485056,-0.409278,-1.76775,-0.0724578,-0.475997,-0.414449,-0.159029,-0.234503
-1.72106,0.0744822,0.0842233,-0.400324,-0.0566639,-0.0293716,-2.20298,-0.108563,-0.100412,-0.258433,0.317031,0.313828,-0.400324,0.362197,0.137109,-2.20298,-0.359284,-0.447249,-0.258433,-0.0425379,-0.0689501,-1.72106,0.0247066,0.0247633,-2.20298,0.0454862,-0.0946367,-0.258433,-0.495266,-0.399852,-1.72106,-0.0589039,-0.465166,-0.400324,-0.244809,-0.228316
-1.67436,0.0692323,0.0820555,-0.386198,-0.0712827,-0.0281381,-2.158,-0.106169,-0.0982252,-0.251106,0.32404,0.305458,-0.386198,0.416138,0.132527,-2.158,-0.351932,-0.437546,-0.251106,-0.0394255,-0.06764,-1.67436,0.00569231,0.0235027,-2.158,0.0417458,-0.0931118,-0.251106,-0.50633,-0.390426,-1.67436,-0.0661937,-0.454335,-0.386198,-0.324679,-0.222129
-1.62766,0.0639767,0.0798876,-0.372073,-0.0842812,-0.0269047,-2.11301,-0.103776,-0.0960379,-0.24378,0.338351,0.297088,-0.372073,0.46349,0.127944,-2.11301,-0.344579,-0.427842,-0.24378,-0.0414498,-0.06633,-1.62766,-0.0133475,0.0222422,-2.11301,0.0380054,-0.091587,-0.24378,-0.517735,-0.381,-1.62766,-0.0743888,-0.443505,-0.372073,-0.391658,-0.215941
-1.58097,0.0589118,0.0777198,-0.357947,-0.093169,-0.0256713,-2.06803,-0.101382,-0.0938506,-0.236453,0.356289,0.288718,-0.357947,0.498014,0.123362,-2.06803,-0.337227,-0.418139,-0.236453,-0.0460327,-0.0650199,-1.58097,-0.0314665,0.0209816,-2.06803,0.034265,-0.0900621,-0.236453,-0.528941,-0.371573,-1.58097,-0.0941419,-0.432674,-0.357947,-0.431685,-0.209754
-1.53427,0.0539821,0.0755519,-0.343821,-0.100743,-0.0244379,-2.02304,-0.098989,-0.0916633,-0.229127,0.378646,0.280348,-0.343821,0.528642,0.11878,-2.02304,-0.329874,-0.408436,-0.229127,-0.053744,-0.0637099,-1.53427,-0.0489388,0.019721,-2.02304,0.0305246,-0.0885372,-0.229127,-0.539379,-0.362147,-1.53427,-0.117755,-0.421843,-0.343821,-0.4634,-0.203567
-1.48757,0.049453,0.0733841,-0.329696,-0.101442,-0.0232044,-1.97805,-0.096962,-0.089476,-0.221801,0.404111,0.271979,-0.329696,0.54017,0.114198,-1.97805,-0.320554,-0.398733,-0.221801,-0.0636812,-0.0623999,-1.48757,-0.0645016,0.0184605,-1.97805,0.0243345,-0.0870123,-0.221801,-0.548081,-0.352721,-1.48757,-0.147197,-0.411012,-0.329696,-0.453651,-0.19738
-1.44088,0.0455251,0.0712162,-0.31557,-0.0957711,-0.021971,-1.93307,-0.0954154,-0.0872887,-0.214474,0.430397,0.263609,-0.31557,0.532944,0.109615,-1.93307,-0.308656,-0.38903,-0.214474,-0.0742382,-0.0610898,-1.44088,-0.0772073,0.0171999,-1.93307,0.0149338,-0.0854874,-0.214474,-0.554769,-0.343294,-1.44088,-0.180055,-0.400182,-0.31557,-0.407108,-0.191192
