parameter,value,se_sa,rse_sa
Cl_pop,19.8764809804519,3.84301196000607,19.3344685298448
beta_Cl_tSCRMGDL,-0.385172208974375,0.180449907609018,46.8491504331309
V1_pop,25.4024941378893,2.1040735286915,8.28294071153097
Q_pop,23.4,,
V2_pop,10.7997916580934,4.75356787533433,44.0153664610001
omega_Cl,0.219074554020201,0.0419360000782786,19.1423418688834
omega_V1,0.18304912123596,0.0800099119885015,43.7095307796449
omega_Q,0.94580275604646,0.54129838256595,57.2316351486039
omega_V2,1.33640663194442,0.473501030045312,35.4309099286934
a,4.58534840771847,1.63729296232648,35.7070568415355
b,0.315418909499441,0.0361057483394236,11.4469193989422
