parameter,value
Cl_pop,13.498857981219
V1_pop,23.4933913550756
beta_V1_logtCLCRMLMIN,-1.53961010183822
Q_pop,23.4
beta_Q_LMP_1,0.890434710070818
beta_Q_logtAGEA,1.51237744753609
beta_Q_logtALBGDL,17.600816202624
beta_Q_logtCLCRMLMIN,0.686073922200226
beta_Q_logtPROGDL,-17.443733825239
V2_pop,3.20551469487057
beta_V2_SEXF_1,4.23252057671455
beta_V2_logtHCM,32.5032908935988
omega_Cl,0.258548095191467
omega_V1,0.160310345045598
omega_Q,5.67175692989115e-8
omega_V2,6.39880401642378e-8
a,1.42740331498217
b,0.0408350025260616
