pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.4816,0.123565,-3.07339,0.0178683,-1.55828,0.116395,All
-1.08595,0.339805,-2.88063,0.0119122,-1.13825,0.320086,All
-0.690299,0.648718,-2.68786,0.00595609,-0.718226,0.611073,All
-0.294647,0.308913,-2.49509,0.0238243,-0.2982,0.378283,All
0.101005,0.216239,-2.30232,0.0297804,0.121826,0.203691,All
0.496658,0.556044,-2.10955,0.0357365,0.541852,0.46558,All
0.89231,0.247131,-1.91678,0.0893413,0.961878,0.23279,All
1.28796,0.092674,-1.72401,0.0893413,1.3819,0.0872962,All
1.68361,0.123565,-1.53124,0.0893413,1.80193,0.116395,All
2.07927,0.123565,-1.33847,0.160814,2.22196,0.0872962,All
,,-1.14571,0.202507,,,All
,,-0.952936,0.208463,,,All
,,-0.760168,0.262068,,,All
,,-0.567399,0.381189,,,All
,,-0.37463,0.369277,,,All
,,-0.181861,0.345453,,,All
,,0.0109081,0.482443,,,All
,,0.203677,0.422882,,,All
,,0.396446,0.41097,,,All
,,0.589215,0.405014,,,All
,,0.781984,0.27398,,,All
,,0.974753,0.315673,,,All
,,1.16752,0.208463,,,All
,,1.36029,0.148902,,,All
,,1.55306,0.142946,,,All
,,1.74583,0.0774291,,,All
,,1.9386,0.0774291,,,All
,,2.13137,0.0357365,,,All
,,2.32414,0.0178683,,,All
,,2.5169,0.0178683,,,All
