parameter,value
Cl_pop,13.5183773536722
V1_pop,25.8115367409508
beta_V1_ANTU_1,-0.229457310558931
beta_V1_logtCLCRMLMIN,-3.17791894340206
beta_V1_logtPROGDL,-2.04571229443436
Q_pop,23.4
beta_Q_LMP_1,1.34397067355008
beta_Q_SEXF_1,-0.40796936957794
beta_Q_logtAGEA,1.2593734218135
beta_Q_logtALBGDL,18.1943680599028
beta_Q_logtPROGDL,-18.9173306958494
V2_pop,2.99701870679725
beta_V2_SEXF_1,4.48351424331123
beta_V2_logtHCM,36.3050723260992
beta_V2_logtRAL,0.234074118998524
omega_Cl,0.261637865099522
omega_V1,0.328859667965807
omega_Q,1.74556637787768e-8
omega_V2,7.74411631400614e-8
a,1.37161027385512
b,0.0425005450242761
