parameter,value
Cl_pop,13.4845933887781
V1_pop,24.2972951016406
beta_V1_logtCLCRMLMIN,-2.92760456524891
beta_V1_logtPROGDL,-2.20587966526978
Q_pop,23.4
beta_Q_LMP_1,0.820337276209419
beta_Q_logtAGEA,1.45880062514773
beta_Q_logtALBGDL,17.5486128303669
beta_Q_logtPROGDL,-17.1573501897239
V2_pop,3.1552061601077
beta_V2_SEXF_1,4.41985815802965
beta_V2_logtHCM,33.5356217271788
beta_V2_logtSCRMGDL,0.375659313015021
omega_Cl,0.258040194682272
omega_V1,0.347533869918589
omega_Q,3.05865724604984e-8
omega_V2,3.15524497654737e-8
a,1.41715606709487
b,0.0423891889623952
