iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,612.515,1,13.509,23.899,13.116,1,0.3,1,1,1,1
2,572.546,1,21.7444,41.2372,21.4372,1.10441,0.170934,0.527802,0.943131,0.705018,1.16083
3,558.575,1,21.1055,39.1268,26.8935,1.29036,0.14198,0.54207,0.950866,0.66238,1.19458
4,526.379,1,21.0911,41.1295,22.8396,1.51434,0.101105,0.528515,0.832641,0.593424,1.22224
5,508.28,1,21.2459,39.9588,21.6733,1.66937,0.0764717,0.516577,0.835169,0.58567,1.32997
6,489.708,1,21.1394,39.5524,19.7687,1.69147,0.0581887,0.523216,0.904041,0.599091,1.30892
7,475.947,1,21.1365,41.2011,21.1513,1.70551,0.0473802,0.516754,0.951074,0.566934,1.25157
8,467.637,1,21.1471,42.0025,21.011,1.75636,0.038179,0.516938,0.945473,0.545356,1.31764
9,465.638,1,21.1095,42.3787,23.2677,1.75632,0.0361858,0.52247,0.930748,0.5381,1.4125
10,459.005,1,21.0086,41.6016,22.9369,1.79922,0.0287988,0.531749,0.949675,0.54153,1.28409
11,453.843,1,21.1514,41.8342,21.2771,1.88334,0.0186251,0.533685,0.942433,0.5423,1.2523
12,452.206,1,21.1258,42.1042,20.9986,1.88332,0.0173115,0.536904,0.882183,0.530593,1.26814
13,451.636,1,21.1212,41.8923,20.1705,1.86778,0.019664,0.526187,0.850756,0.526833,1.27944
14,453.02,1,21.065,41.9131,21.5195,1.84602,0.0203829,0.518647,0.967863,0.52649,1.32466
15,449.445,1,20.8856,41.6876,21.342,1.82756,0.0195573,0.532087,0.898247,0.527897,1.29846
16,450.058,1,20.8855,41.7486,22.8123,1.89073,0.0115197,0.531675,0.938973,0.531116,1.44013
17,453.087,1,20.8977,41.3556,22.7892,1.93588,0.0132052,0.532612,0.904696,0.535553,1.28238
18,455.254,1,20.9641,40.7105,21.4677,2.01163,1.55716e-07,0.537987,0.892884,0.540091,1.35071
19,453.753,1,21.051,40.5735,20.074,1.99867,2.22045e-16,0.527911,0.896678,0.523228,1.38521
20,445.329,1,21.031,40.512,21.831,1.9229,2.22045e-16,0.520178,0.869768,0.523784,1.31956
21,438.886,1,20.9807,41.0095,23.7563,1.89302,2.22045e-16,0.530789,0.860892,0.509414,1.07225
22,445.393,1,20.9187,40.5017,22.9971,1.89834,0.0103441,0.536319,0.921069,0.522666,1.11509
23,440.017,1,21.0896,40.5611,21.4751,1.90026,2.22045e-16,0.526496,0.954418,0.524556,0.973521
24,436.426,1,20.9892,40.7818,21.45,1.87086,2.22045e-16,0.528135,0.906638,0.515749,0.989423
25,434.525,1,21.0632,41.1175,23.358,1.84457,2.22045e-16,0.527126,0.943646,0.508818,1.0052
26,438.268,1,20.9971,41.7061,26.9119,1.87488,2.22045e-16,0.522242,0.99845,0.52103,0.989475
27,438.159,1,20.9489,41.0113,28.0697,1.87277,2.22045e-16,0.520953,0.999198,0.529442,0.976759
28,440.299,1,21.0141,41.4092,25.1007,1.90664,2.22045e-16,0.520764,1.00916,0.519582,0.926082
29,435.221,1,20.8722,40.8913,27.7403,1.85474,2.22045e-16,0.527331,0.906019,0.526542,0.992931
30,434.623,1,20.8564,40.4553,23.7591,1.84175,2.22045e-16,0.521535,0.957934,0.521979,0.9984
31,436.654,1,20.8424,40.3398,25.866,1.86646,2.22045e-16,0.526571,0.923742,0.528482,0.992793
32,432.972,1,20.69,40.4253,25.7439,1.81939,2.22045e-16,0.534678,0.935884,0.520055,1.03523
33,433.238,1,20.904,40.0108,26.184,1.81491,2.22045e-16,0.531543,0.961877,0.524758,1.04999
34,436.995,1,20.9622,40.3625,26.1406,1.85228,2.22045e-16,0.518949,0.973747,0.512898,1.09294
35,436.074,1,20.6989,41.0764,30.4216,1.84402,2.22045e-16,0.535534,0.928348,0.50158,1.12771
36,436.574,1,20.8532,41.2841,30.9106,1.836,2.22045e-16,0.53742,0.993507,0.497727,1.14662
37,436.744,1,20.73,41.0876,31.1088,1.84733,2.22045e-16,0.532301,0.991986,0.501051,1.08665
38,431.405,1,20.754,41.4532,30.3753,1.80722,2.22045e-16,0.535433,0.944937,0.499051,1.04363
39,432.956,1,20.8531,41.3424,33.345,1.81025,2.22045e-16,0.533912,0.951491,0.502302,1.1166
40,430.419,1,20.8825,41.2187,29.9258,1.80018,2.22045e-16,0.522957,0.943162,0.506575,1.03606
41,430.524,1,20.7252,41.2621,29.0742,1.78445,2.22045e-16,0.533709,1.00489,0.516933,1.03684
42,432.894,1,20.6777,41.3335,30.9607,1.81073,2.22045e-16,0.531327,0.99052,0.515636,1.04691
43,431.404,1,20.6269,41.0833,29.645,1.80021,2.22045e-16,0.531091,0.9951,0.500558,1.04042
44,432.22,1,20.5529,41.2948,30.3849,1.81457,2.22045e-16,0.538337,0.991584,0.506316,0.9809
45,435.239,1,20.5932,40.8934,31.6529,1.84501,2.22045e-16,0.533147,1.00121,0.519471,0.961635
46,438.084,1,20.7611,40.2708,33.9118,1.86626,2.22045e-16,0.529213,1.00937,0.536132,0.974717
47,437.61,1,20.6992,41.7196,35.4448,1.88559,2.22045e-16,0.524875,1.00396,0.516258,0.886657
48,432.65,1,20.8392,41.5978,37.0334,1.84072,2.22045e-16,0.520016,1.02695,0.515724,0.841153
49,430.845,1,20.8695,41.7074,36.2365,1.82425,2.22045e-16,0.521737,1.00002,0.522069,0.840164
50,437.332,1,20.8623,42.5165,30.5994,1.88428,2.22045e-16,0.523401,1.05621,0.517142,0.834255
51,430.354,1,20.8908,42.0868,29.5425,1.82671,2.22045e-16,0.528879,1.02011,0.520197,0.778328
52,434.25,1,20.7778,41.809,30.0466,1.88443,2.22045e-16,0.531372,1.01649,0.517552,0.703141
53,428.271,1,20.8678,41.2714,29.0578,1.81901,2.22045e-16,0.527381,1.0589,0.509754,0.706053
54,429.444,1,20.9662,41.0472,30.9646,1.8325,2.22045e-16,0.520662,1.10041,0.508195,0.685223
55,431.932,1,20.9832,40.7055,30.4159,1.85687,2.22045e-16,0.525163,1.13603,0.512307,0.658662
56,428.741,1,21.0468,41.0444,28.7318,1.82075,2.22045e-16,0.519983,1.098,0.510961,0.703127
57,431.047,1,20.9814,41.1454,27.4389,1.84009,2.22045e-16,0.522497,1.11721,0.504781,0.715162
58,426.262,1,21.0648,40.7648,30.0964,1.80008,2.22045e-16,0.516646,1.12262,0.515346,0.668383
59,424.487,1,20.7789,41.1045,30.4641,1.80074,2.22045e-16,0.527166,1.07619,0.50765,0.618266
60,430.639,1,20.9577,40.8897,31.064,1.85561,2.22045e-16,0.522435,1.17058,0.506828,0.601896
61,426.207,1,21.15,40.7484,31.9897,1.82125,2.22045e-16,0.521945,1.17043,0.504849,0.565952
62,428.413,1,20.9288,40.7162,31.8486,1.8319,2.22045e-16,0.522457,1.13691,0.505459,0.625165
63,429.834,1,20.8705,40.2848,35.0995,1.8586,2.22045e-16,0.520693,1.13445,0.515032,0.574779
64,426.428,1,20.8465,39.7097,32.5687,1.8193,2.22045e-16,0.52363,1.11037,0.51248,0.598841
65,428.031,1,20.7672,40.0488,35.2545,1.82291,2.22045e-16,0.527015,1.1287,0.51241,0.635315
66,431.131,1,20.756,40.1446,36.1573,1.85991,2.22045e-16,0.529649,1.14824,0.508988,0.605635
67,428.142,1,21.0439,39.9592,35.5275,1.80732,2.22045e-16,0.529443,1.26129,0.505291,0.635783
68,424.176,1,20.9334,39.3043,35.2661,1.7619,2.22045e-16,0.525364,1.34714,0.501023,0.629415
69,425.456,1,20.9251,39.5003,34.2958,1.79098,2.22045e-16,0.521585,1.28647,0.50548,0.5962
70,426.555,1,20.8352,39.1237,35.057,1.80351,2.22045e-16,0.519155,1.17199,0.512092,0.639574
71,421.88,1,20.9917,39.821,32.0557,1.75931,2.22045e-16,0.526059,1.19372,0.481017,0.650807
72,424.715,1,20.9948,40.1106,30.2345,1.78753,2.22045e-16,0.530946,1.2028,0.481349,0.641613
73,422.096,1,20.9742,39.77,27.3391,1.76196,2.22045e-16,0.522709,1.17076,0.480731,0.665858
74,427.001,1,21.0497,39.6074,29.2025,1.80983,2.22045e-16,0.522481,1.26688,0.474922,0.62622
75,428.595,1,20.997,39.1475,31.2211,1.83966,2.22045e-16,0.528117,1.14639,0.479272,0.626786
76,427.238,1,20.8971,39.1488,31.6423,1.82363,2.22045e-16,0.521677,1.20335,0.483167,0.604555
77,422.318,1,20.7823,40.3383,31.2817,1.77026,2.22045e-16,0.524222,1.13357,0.474852,0.666698
78,426.688,1,20.9303,40.1671,32.1694,1.79558,2.22045e-16,0.520101,1.12961,0.47646,0.756758
79,425.362,1,21.0073,40.1039,32.9588,1.77217,2.22045e-16,0.522261,1.21916,0.479185,0.737958
80,425.022,1,20.9466,40.5681,32.3218,1.77072,2.22045e-16,0.526255,1.24261,0.475326,0.715674
81,422.255,1,20.9207,39.9325,31.3091,1.74568,2.22045e-16,0.52462,1.23835,0.487429,0.693535
82,425.075,1,21.1059,40.4735,30.9636,1.80008,2.22045e-16,0.522917,1.1938,0.489173,0.607194
83,421.857,1,20.985,40.6132,31.4533,1.78366,2.22045e-16,0.531529,1.08897,0.482446,0.601839
84,421.157,1,20.9763,40.5894,30.0868,1.77351,2.22045e-16,0.525953,1.13119,0.481286,0.599356
85,426.189,1,21.0973,40.3052,29.7882,1.81864,2.22045e-16,0.533857,1.12939,0.485208,0.605652
86,423.009,1,21.0009,40.8464,31.5979,1.79411,2.22045e-16,0.528418,1.14708,0.473318,0.589888
87,425.429,1,20.9489,41.2504,31.926,1.79974,2.22045e-16,0.527158,1.21869,0.479361,0.617158
88,426.398,1,20.8855,40.2314,32.5316,1.81885,2.22045e-16,0.52365,1.27453,0.478472,0.562364
89,423.853,1,21.0011,40.6483,32.51,1.82251,2.22045e-16,0.519698,1.13466,0.468617,0.541046
90,423.977,1,20.8561,40.6557,32.0157,1.82359,2.22045e-16,0.519394,1.09386,0.475765,0.55371
91,430.751,1,20.9816,40.0075,30.7779,1.86895,2.22045e-16,0.516178,1.14949,0.490026,0.596224
92,427.851,1,20.931,40.0963,29.3171,1.83145,2.22045e-16,0.52575,1.1927,0.479893,0.602894
93,424.994,1,21.0054,39.7427,29.6891,1.80253,2.22045e-16,0.524113,1.20972,0.480659,0.596267
94,430.25,1,20.9365,40.2491,30.8721,1.84632,2.22045e-16,0.524816,1.25394,0.484657,0.604178
95,430.036,1,20.7865,40.358,29.0429,1.83455,2.22045e-16,0.53078,1.31517,0.47617,0.614579
96,429.867,1,20.9554,39.9614,29.6508,1.82873,2.22045e-16,0.526609,1.30498,0.475564,0.641148
97,431.464,1,20.9486,39.1865,29.3359,1.82378,2.22045e-16,0.525289,1.40694,0.480771,0.671797
98,429.533,1,20.9459,39.5936,30.3892,1.81388,2.22045e-16,0.519091,1.3768,0.477985,0.658339
