rep,ID,eta_Cl_simulated,eta_V1_simulated,eta_Q_simulated,eta_V2_simulated,split,color,filter
0,1,0.312141,0.0172848,0.023091,1.04713,All,#4682B4,0
1,1,0.356235,-0.114358,0.0366264,0.901626,All,#4682B4,0
2,1,0.29289,0.123512,-0.14354,1.10147,All,#4682B4,0
3,1,0.247345,-0.338371,0.204902,1.20832,All,#4682B4,0
4,1,0.262407,0.0426441,0.0835916,0.577582,All,#4682B4,0
5,1,0.241463,-0.131344,0.354443,1.17291,All,#4682B4,0
6,1,0.142191,-0.298462,0.196017,1.01815,All,#4682B4,0
7,1,0.298797,0.0611012,-0.0843589,1.09069,All,#4682B4,0
8,1,0.364718,-0.145014,-0.0300261,1.01169,All,#4682B4,0
9,1,0.320858,-0.0434362,-0.0272531,0.824035,All,#4682B4,0
0,2,0.193037,-0.120137,0.0821854,-0.341146,All,#4682B4,0
1,2,0.199877,-0.0479826,-0.652666,-0.187896,All,#4682B4,0
2,2,0.102384,0.0779963,-1.43125,0.410023,All,#4682B4,0
3,2,0.240424,-0.0627735,-0.458921,-0.578372,All,#4682B4,0
4,2,0.278761,-0.191614,-0.182264,-0.238045,All,#4682B4,0
5,2,0.261187,-0.0719322,-0.908152,-0.278415,All,#4682B4,0
6,2,0.178641,-0.13857,-0.808049,-0.381897,All,#4682B4,0
7,2,0.238754,0.0236693,-1.23387,-0.561309,All,#4682B4,0
8,2,0.270603,0.0332824,-0.913068,-0.533253,All,#4682B4,0
9,2,0.132616,-0.00700523,-1.29531,-0.217217,All,#4682B4,0
0,3,0.261436,-0.321444,1.49773,0.28445,All,#4682B4,0
1,3,0.225751,-0.105275,1.00509,0.207138,All,#4682B4,0
2,3,0.274145,0.194935,-0.52323,-0.531213,All,#4682B4,0
3,3,0.216562,-0.0399143,0.149892,-0.0304366,All,#4682B4,0
4,3,0.278401,0.325366,0.124272,-0.457341,All,#4682B4,0
5,3,0.210281,0.210464,-0.42924,-0.227775,All,#4682B4,0
6,3,0.175419,0.309515,0.457961,-1.16992,All,#4682B4,0
7,3,0.2728,-0.351866,1.37051,0.271257,All,#4682B4,0
8,3,0.203265,0.224232,-0.312301,-0.34581,All,#4682B4,0
9,3,0.23782,0.145553,-0.627634,-0.564971,All,#4682B4,0
0,4,-0.0617056,-0.119806,-0.162832,-0.557865,All,#4682B4,0
1,4,-0.0484372,-0.132654,0.137381,-0.263916,All,#4682B4,0
2,4,-0.0469094,0.121253,-0.832854,-0.474253,All,#4682B4,0
3,4,-0.111876,0.0327451,-0.218138,-0.331301,All,#4682B4,0
4,4,-0.163611,-0.00286655,-0.0698413,-0.0245756,All,#4682B4,0
5,4,-0.0615015,-0.0609202,0.542838,-0.27333,All,#4682B4,0
6,4,-0.0823739,0.310615,-2.10966,-0.785734,All,#4682B4,0
7,4,-0.141518,-0.144773,0.641954,-0.263962,All,#4682B4,0
8,4,-0.00574834,0.0998236,-0.0798022,-0.306657,All,#4682B4,0
9,4,-0.100861,0.0272717,-0.413926,-0.500916,All,#4682B4,0
0,5,-0.163997,-0.136245,-1.54587,0.0951373,All,#4682B4,0
1,5,-0.134814,-0.061137,-1.69216,0.0255831,All,#4682B4,0
2,5,-0.149768,0.0340174,-2.29357,0.0562646,All,#4682B4,0
3,5,-0.221768,-0.0266052,-1.8528,-0.0429302,All,#4682B4,0
4,5,-0.16982,-0.0364108,-2.19614,0.926416,All,#4682B4,0
5,5,-0.111063,-0.0450642,-1.86796,0.27119,All,#4682B4,0
6,5,-0.151128,0.042654,-1.92948,1.03314,All,#4682B4,0
7,5,-0.143459,-0.065786,-1.8215,0.148008,All,#4682B4,0
8,5,-0.104743,-0.0205477,-2.05848,0.358843,All,#4682B4,0
9,5,-0.171729,-0.112431,-1.31483,0.3358,All,#4682B4,0
0,6,0.144418,0.243305,-0.258272,-0.683327,All,#4682B4,0
1,6,0.200778,0.13334,-0.69267,-0.822389,All,#4682B4,0
2,6,0.0613858,0.461766,-2.09124,0.441938,All,#4682B4,0
3,6,0.0386958,-0.146794,0.930416,-0.0543353,All,#4682B4,0
4,6,0.112515,0.0733925,0.605731,-0.195863,All,#4682B4,0
5,6,0.0955221,0.283697,-1.07151,-0.489853,All,#4682B4,0
6,6,0.0171565,-0.113222,0.776017,0.124638,All,#4682B4,0
7,6,0.00237188,0.0476967,-0.12359,-0.08906,All,#4682B4,0
8,6,0.108748,0.385122,-1.78109,0.124694,All,#4682B4,0
9,6,0.0366858,-0.142683,0.913729,-0.0144854,All,#4682B4,0
0,7,-0.470881,0.0532309,1.56953,0.963084,All,#4682B4,0
1,7,-0.418882,0.140493,2.00734,1.07526,All,#4682B4,0
2,7,-0.397765,0.576544,0.565874,0.00633459,All,#4682B4,0
3,7,-0.530894,0.795436,0.994658,0.513988,All,#4682B4,0
4,7,-0.443052,0.201381,1.33891,1.03887,All,#4682B4,0
5,7,-0.421347,0.0800892,1.29872,1.11531,All,#4682B4,0
6,7,-0.459352,0.0848254,1.79024,1.08861,All,#4682B4,0
7,7,-0.465204,0.770139,0.60105,0.188581,All,#4682B4,0
8,7,-0.455511,0.380196,2.28456,0.843788,All,#4682B4,0
9,7,-0.430508,0.160429,1.69056,1.03165,All,#4682B4,0
