Cl_vs_Q_abscissa,Cl_vs_Q_spline,Cl_vs_Q_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Q_vs_Cl_abscissa,Q_vs_Cl_spline,Q_vs_Cl_regression,Q_vs_V1_abscissa,Q_vs_V1_spline,Q_vs_V1_regression,Q_vs_V2_abscissa,Q_vs_V2_spline,Q_vs_V2_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q_abscissa,V1_vs_Q_spline,V1_vs_Q_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q_abscissa,V2_vs_Q_spline,V2_vs_Q_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression
-2.61728,0.0984083,0.111079,-0.500201,-0.220284,0.000109966,-2.40376,-0.190955,-0.105045,-0.530894,0.773798,0.371923,-0.500201,0.221564,0.347604,-2.40376,-0.467656,-0.858364,-0.530894,0.465064,0.0126955,-2.61728,0.0408488,0.0953236,-2.40376,-0.1278,-0.039374,-0.530894,0.0354462,-0.268352,-2.61728,-0.896715,-0.574254,-0.500201,-0.171045,-0.17529
-2.56267,0.0826344,0.1087,-0.487114,-0.152682,6.49573e-05,-2.36389,-0.196783,-0.103312,-0.521293,0.815668,0.364653,-0.487114,0.321649,0.337973,-2.36389,-0.521862,-0.84446,-0.521293,0.427622,0.0126702,-2.56267,0.0608897,0.0935507,-2.36389,-0.0998582,-0.0385247,-0.521293,0.127621,-0.263937,-2.56267,-0.774317,-0.562664,-0.487114,-0.075215,-0.171444
-2.50805,0.0668605,0.106322,-0.474026,-0.0850794,1.99487e-05,-2.32402,-0.200733,-0.101579,-0.511692,0.857539,0.357384,-0.474026,0.421733,0.328342,-2.32402,-0.565513,-0.830555,-0.511692,0.390181,0.0126449,-2.50805,0.0809306,0.0917779,-2.32402,-0.0772394,-0.0376753,-0.511692,0.219795,-0.259522,-2.50805,-0.651918,-0.551075,-0.474026,0.0206149,-0.167598
-2.45344,0.0522645,0.103943,-0.460939,-0.017477,-2.50598e-05,-2.28415,-0.199472,-0.0998456,-0.502091,0.89941,0.350114,-0.460939,0.521817,0.318711,-2.28415,-0.579884,-0.816651,-0.502091,0.352739,0.0126196,-2.45344,0.0974757,0.0900051,-2.28415,-0.0693882,-0.036826,-0.502091,0.31197,-0.255107,-2.45344,-0.542415,-0.539486,-0.460939,0.116445,-0.163753
-2.39883,0.0405361,0.101565,-0.447852,0.0501254,-7.00683e-05,-2.24428,-0.198211,-0.0981125,-0.49249,0.94128,0.342844,-0.447852,0.621902,0.30908,-2.24428,-0.594256,-0.802747,-0.49249,0.315298,0.0125942,-2.39883,0.105511,0.0882322,-2.24428,-0.0615371,-0.0359766,-0.49249,0.404145,-0.250692,-2.39883,-0.464302,-0.527897,-0.447852,0.212275,-0.159907
-2.34421,0.0288076,0.0991865,-0.434765,0.0756115,-0.000115077,-2.20441,-0.196951,-0.0963795,-0.482889,0.983151,0.335574,-0.434765,0.653073,0.299449,-2.20441,-0.608627,-0.788842,-0.482889,0.277856,0.0125689,-2.34421,0.113546,0.0864594,-2.20441,-0.0536859,-0.0351273,-0.482889,0.496319,-0.246277,-2.34421,-0.386189,-0.516307,-0.434765,0.233643,-0.156061
-2.2896,0.018097,0.096808,-0.421677,0.0816074,-0.000160085,-2.16453,-0.19569,-0.0946465,-0.473288,1.02502,0.328305,-0.421677,0.652354,0.289818,-2.16453,-0.622998,-0.774938,-0.473288,0.240414,0.0125436,-2.2896,0.118929,0.0846866,-2.16453,-0.0458348,-0.0342779,-0.473288,0.588494,-0.241862,-2.2896,-0.318359,-0.504718,-0.421677,0.220553,-0.152215
-2.23498,0.00991713,0.0944295,-0.40859,0.0876032,-0.000205094,-2.12466,-0.194429,-0.0929134,-0.463687,1.0312,0.321035,-0.40859,0.651634,0.280187,-2.12466,-0.637369,-0.761034,-0.463687,0.208293,0.0125183,-2.23498,0.118039,0.0829137,-2.12466,-0.0379836,-0.0334286,-0.463687,0.587544,-0.237447,-2.23498,-0.275342,-0.493129,-0.40859,0.207462,-0.148369
-2.18037,0.00233138,0.0920511,-0.395503,0.093599,-0.000250102,-2.08479,-0.193169,-0.0911804,-0.454085,1.01634,0.313765,-0.395503,0.650915,0.270556,-2.08479,-0.65174,-0.747129,-0.454085,0.179592,0.012493,-2.18037,0.115925,0.0811409,-2.08479,-0.0301324,-0.0325792,-0.454085,0.53367,-0.233032,-2.18037,-0.237568,-0.48154,-0.395503,0.194372,-0.144523
-2.12575,-0.00379151,0.0896726,-0.382416,0.0995949,-0.000295111,-2.04492,-0.191908,-0.0894473,-0.444484,0.99241,0.306495,-0.382416,0.650196,0.260925,-2.04492,-0.666112,-0.733225,-0.444484,0.152635,0.0124676,-2.12575,0.110799,0.0793681,-2.04492,-0.0222813,-0.0317298,-0.444484,0.458876,-0.228617,-2.12575,-0.212705,-0.46995,-0.382416,0.181282,-0.140677
-2.07114,-0.00893216,0.0872941,-0.369328,0.0919634,-0.000340119,-2.00505,-0.190647,-0.0877143,-0.434883,0.959379,0.299225,-0.369328,0.627648,0.251294,-2.00505,-0.680483,-0.719321,-0.434883,0.127648,0.0124423,-2.07114,0.103973,0.0775952,-2.00505,-0.0144301,-0.0308805,-0.434883,0.364574,-0.224202,-2.07114,-0.195756,-0.458361,-0.369328,0.145344,-0.136831
-2.01652,-0.0127808,0.0849157,-0.356241,0.0715238,-0.000385128,-1.96518,-0.189387,-0.0859812,-0.425282,0.920503,0.291956,-0.356241,0.584677,0.241663,-1.96518,-0.694854,-0.705416,-0.425282,0.104066,0.012417,-2.01652,0.0951621,0.0758224,-1.96518,-0.00657895,-0.0300311,-0.425282,0.258724,-0.219787,-2.01652,-0.18863,-0.446772,-0.356241,0.0881771,-0.132985
-1.96191,-0.0153578,0.0825372,-0.343154,0.0466777,-0.000430137,-1.92531,-0.188126,-0.0842482,-0.415681,0.874008,0.284686,-0.343154,0.535037,0.232032,-1.92531,-0.709225,-0.691512,-0.415681,0.0826378,0.0123917,-1.96191,0.0848802,0.0740495,-1.92531,0.00127221,-0.0291818,-0.415681,0.140052,-0.215371,-1.96191,-0.190045,-0.435183,-0.343154,0.0246562,-0.12914
