rep,ID,eta_Cl_simulated,eta_V1_simulated,eta_Q_simulated,eta_V2_simulated,split,color,filter
0,1,0.17022,3.8228e-09,-0.686676,0.300135,All,#4682B4,0
1,1,0.55058,-1.48588e-08,-0.684868,0.561918,All,#4682B4,0
2,1,-0.0940098,1.12184e-08,-0.478004,0.884484,All,#4682B4,0
3,1,0.293714,-2.53366e-08,-0.520291,0.574056,All,#4682B4,0
4,1,0.255599,-1.47239e-08,-0.478144,0.771811,All,#4682B4,0
5,1,0.191158,-1.81885e-08,-0.441528,0.817048,All,#4682B4,0
6,1,0.39747,1.5701e-08,-0.484776,0.864521,All,#4682B4,0
7,1,0.298049,-2.1162e-08,-0.455733,0.699425,All,#4682B4,0
8,1,0.286959,1.42475e-08,-0.326398,0.37594,All,#4682B4,0
9,1,0.231407,-1.1993e-08,-0.461295,0.828178,All,#4682B4,0
0,2,0.23671,-5.05842e-08,-0.965488,-0.751842,All,#4682B4,0
1,2,0.0828476,-1.50969e-08,-0.992662,-0.484378,All,#4682B4,0
2,2,-0.0166542,1.0984e-08,-0.529247,0.0432357,All,#4682B4,0
3,2,0.136067,9.26914e-09,-0.833751,-0.652062,All,#4682B4,0
4,2,0.133033,7.37063e-09,-0.459362,0.0906125,All,#4682B4,0
5,2,0.132633,-1.54371e-08,-0.884077,-0.177975,All,#4682B4,0
6,2,0.336076,-5.28387e-09,-0.809007,-0.659721,All,#4682B4,0
7,2,0.148643,4.82478e-09,-0.571383,-0.340924,All,#4682B4,0
8,2,0.266134,-6.15136e-09,-0.8046,-0.441012,All,#4682B4,0
9,2,0.214923,-2.66393e-08,-0.81452,-0.16144,All,#4682B4,0
0,3,0.237071,2.39819e-08,0.598513,-0.0374222,All,#4682B4,0
1,3,0.268574,-1.40739e-08,1.0317,-0.163434,All,#4682B4,0
2,3,0.298175,3.82225e-10,0.838235,-0.0701623,All,#4682B4,0
3,3,0.172025,2.78135e-08,0.288709,0.0893615,All,#4682B4,0
4,3,0.277344,-1.93775e-08,0.612956,0.040677,All,#4682B4,0
5,3,0.153949,7.91382e-09,1.14402,-0.0882989,All,#4682B4,0
6,3,0.293416,-5.89927e-09,0.51708,-0.176239,All,#4682B4,0
7,3,0.430935,-4.73241e-08,0.850565,-0.154871,All,#4682B4,0
8,3,0.37593,1.28958e-08,0.608918,0.162313,All,#4682B4,0
9,3,0.224337,-2.88587e-08,0.755841,-0.273229,All,#4682B4,0
0,4,-0.146656,-9.23236e-09,-0.651383,-0.282047,All,#4682B4,0
1,4,-0.0211762,-4.72851e-08,-0.444929,-0.272255,All,#4682B4,0
2,4,-0.0977283,-7.61162e-09,-0.774131,-0.447452,All,#4682B4,0
3,4,-0.199562,1.36425e-08,-0.606289,0.114869,All,#4682B4,0
4,4,-0.175778,-1.72758e-09,-0.792212,-0.605102,All,#4682B4,0
5,4,-0.221792,-1.76228e-08,-0.737561,-0.2475,All,#4682B4,0
6,4,0.00369279,1.4926e-08,-0.550168,-0.0585301,All,#4682B4,0
7,4,-0.201821,1.47134e-08,-0.651453,-0.100302,All,#4682B4,0
8,4,-0.228723,2.91388e-08,-0.225911,0.170385,All,#4682B4,0
9,4,0.0584893,-1.56574e-08,-0.52896,-0.293314,All,#4682B4,0
0,5,-0.16746,-3.29757e-08,-1.97081,-0.685623,All,#4682B4,0
1,5,-0.222979,3.89772e-08,-1.92221,0.000970161,All,#4682B4,0
2,5,0.0628252,-3.79376e-08,-1.87747,-0.173344,All,#4682B4,0
3,5,-0.013561,3.55572e-08,-2.46315,-0.220768,All,#4682B4,0
4,5,0.00217572,-8.06639e-09,-1.99296,-0.347802,All,#4682B4,0
5,5,-0.0668473,1.49405e-08,-1.76216,-0.297552,All,#4682B4,0
6,5,-0.157391,3.94278e-09,-2.36347,-0.389119,All,#4682B4,0
7,5,-0.290036,5.71562e-09,-1.88754,-0.108886,All,#4682B4,0
8,5,-0.250073,-6.87007e-09,-1.86201,-0.10231,All,#4682B4,0
9,5,0.0659529,-1.2708e-08,-2.36517,0.142383,All,#4682B4,0
0,6,-0.0111906,-2.24666e-08,0.674136,-0.0937243,All,#4682B4,0
1,6,0.027267,1.25607e-08,1.23899,-0.0417261,All,#4682B4,0
2,6,0.160306,-3.57548e-08,1.98919,-0.308026,All,#4682B4,0
3,6,0.158339,4.23071e-10,1.09943,-0.360151,All,#4682B4,0
4,6,0.231159,-1.55901e-08,0.353757,-0.140704,All,#4682B4,0
5,6,0.0351593,-1.40207e-08,0.639643,-0.214162,All,#4682B4,0
6,6,0.0577729,5.25981e-08,1.79304,-0.00266962,All,#4682B4,0
7,6,0.247537,-6.75336e-09,1.07332,0.0493781,All,#4682B4,0
8,6,0.0501497,2.71826e-08,0.929245,0.0829318,All,#4682B4,0
9,6,-0.0126237,-9.84008e-09,0.836432,0.0252493,All,#4682B4,0
0,7,-0.481981,-1.73137e-08,1.30148,0.35137,All,#4682B4,0
1,7,-0.468419,2.12408e-08,1.26469,0.740812,All,#4682B4,0
2,7,-0.396968,5.68493e-09,1.33928,0.703046,All,#4682B4,0
3,7,-0.256847,3.20543e-08,1.20984,0.731415,All,#4682B4,0
4,7,-0.522029,-7.28137e-09,1.51365,0.595053,All,#4682B4,0
5,7,-0.412753,2.80393e-08,1.93275,0.938168,All,#4682B4,0
6,7,-0.364909,-3.73608e-08,1.66234,0.297298,All,#4682B4,0
7,7,-0.656053,3.08664e-08,1.40044,0.881454,All,#4682B4,0
8,7,-0.413308,-1.21983e-09,1.38729,0.813155,All,#4682B4,0
9,7,-0.38811,-3.67119e-09,1.1754,0.889264,All,#4682B4,0
0,8,-0.199621,-3.75173e-08,3.20026,-0.669371,All,#4682B4,0
1,8,-0.266652,-1.96641e-09,0.894162,-0.179375,All,#4682B4,0
2,8,-0.219706,-3.53554e-08,1.81758,-0.468316,All,#4682B4,0
3,8,-0.147804,5.69338e-09,1.92727,-0.285311,All,#4682B4,0
4,8,-0.206774,-3.47367e-08,2.42318,-0.504983,All,#4682B4,0
5,8,-0.33808,-8.38077e-09,0.625726,-0.425002,All,#4682B4,0
6,8,-0.337483,6.13915e-09,0.697707,-0.640103,All,#4682B4,0
7,8,-0.085688,2.44602e-08,0.870848,-0.253003,All,#4682B4,0
8,8,-0.463415,7.37722e-09,3.36406,-0.61269,All,#4682B4,0
9,8,-0.446099,-1.56154e-08,-0.206675,-0.315617,All,#4682B4,0
0,9,0.329206,-9.76398e-09,-0.676432,-0.0350037,All,#4682B4,0
1,9,0.148494,-9.29795e-09,-0.676713,0.417616,All,#4682B4,0
2,9,0.368993,2.61103e-09,-0.371206,0.554148,All,#4682B4,0
3,9,0.223039,-5.20179e-09,-0.314156,-0.126377,All,#4682B4,0
4,9,0.475896,1.48294e-08,-0.600319,0.590528,All,#4682B4,0
5,9,0.0731509,-3.57455e-08,-0.21357,0.50443,All,#4682B4,0
6,9,0.316737,-2.80416e-08,-0.105928,0.142506,All,#4682B4,0
7,9,0.264495,-1.36758e-08,-0.362695,0.205685,All,#4682B4,0
8,9,0.293857,3.51502e-08,-0.12965,0.52386,All,#4682B4,0
9,9,0.226833,8.15304e-11,-0.225238,0.724432,All,#4682B4,0
0,10,0.258928,-3.48409e-09,1.34841,0.0999507,All,#4682B4,0
1,10,0.242698,-1.00002e-08,0.678061,0.0680696,All,#4682B4,0
2,10,0.246327,-1.11782e-08,0.849362,0.187152,All,#4682B4,0
3,10,0.107083,-1.39741e-08,0.621258,0.32058,All,#4682B4,0
4,10,0.337505,-2.00142e-08,1.60687,-0.0875361,All,#4682B4,0
5,10,0.44993,1.93367e-08,0.670591,0.281778,All,#4682B4,0
6,10,0.42961,-3.33985e-09,0.833898,0.391236,All,#4682B4,0
7,10,0.312912,-1.20014e-08,0.150572,0.334866,All,#4682B4,0
8,10,0.334559,2.70216e-08,1.27481,0.208122,All,#4682B4,0
9,10,0.330335,-1.02199e-08,0.696547,0.448065,All,#4682B4,0
0,11,0.46906,1.28886e-09,-0.247715,0.114025,All,#4682B4,0
1,11,0.564805,-8.00368e-09,-0.289362,-0.209561,All,#4682B4,0
2,11,0.211119,-2.7346e-08,-0.214287,-0.149662,All,#4682B4,0
3,11,0.317573,1.95161e-08,-0.158624,0.180921,All,#4682B4,0
4,11,0.125432,-3.77025e-08,-0.0531709,0.237806,All,#4682B4,0
5,11,0.102736,-7.58996e-09,-0.014621,0.357511,All,#4682B4,0
6,11,0.401431,-1.12133e-08,0.10742,-0.121233,All,#4682B4,0
7,11,0.485701,5.31423e-08,-0.186317,0.298817,All,#4682B4,0
8,11,0.172152,-6.33391e-09,-0.0998165,0.134943,All,#4682B4,0
9,11,0.253801,1.71476e-08,-0.0650705,0.0895844,All,#4682B4,0
0,12,0.0172919,3.13848e-08,1.7114,-0.807203,All,#4682B4,0
1,12,0.0984808,-9.33179e-09,0.120199,-0.393862,All,#4682B4,0
2,12,0.0248961,-2.95192e-09,0.684355,-1.15285,All,#4682B4,0
3,12,0.100814,-1.01741e-08,1.02254,-0.995015,All,#4682B4,0
4,12,0.116977,1.96224e-08,1.0307,-1.02471,All,#4682B4,0
5,12,0.216347,-4.60717e-08,1.44114,-0.925378,All,#4682B4,0
6,12,0.226142,-2.48706e-08,1.96729,-0.859884,All,#4682B4,0
7,12,0.065402,1.88363e-08,0.624532,-0.890334,All,#4682B4,0
8,12,0.0433917,1.24395e-08,-0.242665,-0.994848,All,#4682B4,0
9,12,0.00336609,8.18434e-09,0.812325,-1.12609,All,#4682B4,0
0,13,-0.275785,2.38073e-08,0.419154,1.38999,All,#4682B4,0
1,13,-0.181498,-2.04803e-08,0.463823,1.49026,All,#4682B4,0
2,13,0.105586,-9.05137e-09,0.234488,0.780907,All,#4682B4,0
3,13,-0.170434,2.3882e-08,0.392672,1.04375,All,#4682B4,0
4,13,-0.190236,1.24374e-08,0.196735,0.985377,All,#4682B4,0
5,13,-0.312625,-9.84979e-10,0.563953,1.01439,All,#4682B4,0
6,13,-0.234612,4.42375e-08,0.505529,1.42199,All,#4682B4,0
7,13,-0.0859795,9.03058e-09,0.64229,1.08523,All,#4682B4,0
8,13,-0.0196381,2.80161e-08,0.29748,0.877434,All,#4682B4,0
9,13,-0.195937,-2.56378e-09,0.789667,0.876367,All,#4682B4,0
0,14,-0.185882,1.60811e-09,-0.114578,0.0920984,All,#4682B4,0
1,14,-0.203871,5.58793e-09,-0.291795,-0.113893,All,#4682B4,0
2,14,-0.325717,4.43386e-08,0.0132704,-0.0594203,All,#4682B4,0
3,14,-0.237667,-3.32667e-09,-0.0750987,-0.056699,All,#4682B4,0
4,14,-0.339131,9.38638e-09,-0.212406,-0.101007,All,#4682B4,0
5,14,-0.188461,-1.63163e-08,0.0322188,-0.225059,All,#4682B4,0
6,14,-0.4076,2.54952e-08,-0.329722,0.3276,All,#4682B4,0
7,14,-0.370234,2.69291e-08,-0.336895,-0.0876185,All,#4682B4,0
8,14,-0.191707,4.67651e-09,0.0302863,0.0763464,All,#4682B4,0
9,14,-0.321679,5.43037e-08,0.000746887,-0.026456,All,#4682B4,0
0,15,-0.360259,2.86934e-09,-1.8428,-0.944593,All,#4682B4,0
1,15,-0.257022,-9.49074e-09,-2.47942,0.236318,All,#4682B4,0
2,15,-0.440872,-3.40854e-08,-1.81562,-0.253657,All,#4682B4,0
3,15,-0.347582,-3.29826e-08,-2.18491,-0.31661,All,#4682B4,0
4,15,-0.154543,-3.47775e-08,-2.39261,-0.907743,All,#4682B4,0
5,15,-0.202982,-1.99564e-08,-1.78862,-1.0866,All,#4682B4,0
6,15,-0.360154,5.464e-08,-1.80379,-0.876784,All,#4682B4,0
7,15,-0.244431,1.81869e-08,-2.33226,-0.687647,All,#4682B4,0
8,15,-0.35162,3.87863e-08,-2.50653,0.272671,All,#4682B4,0
9,15,-0.302972,1.73414e-08,-2.57016,-0.0520738,All,#4682B4,0
