parameter,value,se_sa,rse_sa
Cl_pop,20.4722788037422,3.96906097225631,19.387489835918
beta_Cl_tSCRMGDL,-0.405712355503216,0.180659010737187,44.5288412557984
V1_pop,24.441671432041,2.25469763722934,9.2248095368536
Q_pop,23.4,,
V2_pop,13.4270326204755,3.90088584202554,29.0524790717861
omega_Cl,0.220362934199112,0.0423668730398997,19.2259524923636
omega_V1,0.273159554861418,0.0862361823062496,31.5698941411732
omega_Q,1.04381899994779,0.336448893920557,32.2324937501028
omega_V2,0.884835628844062,0.242657026081013,27.4239664600777
a,0.644043058670798,0.0725620730851231,11.2666493502592
b,0.000895628218384094,0.0222353386777608,2482.65275940927
