iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,535.359,1,10.3141,11.9087,13.3024,1.5,-0.415546,1.5,1.5,1.5,1.5
2,520.746,1,20.1471,15.9258,19.8471,1.63143,-0.416361,1.46202,1.46202,1.46202,1.46202
3,525.603,1,20.0777,15.9933,19.4054,1.68913,-0.409289,1.425,1.425,1.425,1.425
4,537.156,1,20.1694,16.0346,19.7147,1.80326,-0.414866,1.38892,1.38892,1.38892,1.38892
5,532.025,1,19.3822,16.0375,20.686,1.76523,-0.384203,1.35375,1.35375,1.35375,1.35375
6,531.69,1,19.8534,15.8241,23.2151,1.7669,-0.410092,1.31947,1.31947,1.31947,1.31947
7,531.923,1,19.2853,16.0207,21.18,1.79428,-0.374932,1.28606,1.28606,1.28606,1.28606
8,534.066,1,19.5336,15.8353,19.6608,1.87367,-0.383419,1.2535,1.2535,1.2535,1.2535
9,527.518,1,19.6237,15.8344,18.635,1.85194,-0.390627,1.22176,1.22176,1.22176,1.22176
10,522.785,1,19.906,15.5548,17.406,1.80582,-0.400225,1.19082,1.19082,1.19082,1.19082
11,522.496,1,19.4201,15.5627,17.1568,1.81269,-0.379522,1.16067,1.16067,1.16067,1.16067
12,513.774,1,19.5208,15.6673,16.7952,1.7668,-0.379116,1.13128,1.19464,1.13128,1.13128
13,517.502,1,19.6204,15.3925,16.011,1.79337,-0.381647,1.10264,1.23946,1.10264,1.10264
14,512.848,1,19.4089,15.6938,15.7814,1.75879,-0.378741,1.07472,1.20917,1.07472,1.07472
15,507.847,1,19.2872,15.8948,14.6634,1.72875,-0.374639,1.04751,1.17855,1.04751,1.04751
16,507.231,1,19.0309,16.1369,15.1534,1.73828,-0.355465,1.02098,1.20599,1.02098,1.02098
17,504.798,1,19.3283,15.8175,17.4049,1.75085,-0.371343,0.995131,1.17545,0.995131,0.995131
18,500.408,1,19.6738,15.6146,16.7442,1.74194,-0.38908,0.969933,1.14569,0.969933,0.969933
19,498.006,1,19.5411,16.1773,16.565,1.7243,-0.380185,0.945374,1.11668,0.945374,0.945374
20,503.693,1,19.5228,15.9688,15.8579,1.78596,-0.380646,0.921437,1.0884,0.921437,0.921437
21,494.485,1,19.5928,16.277,17.749,1.74074,-0.397807,0.898105,1.06084,0.898105,0.898105
22,491.776,1,19.1909,16.7908,17.8545,1.72729,-0.364718,0.875365,1.15141,0.875365,0.875365
23,495.683,1,19.7692,16.6158,17.642,1.74715,-0.386723,0.8532,1.14866,0.8532,0.8532
24,504.727,1,20.2595,16.4158,19.0488,1.84716,-0.417536,0.831597,1.11957,0.831597,0.831597
25,500.49,1,19.7178,16.7007,19.3317,1.8383,-0.388793,0.81054,1.09123,0.81054,0.81054
26,498.642,1,19.5041,16.9522,18.7101,1.83547,-0.367983,0.790017,1.0636,0.790017,0.795493
27,496.901,1,19.6846,17.4913,16.3962,1.84201,-0.379644,0.770013,1.03812,0.770013,0.77535
28,495.584,1,19.6069,17.7641,15.7749,1.8441,-0.38215,0.750516,1.01183,0.750516,0.827999
29,493.355,1,19.9104,18.3576,16.2434,1.81962,-0.400901,0.731512,0.997104,0.731512,0.888539
30,487.181,1,20.5857,18.4115,17.2393,1.81678,-0.427049,0.71299,0.971857,0.71299,0.866041
31,492.367,1,20.5635,18.8543,17.8695,1.8511,-0.425071,0.694937,0.999167,0.694937,0.844112
32,491.817,1,20.5236,18.9478,16.6984,1.87324,-0.422156,0.677341,0.973868,0.677341,0.822739
33,483.831,1,20.5706,18.828,15.6411,1.82581,-0.426216,0.66019,0.960678,0.663972,0.801907
34,488.258,1,19.6038,19.1275,15.4843,1.86866,-0.388393,0.643474,0.936353,0.64716,0.806734
35,497.219,1,19.437,18.836,16.7868,1.91243,-0.375983,0.627181,0.935266,0.687294,0.893419
36,488.529,1,19.8966,18.5084,15.126,1.86401,-0.397253,0.6113,0.913691,0.685646,0.883407
