pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.78102,0.0873288,-2.41982,0.0496824,-1.71591,0.0838987,All
-1.36115,0.145548,-1.9278,0.0496824,-1.27888,0.195764,All
-0.941283,0.523973,-1.43579,0.0248412,-0.841844,0.559325,All
-0.521413,0.320206,-0.943775,0.19873,-0.404808,0.44746,All
-0.101544,0.378425,-0.451761,0.496824,0.0322266,0.279662,All
0.318325,0.349315,0.040253,0.4223,0.469262,0.335595,All
0.738194,0.378425,0.532267,0.645871,0.906297,0.251696,All
1.15806,0.174658,1.02428,0.223571,1.34333,0.139831,All
1.57793,0.145548,1.5163,0.0993648,1.78037,0.139831,All
1.9978,0.116438,2.00831,0.0248412,2.2174,0.0838987,All
