pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-2.75162,0.0315907,-4.06344,0.0111097,-1.92553,0.0319123,All
-2.36472,0,-3.75341,0.0111097,-1.54253,0.0319123,All
-1.97783,0.0315907,-3.44337,0.014813,-1.15954,0.127649,All
-1.59094,0,-3.13333,0.00370324,-0.776545,0.255298,All
-1.20404,0.0631814,-2.82329,0.0111097,-0.393551,0.382948,All
-0.81715,0.126363,-2.51325,0.0111097,-0.0105571,1.27649,All
-0.430257,0.252726,-2.20321,0.0111097,0.372437,0.542509,All
-0.0433638,1.3584,-1.89317,0.0185162,0.755431,0.0319123,All
0.343529,0.694995,-1.58314,0.0407357,1.13843,0.127649,All
0.730423,0.284316,-1.2731,0.0814714,1.52142,0.0638246,All
,,-0.963059,0.13702,,,All
,,-0.653021,0.151833,,,All
,,-0.342982,0.318479,,,All
,,-0.0329435,1.31465,,,All
,,0.277095,0.518454,,,All
,,0.587134,0.244414,,,All
,,0.897172,0.140723,,,All
,,1.20721,0.0888778,,,All
,,1.51725,0.0703616,,,All
,,1.82729,0.0222195,,,All
,,2.13733,0.00740649,,,All
,,2.44736,0.0185162,,,All
,,2.7574,0.00740649,,,All
,,3.06744,0.00370324,,,All
,,3.37748,0,,,All
,,3.68752,0.0407357,,,All
,,3.99756,0.00370324,,,All
,,4.3076,0.014813,,,All
,,4.61763,0.00370324,,,All
,,4.92767,0.0111097,,,All
