parameter,value
Cl_pop,13.4261163851066
V1_pop,22.9041747378103
beta_V1_logtCLCRMLMIN,-3.2562666362021
Q_pop,23.4
beta_Q_LMP_1,1.16647865885864
beta_Q_logtAGEA,1.07193850471279
beta_Q_logtALBGDL,18.1947034743938
beta_Q_logtPROGDL,-18.3845029992675
beta_Q_logtRAN,0.086154723443166
V2_pop,4.00180400355158
beta_V2_SEXF_1,3.90381230508597
beta_V2_logtHCM,30.0865381463346
omega_Cl,0.255903924255861
omega_V1,0.274297798680841
omega_Q,4.02783928351867e-8
omega_V2,2.23087663716565e-8
a,1.49994597135883
b,0.039971690824945
