parameter,value
Cl_pop,13.4870012027508
beta_Cl_logtHCM,-1.34493406140992
V1_pop,23.2713227540422
beta_V1_logtCLCRMLMIN,-1.5269145024415
Q_pop,23.4
beta_Q_LMP_1,0.886206662733258
beta_Q_logtAGEA,1.25477110121263
beta_Q_logtALBGDL,17.9249616014209
beta_Q_logtPROGDL,-18.0370781233761
V2_pop,3.71877087378688
beta_V2_SEXF_1,3.91925899107196
beta_V2_logtHCM,30.377549983343
omega_Cl,0.266495324047239
omega_V1,0.155474426800289
omega_Q,6.06659407203088e-8
omega_V2,9.74259372453875e-8
a,1.45566757045228
b,0.040465536254218
