pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-2.88624,0.0322168,-4.51796,0.00710203,-1.89739,0.0349639,All
-2.50687,0,-4.19463,0,-1.54782,0.0349639,All
-2.12749,0.0322168,-3.8713,0.00355101,-1.19825,0.104892,All
-1.74812,0,-3.54797,0.010653,-0.848685,0.349639,All
-1.36875,0.0322168,-3.22464,0.010653,-0.499119,0.314675,All
-0.989371,0.0322168,-2.90131,0,-0.149552,1.11885,All
-0.609997,0.225518,-2.57798,0.0142041,0.200014,0.874098,All
-0.230623,0.773203,-2.25465,0.0142041,0.549581,0.104892,All
0.148752,1.25646,-1.93132,0.010653,0.899147,0.139856,All
0.528126,0.515469,-1.60799,0.0142041,1.24871,0.0699279,All
,,-1.28466,0.113632,,,All
,,-0.961334,0.156245,,,All
,,-0.638004,0.117183,,,All
,,-0.314674,0.365755,,,All
,,0.00865528,1.59085,,,All
,,0.331985,0.269877,,,All
,,0.655314,0.127837,,,All
,,0.978644,0.10653,,,All
,,1.30197,0.0674693,,,All
,,1.6253,0.0461632,,,All
,,1.94863,0.0248571,,,All
,,2.27196,0.0177551,,,All
,,2.59529,0.0177551,,,All
,,2.91862,0.00710203,,,All
,,3.24195,0.00710203,,,All
,,3.56528,0.0284081,,,All
,,3.88861,0.010653,,,All
,,4.21194,0.0142041,,,All
,,4.53527,0.010653,,,All
,,4.8586,0.010653,,,All
