pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
-4,0,-4,0,-4,0,All
-1.71948,0.0111111,-2.81069,0.00111111,-1.89202,0.0111111,All
-1.45881,0.0222222,-2.72859,0.00222222,-1.6517,0.0222222,All
-1.42089,0.0333333,-2.68571,0.00333333,-1.56778,0.0333333,All
-1.41549,0.0444444,-2.55448,0.00444444,-1.5166,0.0444444,All
-1.32906,0.0555556,-2.44805,0.00555556,-1.42537,0.0555556,All
-1.31723,0.0666667,-2.40074,0.00666667,-1.40812,0.0666667,All
-1.18725,0.0777778,-2.39411,0.00777778,-1.27552,0.0777778,All
-1.13471,0.0888889,-2.36269,0.00888889,-1.23216,0.0888889,All
-1.00807,0.1,-2.35459,0.01,-1.05005,0.1,All
-0.977296,0.111111,-2.28372,0.0111111,-1.02162,0.111111,All
-0.971697,0.122222,-2.25545,0.0122222,-0.96584,0.122222,All
-0.921616,0.133333,-2.21398,0.0133333,-0.943658,0.133333,All
-0.91519,0.144444,-2.15292,0.0144444,-0.929586,0.144444,All
-0.903935,0.155556,-2.03549,0.0155556,-0.928503,0.155556,All
-0.900009,0.166667,-2.02946,0.0166667,-0.927454,0.166667,All
-0.892905,0.177778,-2.01959,0.0177778,-0.92354,0.177778,All
-0.878985,0.188889,-2.01932,0.0188889,-0.894527,0.188889,All
-0.866711,0.2,-2.01811,0.02,-0.882707,0.2,All
-0.865754,0.211111,-1.99005,0.0211111,-0.880249,0.211111,All
-0.864481,0.222222,-1.98598,0.0222222,-0.876741,0.222222,All
-0.857594,0.233333,-1.97988,0.0233333,-0.872368,0.233333,All
-0.842271,0.244444,-1.97679,0.0244444,-0.816359,0.244444,All
-0.834784,0.255556,-1.96022,0.0255556,-0.808776,0.255556,All
-0.819207,0.266667,-1.94243,0.0266667,-0.763023,0.266667,All
-0.798969,0.277778,-1.93591,0.0277778,-0.758149,0.277778,All
-0.751082,0.288889,-1.93454,0.0288889,-0.707919,0.288889,All
-0.738241,0.3,-1.89007,0.03,-0.691722,0.3,All
-0.701234,0.311111,-1.86662,0.0311111,-0.675263,0.311111,All
-0.698834,0.322222,-1.8663,0.0322222,-0.664067,0.322222,All
-0.671761,0.333333,-1.86465,0.0333333,-0.659735,0.333333,All
-0.671474,0.344444,-1.84146,0.0344444,-0.630352,0.344444,All
-0.664003,0.355556,-1.83185,0.0355556,-0.617509,0.355556,All
-0.662505,0.366667,-1.83047,0.0366667,-0.598216,0.366667,All
-0.643214,0.377778,-1.82489,0.0377778,-0.595425,0.377778,All
-0.639492,0.388889,-1.81811,0.0388889,-0.572226,0.388889,All
-0.631514,0.4,-1.80322,0.04,-0.5721,0.4,All
-0.568247,0.411111,-1.74684,0.0411111,-0.525273,0.411111,All
-0.556464,0.422222,-1.74492,0.0422222,-0.51981,0.422222,All
