iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,693.695,1,20.2629,26.1537,11.9494,19.6735,1,0.3,1,1,1,1
2,660.057,1,13.3668,28.9608,16.9549,19.8572,1.20088,0.224152,0.309543,1.15209,0.809719,0.833808
3,621.149,1,13.8816,35.5526,17.8257,18.06,1.17863,0.18934,0.247145,1.26273,0.776375,0.728583
4,592.093,1,13.4897,40.6951,18.3662,18.9541,1.32033,0.155332,0.239904,1.13282,0.720411,0.611499
5,570.585,1,13.2602,45.2616,18.2521,18.0812,1.21125,0.138756,0.251947,1.14829,0.601383,0.568277
6,541.02,1,13.4149,45.2072,18.3832,17.0769,1.32297,0.114164,0.249938,1.05571,0.494832,0.5461
7,526.538,1,13.4512,40.328,18.4205,16.6739,1.31711,0.104207,0.258375,0.989969,0.466469,0.529187
8,519.256,1,13.4243,43.7084,18.9742,17.1244,1.301,0.098157,0.24801,1.0464,0.47551,0.511022
9,516.655,1,13.3287,45.4542,19.2705,16.6634,1.3679,0.0958721,0.242731,0.998482,0.475701,0.473589
10,515.098,1,13.1721,39.8681,19.4582,15.3534,1.35481,0.0862553,0.242913,1.15501,0.520354,0.497818
11,518.829,1,13.2332,44.8638,19.5804,17.1685,1.30109,0.0897227,0.239251,1.18853,0.517996,0.561704
12,509.186,1,13.2252,44.1823,18.8681,16.938,1.21182,0.0858607,0.246276,1.08356,0.570647,0.543227
13,503.839,1,13.3723,42.8463,18.9134,14.6088,1.33437,0.0784616,0.257444,0.981779,0.568702,0.522908
14,502.869,1,13.4205,44.0283,18.2825,16.1594,1.41138,0.0715695,0.267901,1.08267,0.532432,0.537081
15,494.42,1,13.4101,44.4274,18.7582,15.7827,1.48216,0.0678039,0.259569,0.973924,0.479076,0.522322
16,488.961,1,13.4968,48.5825,19.1011,15.4947,1.52402,0.0600283,0.263364,0.992019,0.50438,0.511338
17,474.976,1,13.3953,43.6213,19.8106,15.6985,1.52005,0.0494181,0.263506,0.923643,0.522814,0.533487
18,468.65,1,13.3514,43.0261,20.0837,15.0233,1.59562,0.0402873,0.265935,0.895917,0.482856,0.591423
19,468.948,1,13.5058,43.5426,20.5229,15.0586,1.59186,0.0420042,0.260562,0.952312,0.456141,0.577956
20,469.7,1,13.5077,42.5216,21.0113,15.3948,1.63374,0.0399728,0.272222,0.9136,0.408762,0.645005
21,464.858,1,13.4497,39.5517,21.2191,15.4674,1.68213,0.0344277,0.272138,0.885338,0.420576,0.616272
22,456.539,1,13.4242,33.8481,20.8819,15.4547,1.59124,0.0345193,0.268905,0.879066,0.398222,0.636892
23,456.303,1,13.4243,37.0929,20.9145,15.2069,1.63586,0.0336243,0.266873,0.883165,0.361809,0.644039
24,458.222,1,13.4211,36.8942,21.0703,15.2766,1.63591,0.0372429,0.261136,0.9086,0.367325,0.603641
25,471.342,1,13.4237,39.4676,21.5756,15.601,1.6361,0.0452939,0.268075,0.887995,0.355825,0.651143
26,470.415,1,13.5281,41.9608,20.909,15.2136,1.70791,0.0445091,0.2695,0.793581,0.331749,0.649521
27,470.795,1,13.5354,39.804,21.2741,15.4274,1.70785,0.0432667,0.277606,0.779315,0.339579,0.693057
28,457.337,1,13.3957,33.8942,22.0785,15.6919,1.64287,0.0380238,0.251673,0.725329,0.341265,0.744254
29,459.257,1,13.424,34.8162,21.9201,15.8658,1.64279,0.0353147,0.267456,0.850346,0.336321,0.760779
30,458.244,1,13.4952,38.1766,21.568,15.0283,1.6428,0.035673,0.264496,0.831947,0.339646,0.70451
31,454.377,1,13.4712,37.4703,21.3233,15.3788,1.7074,0.0307638,0.266413,0.73471,0.36448,0.67115
32,447.768,1,13.4192,37.4626,21.0216,14.5224,1.70733,0.0294638,0.261437,0.742236,0.319574,0.653264
33,443.755,1,13.5431,37.6522,21.4121,13.7246,1.70729,0.0287738,0.263335,0.7051,0.320472,0.635584
34,440.916,1,13.6187,34.3512,21.3821,14.0015,1.76181,0.0265219,0.258115,0.682033,0.314114,0.564095
35,453.024,1,13.5282,37.6548,21.3369,14.5777,1.84223,0.0276473,0.270648,0.789755,0.304206,0.55027
36,453.218,1,13.4501,37.6266,21.2594,13.9816,1.8422,0.0258918,0.259375,0.750342,0.319601,0.600342
37,440.039,1,13.4832,38.3246,21.8988,13.8108,1.66957,0.0268616,0.261552,0.743377,0.329557,0.606382
38,445.517,1,13.421,36.6896,21.8503,14.0518,1.66976,0.0337725,0.261623,0.740064,0.322961,0.579252
39,450.732,1,13.4045,34.3686,21.6463,13.6708,1.73469,0.0352624,0.257228,0.673568,0.309052,0.607678
40,451.338,1,13.4979,41.0269,21.5924,13.7963,1.73462,0.0325617,0.260295,0.730683,0.318849,0.63101
41,462.741,1,13.4653,42.2911,21.4053,13.7353,1.8558,0.0325803,0.257819,0.711571,0.346958,0.622046
42,456.842,1,13.4651,38.5958,21.6699,13.3059,1.85574,0.0296749,0.256865,0.655215,0.334734,0.645293
43,448.529,1,13.5513,33.9284,21.8154,12.7436,1.81669,0.0246714,0.26576,0.641875,0.346956,0.621951
44,449.099,1,13.5229,34.2378,21.5275,13.1683,1.76396,0.0281377,0.264315,0.682237,0.314603,0.669031
45,452.744,1,13.4928,35.9757,21.2888,13.4299,1.94068,0.0215391,0.253392,0.642361,0.31063,0.657296
46,458.293,1,13.6163,36.0732,21.4496,14.3322,1.87893,0.025703,0.267496,0.688462,0.319941,0.706287
47,452.777,1,13.5628,35.8719,21.9777,13.1208,1.87902,0.0287568,0.262918,0.622387,0.320521,0.594339
48,458.183,1,13.6148,32.9283,22.3825,13.6128,1.87911,0.0314244,0.260834,0.608273,0.32696,0.648211
49,459.627,1,13.6114,31.4543,21.9666,13.2539,1.79663,0.0384632,0.264573,0.577021,0.338548,0.63759
50,449.189,1,13.5817,30.722,22.6606,11.7183,1.71878,0.0367114,0.270728,0.583977,0.326978,0.583196
51,448.128,1,13.7226,27.7729,23.655,12.2436,1.70802,0.0324936,0.272409,0.667414,0.314801,0.636198
52,452.279,1,13.535,30.2179,23.105,12.17,1.70804,0.0342669,0.260535,0.688715,0.32728,0.676779
53,453.739,1,13.5039,30.6611,22.8575,12.6328,1.75336,0.0310285,0.263435,0.669788,0.33393,0.692722
54,448.721,1,13.5039,35.7337,22.8945,11.9797,1.71778,0.0284208,0.258392,0.702685,0.334479,0.698547
