parameter,value
Cl_pop,12.6803261959105
beta_Cl_LMP_1,0.219938187861651
V1_pop,23.1600947527437
beta_V1_logtCLCRMLMIN,-3.21094589891611
Q_pop,23.4
beta_Q_LMP_1,0.957729609776687
beta_Q_logtAGEA,1.22881241501791
beta_Q_logtALBGDL,16.9469736152384
beta_Q_logtPROGDL,-17.0225891614314
V2_pop,3.57795941718336
beta_V2_SEXF_1,4.05325526852049
beta_V2_logtHCM,31.3896052791653
omega_Cl,0.237807944682747
omega_V1,0.277621378214114
omega_Q,1.91490399270192e-8
omega_V2,5.60688615670365e-8
a,1.45880818323657
b,0.0409374115438874
