popPred_spline_abscissa,popPred_spline,popPred_ci_abscissa,popPred_piLower,popPred_piUpper,indivPred_spline_abscissa,indivPred_spline,indivPred_ci_abscissa,indivPred_piLower,indivPred_piUpper,split
3.89483,3.87146,3.89483,1.32562,6.46403,1.34099,1.22249,1.34099,-1.20504,3.88703,All
4.12144,4.31433,4.12144,1.5491,6.69377,1.45555,1.32229,1.45555,-1.09104,4.00214,All
4.36123,4.72533,4.36123,1.78539,6.93707,1.57989,1.4311,1.57989,-0.967359,4.12714,All
4.61497,5.16024,4.61497,2.03522,7.19473,1.71485,1.55114,1.71485,-0.833169,4.26288,All
4.88348,5.58378,4.88348,2.29935,7.46761,1.86135,1.68144,1.86135,-0.687587,4.41028,All
5.13377,5.92812,5.13377,2.54534,7.7222,2.02036,1.82334,2.02036,-0.529653,4.57036,All
5.16761,5.97468,5.16761,2.57858,7.75663,2.19295,1.98121,2.19295,-0.358325,4.74422,All
5.46827,6.34375,5.46827,2.87378,8.06276,2.38028,2.15257,2.38028,-0.172479,4.93304,All
5.78642,6.69481,5.78642,3.18582,8.38703,2.58362,2.33857,2.58362,0.0291074,5.13813,All
6.12309,7.0663,6.12309,3.51566,8.73051,2.80433,2.54318,2.80433,0.247753,5.3609,All
6.37271,7.29735,6.37271,3.75999,8.98544,2.93027,2.66231,2.93027,0.372443,5.48809,All
6.47934,7.38537,6.47934,3.86429,9.09439,3.04389,2.76978,3.04389,0.484888,5.60289,All
6.85632,7.69659,6.85632,4.23277,9.47987,3.30392,3.01573,3.30392,0.742058,5.86577,All
7.25523,8.02591,7.25523,4.62219,9.88828,3.58616,3.28664,3.58616,1.02094,6.15138,All
7.61166,8.30043,7.61166,4.96971,10.2536,3.89251,3.58265,3.89251,1.32333,6.46168,All
7.67736,8.34789,7.67736,5.03372,10.321,4.22503,3.90716,4.22503,1.6512,6.79885,All
8.12404,8.67055,8.12404,5.4686,10.7795,4.51954,4.19728,4.51954,1.94128,7.0978,All
8.59671,9.01198,8.59671,5.92812,11.2653,4.58595,4.26296,4.58595,2.00666,7.16525,All
8.8506,9.20376,8.8506,6.17466,11.5265,4.97771,4.65346,4.97771,2.39199,7.56344,All
9.09688,9.42219,9.09688,6.41363,11.7801,5.40294,5.07917,5.40294,2.80966,7.99622,All
9.62616,9.96797,9.62616,6.92659,12.3257,5.86449,5.5457,5.86449,3.26234,8.46664,All
10.0895,10.4458,10.0895,7.37502,12.8041,6.10882,5.79276,6.10882,3.50169,8.71595,All
10.1862,10.5455,10.1862,7.4685,12.9039,6.36547,6.05323,6.36547,3.7529,8.97804,All
10.7789,11.1566,10.7789,8.04097,13.5168,6.90925,6.60672,6.90925,4.28446,9.53403,All
11.3285,11.7234,11.3285,8.57098,14.086,7.49948,7.20895,7.49948,4.86037,10.1386,All
11.406,11.8033,11.406,8.64567,14.1663,7.69809,7.4116,7.69809,5.05392,10.3423,All
12.0696,12.4876,12.0696,9.2844,14.8549,8.14013,7.86262,8.14013,5.48425,10.796,All
12.5674,13.001,12.5674,9.76275,15.3721,8.8355,8.5739,8.8355,6.16,11.511,All
12.7719,13.2118,12.7719,9.95901,15.5847,9.28736,9.03673,9.28736,6.59833,11.9764,All
13.515,13.978,13.515,10.6715,16.3584,9.59028,9.34741,9.59028,6.89185,12.2887,All
13.8064,14.2786,13.8064,10.9505,16.6622,10.4095,10.1877,10.4095,7.68433,13.1348,All
14.3013,14.7889,14.3013,11.4239,17.1786,10.8766,10.6674,10.8766,8.1353,13.618,All
15.0453,15.5561,15.0453,12.1345,17.9561,11.2988,11.1013,11.2988,8.54236,14.0552,All
15.1334,15.6469,15.1334,12.2185,18.0482,12.264,12.0937,12.264,9.47125,15.0568,All
16.0138,16.5549,16.0138,13.0576,18.9701,12.4659,12.3014,12.4659,9.66525,15.2666,All
16.2843,16.8337,16.2843,13.315,19.2536,13.3117,13.1716,13.3117,10.4767,16.1466,All
16.9456,17.539,16.9456,13.9436,19.9475,14.0552,13.9365,14.0552,11.1886,16.9218,All
17.5232,18.1767,17.5232,14.492,20.5544,14.4488,14.3415,14.4488,11.5649,17.3327,All
17.9315,18.6125,17.9315,14.8792,20.9837,15.6445,15.5711,15.6445,12.7058,18.5831,All
18.7621,19.4991,18.7621,15.6659,21.8583,15.6831,15.6108,15.6831,12.7426,18.6236,All
18.9748,19.7261,18.9748,15.8671,22.0824,17.0229,16.9865,17.0229,14.0171,20.0287,All
20.0011,20.8216,20.0011,16.8369,23.1653,17.2337,17.2029,17.2337,14.2173,20.2502,All
20.0788,20.9045,20.0788,16.9102,23.2473,18.4771,18.4779,18.4771,15.3961,21.558,All
21.24,22.1441,21.24,18.0051,24.475,18.823,18.8324,18.823,15.7235,21.9225,All
21.247,22.1515,21.247,18.0116,24.4823,20.0555,20.0953,20.0555,16.8882,23.2227,All
22.479,23.4665,22.479,19.1706,25.7873,20.4123,20.4606,20.4123,17.2249,23.5997,All
22.4832,23.471,22.4832,19.1746,25.7917,21.7687,21.8489,21.7687,18.5028,25.0347,All
23.7179,24.789,23.7179,20.3338,27.1021,22.0016,22.0871,22.0016,18.7218,25.2813,All
23.7913,24.8673,23.7913,20.4026,27.18,23.5908,23.7129,23.5908,20.2146,26.9671,All
24.9569,26.1115,24.9569,21.4947,28.4191,23.6284,23.7513,23.6284,20.2498,27.0069,All
25.1755,26.3448,25.1755,21.6993,28.6517,25.1801,25.3386,25.1801,21.7036,28.6566,All
26.1958,27.4339,26.1958,22.6534,29.7382,25.6468,25.816,25.6468,22.1402,29.1535,All
26.6402,27.9083,26.6402,23.0686,30.2119,26.7694,26.9645,26.7694,23.1892,30.3496,All
27.4347,28.7553,27.4347,23.8102,31.0593,27.8377,28.058,27.8377,24.186,31.4895,All
28.1902,29.5475,28.1902,24.5146,31.8658,28.3587,28.5913,28.3587,24.6716,32.0457,All
28.6737,30.0557,28.6737,24.9651,32.3823,29.9479,30.2196,29.9479,26.1511,33.7447,All
29.8304,31.2752,29.8304,26.0418,33.619,30.2158,30.4942,30.2158,26.4002,34.0314,All
29.9126,31.362,29.9126,26.1183,33.707,31.5372,31.8498,31.5372,27.628,35.4464,All
31.1516,32.6683,31.1516,27.2699,35.0333,32.797,33.1432,32.797,28.797,36.7971,All
31.566,33.1065,31.566,27.6547,35.4772,33.1265,33.4815,33.1265,29.1025,37.1505,All
32.3905,34.0046,32.3905,28.42,36.3611,34.7157,35.1137,34.7157,30.5747,38.8568,All
33.4025,35.1068,33.4025,29.3583,37.4467,35.5987,36.0202,35.5987,31.3918,39.8057,All
33.6295,35.354,33.6295,29.5686,37.6903,36.305,36.7452,36.305,32.0449,40.5652,All
34.8684,36.7034,34.8684,30.716,39.0208,37.8943,38.3764,37.8943,33.5132,42.2754,All
35.346,37.2235,35.346,31.1579,39.534,38.6398,39.1406,38.6398,34.2014,43.0782,All
36.1074,38.0528,36.1074,31.8621,40.3526,39.4836,40.0048,39.4836,34.9798,43.9873,All
37.3463,39.4022,37.3463,33.0071,41.6855,41.0728,41.6303,41.0728,36.4448,45.7009,All
37.4024,39.4634,37.4024,33.059,41.7459,41.9406,42.516,41.9406,37.2441,46.6372,All
38.5852,40.7516,38.5852,34.151,43.0195,42.6621,43.251,42.6621,37.9084,47.4159,All
39.5786,41.8336,39.5786,35.0674,44.0898,44.2514,44.8674,44.2514,39.3706,49.1322,All
39.8242,42.101,39.8242,35.2939,44.3545,45.5235,46.1551,45.5235,40.54,50.5069,All
41.0631,43.4797,41.0631,36.4358,45.6904,45.8407,46.4758,45.8407,40.8315,50.8498,All
41.8813,44.4123,41.8813,37.1895,46.5732,47.4299,48.08,47.4299,42.2913,52.5686,All
42.3021,44.8951,42.3021,37.5769,47.0272,49.0192,49.6718,49.0192,43.75,54.2884,All
43.541,46.282,43.541,38.7171,48.3649,49.4123,50.0656,49.4123,44.1107,54.714,All
44.3181,47.1011,44.3181,39.4319,49.2043,50.6085,51.2623,50.6085,45.2078,56.0092,All
44.78,47.588,44.78,39.8566,49.7033,52.1978,52.8402,52.1978,46.6646,57.7309,All
46.0189,48.8939,46.0189,40.9953,51.0425,53.6334,54.2611,53.6334,47.9799,59.287,All
46.8966,49.8191,46.8966,41.8015,51.9916,53.787,54.4131,53.787,48.1206,59.4535,All
47.2578,50.1998,47.2578,42.1333,52.3824,55.3763,55.9855,55.3763,49.5758,61.1769,All
48.4968,51.5058,48.4968,43.2706,53.7229,56.9656,57.5605,56.9656,51.0302,62.901,All
49.6251,52.6951,49.6251,44.3059,54.9443,58.2151,58.8044,58.2151,52.1732,64.257,All
49.7357,52.8117,49.7357,44.4074,55.0641,58.5549,59.1445,58.5549,52.4839,64.6258,All
50.9747,54.1177,50.9747,45.5435,56.4058,60.1441,60.7554,60.1441,53.937,66.3512,All
52.2136,55.4236,52.2136,46.6791,57.7481,61.7334,62.3662,61.7334,55.3895,68.0773,All
52.5124,55.7386,52.5124,46.9529,58.0719,63.1882,63.8408,63.1882,56.7186,69.6578,All
53.4526,56.7296,53.4526,47.8142,59.0909,63.3227,63.9793,63.3227,56.8414,69.8039,All
54.6915,58.0355,54.6915,48.9488,60.4342,64.912,65.6381,64.912,58.2928,71.5311,All
