iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,526.203,1,30.9422,11.9087,19.9536,1.5,-0.415546,1.5,1.5,1.5,1.5
2,522.267,1,20.3516,18.3969,17.9624,1.64511,-0.411989,1.46202,1.46202,1.46202,1.46202
3,525.143,1,20.618,18.707,17.7409,1.69845,-0.424566,1.425,1.425,1.425,1.425
4,532.072,1,20.2213,18.106,18.3196,1.7782,-0.400754,1.38892,1.38892,1.38892,1.38892
5,530.986,1,19.8223,18.3086,18.5868,1.76757,-0.385861,1.35375,1.35375,1.35375,1.35375
6,533.798,1,20.2185,18.057,19.9798,1.84977,-0.409193,1.31947,1.31947,1.31947,1.31947
7,525.914,1,19.7313,17.8702,17.6144,1.80293,-0.387719,1.28606,1.28606,1.28606,1.28606
8,523.117,1,19.8403,17.2581,16.0627,1.8098,-0.390528,1.2535,1.2535,1.2535,1.2535
9,524.9,1,19.5866,17.7608,17.1615,1.84751,-0.379505,1.22176,1.22176,1.22176,1.22176
10,517.146,1,20.1345,17.4381,16.5767,1.80073,-0.397461,1.19082,1.19082,1.19082,1.19082
11,518.834,1,20.0366,17.6394,16.2338,1.81574,-0.401416,1.16067,1.16067,1.16067,1.16067
12,506.116,1,20.0683,17.5826,17.3726,1.76977,-0.400168,1.13128,1.20681,1.13128,1.13128
13,517.336,1,19.9428,17.7412,17.7021,1.80499,-0.386563,1.10264,1.23858,1.10264,1.10264
14,513.214,1,19.5838,18.3507,18.1536,1.77953,-0.373931,1.07472,1.26534,1.07472,1.07472
15,510.465,1,19.2993,17.7645,16.2917,1.77292,-0.37396,1.04751,1.2333,1.04751,1.04751
16,501.984,1,19.4882,17.9295,17.6645,1.74485,-0.376663,1.02098,1.20207,1.02098,1.02098
17,505.991,1,19.626,17.5346,18.06,1.77272,-0.383446,0.995131,1.17163,0.995131,0.995131
18,494.991,1,20.2896,17.8182,17.1934,1.72783,-0.411311,0.969933,1.14197,0.969933,0.969933
19,493.797,1,19.5672,18.4604,17.0625,1.68408,-0.372043,0.945374,1.1331,0.945374,0.945374
20,493.234,1,19.3267,18.4571,16.2094,1.64605,-0.369892,0.921437,1.25838,0.921437,0.927043
21,489.385,1,20.2702,18.0575,17.1893,1.65655,-0.416829,0.898105,1.22651,0.898105,0.90357
22,490.013,1,20.114,18.2842,17.8198,1.70948,-0.406621,0.875365,1.19546,0.875365,0.880691
23,488.632,1,19.8254,18.3832,18.4408,1.7233,-0.399228,0.8532,1.16519,0.8532,0.858391
24,494.921,1,20.6186,18.3365,19.283,1.79287,-0.430015,0.831597,1.13568,0.831597,0.836656
25,487.373,1,20.0277,18.0279,18.7636,1.74747,-0.400822,0.81054,1.11734,0.81054,0.815472
26,495.969,1,19.4376,18.0875,19.4239,1.81091,-0.36657,0.790017,1.11043,0.790017,0.817958
27,497.947,1,19.7897,18.0722,18.0452,1.85246,-0.388887,0.770013,1.13555,0.770013,0.797247
28,488.142,1,19.8922,18.4676,16.6646,1.80555,-0.392937,0.750516,1.1068,0.750516,0.77706
29,489.283,1,20.156,19.0268,16.2897,1.79522,-0.411933,0.731512,1.08986,0.731512,0.805774
30,493.51,1,20.6339,19.2188,17.971,1.87252,-0.422929,0.71299,1.07271,0.71299,0.785371
31,493.085,1,20.3511,20.0412,18.637,1.89853,-0.415919,0.694937,1.04767,0.694937,0.765513
32,491.009,1,20.22,20.6335,17.0723,1.90464,-0.403441,0.677341,1.03396,0.677341,0.752365
33,476.601,1,20.6775,21.1521,16.7401,1.85642,-0.427823,0.66019,1.01642,0.66019,0.784553
34,486.382,1,19.8446,21.118,17.2915,1.85244,-0.387225,0.643474,1.05542,0.643474,0.852063
35,487.573,1,19.9415,21.1029,16.628,1.843,-0.38843,0.627181,1.16765,0.627181,0.866903
36,482.393,1,20.2998,21.4783,16.1911,1.79633,-0.406623,0.6113,1.2408,0.6113,0.861261
37,484.152,1,21.3828,21.418,15.9468,1.81135,-0.446773,0.595821,1.24127,0.595821,0.841489
38,475.023,1,21.0415,21.1532,17.0358,1.77442,-0.435021,0.580735,1.21126,0.580735,0.820182
39,483.389,1,20.9012,20.7518,16.4208,1.79264,-0.424085,0.56603,1.33243,0.56603,0.832721
40,482.748,1,20.6507,20.6696,15.0041,1.77356,-0.414375,0.551698,1.29869,0.558316,0.870258
41,477.779,1,20.0593,20.7839,14.1172,1.7729,-0.392969,0.537729,1.26581,0.544179,0.848222
42,485.212,1,20.2106,21.1198,14.564,1.86897,-0.399224,0.524113,1.23376,0.534794,0.826745
43,486.687,1,20.4023,20.6302,14.1815,1.90931,-0.407115,0.510842,1.20252,0.535811,0.825159
44,479.04,1,20.3368,20.9468,14.669,1.86097,-0.405056,0.497908,1.17207,0.522244,0.839177
45,477.645,1,20.19,21.0322,13.7712,1.86984,-0.39888,0.4853,1.18818,0.50902,0.817929
46,480.521,1,20.1685,22.0434,14.3365,1.88969,-0.401146,0.473012,1.16383,0.496132,0.850784
47,471.595,1,20.4972,22.407,15.3368,1.84184,-0.412963,0.461035,1.16282,0.483569,0.829242
48,473.362,1,20.6998,22.8359,14.6617,1.84074,-0.420549,0.449362,1.25828,0.471325,0.834429
49,476.483,1,20.4109,22.935,15.101,1.87957,-0.408398,0.437984,1.3156,0.459391,0.813301
50,463.755,1,20.6908,22.8289,15.4697,1.84416,-0.416464,0.426894,1.28229,0.447759,0.792708
51,456.258,1,21.1879,22.8522,16.2168,1.79805,-0.436112,0.416084,1.24982,0.436421,0.772636
52,455.945,1,20.8173,23.4323,16.0481,1.81652,-0.426371,0.405549,1.21818,0.425371,0.753073
53,461.767,1,20.3895,23.3148,17.2804,1.84482,-0.410929,0.39528,1.2368,0.4146,0.734004
54,471.679,1,20.5324,23.4565,16.3162,1.8803,-0.415976,0.385271,1.40121,0.404102,0.758
55,469.805,1,20.717,23.1908,15.7073,1.87998,-0.415909,0.375516,1.40867,0.39387,0.754004
56,468.223,1,20.8916,23.5004,15.924,1.90284,-0.421293,0.366008,1.37301,0.383897,0.734912
57,460.576,1,20.6123,23.767,14.8419,1.85466,-0.409019,0.35674,1.35655,0.374177,0.716304
58,462.293,1,21.0354,23.8726,14.3989,1.89573,-0.418172,0.347707,1.3222,0.364702,0.698166
59,470.561,1,20.7988,24.171,14.3534,1.97414,-0.415634,0.338903,1.31818,0.355468,0.680488
60,467.86,1,21.2905,24.1256,15.4046,1.93763,-0.444149,0.330322,1.46552,0.346467,0.663258
61,463.233,1,21.3249,23.5454,15.976,1.96273,-0.446382,0.321958,1.42841,0.337694,0.646464
62,462.328,1,19.9808,23.6254,15.7025,1.94245,-0.385414,0.313806,1.39224,0.329144,0.630622
