parameter,value
Cl_pop,13.5216915347276
beta_Cl_logtAGEA,0.027448416734758
V1_pop,24.5301274634556
beta_V1_ANTU_1,-0.198728727111657
beta_V1_logtCLCRMLMIN,-1.38316793802919
beta_V1_logtPROGDL,-0.639184906080487
Q_pop,23.4
beta_Q_LMP_1,0.950295108330877
beta_Q_logtAGEA,1.25875952430451
beta_Q_logtALBGDL,18.3004572065144
beta_Q_logtPROGDL,-18.1754018967834
V2_pop,3.15195320712361
beta_V2_SEXF_1,4.21690606484791
beta_V2_logtHCM,33.3876595099979
omega_Cl,0.25745852074378
omega_V1,0.111435010914294
omega_Q,5.119122038295e-8
omega_V2,6.25730506865205e-8
a,1.4437091532252
b,0.039270244270971
