pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
-4,0,-4,0,-4,0,All
-1.98371,0.0111111,-2.67409,0.00111111,-2.47995,0.0111111,All
-1.83798,0.0222222,-2.5816,0.00222222,-2.29762,0.0222222,All
-1.55427,0.0333333,-2.51893,0.00333333,-1.89062,0.0333333,All
-1.3148,0.0444444,-2.46051,0.00444444,-1.51401,0.0444444,All
-1.17047,0.0555556,-2.38976,0.00555556,-1.20278,0.0555556,All
-1.16619,0.0666667,-2.36392,0.00666667,-1.19774,0.0666667,All
-1.10353,0.0777778,-2.34549,0.00777778,-1.19699,0.0777778,All
-1.09133,0.0888889,-2.33717,0.00888889,-1.19653,0.0888889,All
-1.08263,0.1,-2.23922,0.01,-1.16679,0.1,All
-0.977576,0.111111,-2.23611,0.0111111,-1.06095,0.111111,All
-0.965846,0.122222,-2.22761,0.0122222,-1.00749,0.122222,All
-0.953566,0.133333,-2.16887,0.0133333,-0.948477,0.133333,All
-0.936012,0.144444,-2.118,0.0144444,-0.919538,0.144444,All
-0.908651,0.155556,-2.05596,0.0155556,-0.899003,0.155556,All
-0.872813,0.166667,-2.02707,0.0166667,-0.874994,0.166667,All
-0.853733,0.177778,-2.01406,0.0177778,-0.828086,0.177778,All
-0.837908,0.188889,-1.98355,0.0188889,-0.807524,0.188889,All
-0.833384,0.2,-1.98189,0.02,-0.804669,0.2,All
-0.81375,0.211111,-1.94303,0.0211111,-0.804462,0.211111,All
-0.773343,0.222222,-1.93211,0.0222222,-0.756563,0.222222,All
-0.742373,0.233333,-1.93059,0.0233333,-0.754963,0.233333,All
-0.714295,0.244444,-1.92023,0.0244444,-0.704489,0.244444,All
-0.712252,0.255556,-1.88919,0.0255556,-0.70237,0.255556,All
-0.69532,0.266667,-1.88702,0.0266667,-0.666604,0.266667,All
-0.657631,0.277778,-1.88666,0.0277778,-0.644034,0.277778,All
-0.655801,0.288889,-1.86212,0.0288889,-0.635187,0.288889,All
-0.652848,0.3,-1.82159,0.03,-0.626113,0.3,All
-0.64608,0.311111,-1.81621,0.0311111,-0.562965,0.311111,All
-0.629095,0.322222,-1.80698,0.0322222,-0.551003,0.322222,All
-0.601009,0.333333,-1.7778,0.0333333,-0.538141,0.333333,All
-0.599042,0.344444,-1.74156,0.0344444,-0.531147,0.344444,All
-0.594583,0.355556,-1.73549,0.0355556,-0.522124,0.355556,All
-0.556999,0.366667,-1.71071,0.0366667,-0.518014,0.366667,All
-0.545534,0.377778,-1.6765,0.0377778,-0.514111,0.377778,All
-0.518573,0.388889,-1.66905,0.0388889,-0.510211,0.388889,All
-0.515192,0.4,-1.66765,0.04,-0.482938,0.4,All
-0.49572,0.411111,-1.6512,0.0411111,-0.465589,0.411111,All
-0.484118,0.422222,-1.64906,0.0422222,-0.445008,0.422222,All
-0.481039,0.433333,-1.6457,0.0433333,-0.419451,0.433333,All
-0.476377,0.444444,-1.64522,0.0444444,-0.415022,0.444444,All
-0.4477,0.455556,-1.60181,0.0455556,-0.402538,0.455556,All
-0.4221,0.466667,-1.59578,0.0466667,-0.379424,0.466667,All
-0.392216,0.477778,-1.59504,0.0477778,-0.356681,0.477778,All
-0.352747,0.488889,-1.58927,0.0488889,-0.293865,0.488889,All
-0.286372,0.5,-1.57636,0.05,-0.233173,0.5,All
-0.271088,0.511111,-1.57185,0.0511111,-0.227793,0.511111,All
-0.257802,0.522222,-1.57034,0.0522222,-0.208674,0.522222,All
-0.215373,0.533333,-1.56714,0.0533333,-0.202755,0.533333,All
-0.19802,0.544444,-1.56009,0.0544444,-0.0698254,0.544444,All
-0.16085,0.555556,-1.55943,0.0555556,-0.0678926,0.555556,All
-0.0021186,0.566667,-1.55723,0.0566667,0.0669129,0.566667,All
0.034846,0.577778,-1.547,0.0577778,0.0857142,0.577778,All
0.0379915,0.588889,-1.5416,0.0588889,0.194988,0.588889,All
0.18077,0.6,-1.52612,0.06,0.234154,0.6,All
0.194312,0.611111,-1.52371,0.0611111,0.279387,0.611111,All
0.212543,0.622222,-1.51464,0.0622222,0.281135,0.622222,All
0.214494,0.633333,-1.50803,0.0633333,0.283673,0.633333,All
0.221378,0.644444,-1.49567,0.0644444,0.289439,0.644444,All
0.242806,0.655556,-1.47655,0.0655556,0.350737,0.655556,All
0.256279,0.666667,-1.4737,0.0666667,0.38411,0.666667,All
0.29177,0.677778,-1.45679,0.0677778,0.388926,0.677778,All
0.380276,0.688889,-1.45611,0.0688889,0.430482,0.688889,All
0.397457,0.7,-1.43616,0.07,0.436056,0.7,All
0.402584,0.711111,-1.42145,0.0711111,0.462832,0.711111,All
0.414169,0.722222,-1.4196,0.0722222,0.500338,0.722222,All
0.451565,0.733333,-1.41569,0.0733333,0.535117,0.733333,All
0.47132,0.744444,-1.41219,0.0744444,0.538562,0.744444,All
0.483505,0.755556,-1.39347,0.0755556,0.569517,0.755556,All
0.500716,0.766667,-1.38314,0.0766667,0.580229,0.766667,All
0.564463,0.777778,-1.37918,0.0777778,0.620258,0.777778,All
0.593417,0.788889,-1.36079,0.0788889,0.651741,0.788889,All
0.600594,0.8,-1.3328,0.08,0.66002,0.8,All
