time,empiricalCdf,theoreticalCdf,piLower,piUpper,split
0.0878496,0.010989,0.0111111,0,0.0338994,All
1.01918,0.032967,0.0222222,0,0.0666667,All
1.95052,0.032967,0.0444444,0.0111111,0.0898876,All
2.88185,0.0769231,0.0666667,0.0223471,0.122222,All
3.81319,0.120879,0.0898876,0.0444444,0.155556,All
4.74452,0.164835,0.122222,0.0674157,0.179775,All
5.67586,0.186813,0.146067,0.0898876,0.219066,All
6.60719,0.208791,0.177778,0.117929,0.247191,All
7.53853,0.21978,0.202247,0.144444,0.277778,All
8.46986,0.241758,0.233333,0.168539,0.303371,All
9.4012,0.285714,0.255556,0.18995,0.325843,All
10.3325,0.285714,0.280899,0.217853,0.355556,All
11.2639,0.340659,0.307241,0.244444,0.372893,All
12.1952,0.362637,0.333333,0.262547,0.388889,All
13.1265,0.384615,0.348315,0.280899,0.411111,All
14.0579,0.395604,0.370787,0.301685,0.43015,All
14.9892,0.395604,0.388889,0.325843,0.444444,All
15.9205,0.406593,0.404494,0.344444,0.46367,All
16.8519,0.417582,0.422222,0.366667,0.477778,All
17.7832,0.428571,0.443182,0.377778,0.488889,All
18.7145,0.43956,0.455556,0.395493,0.5,All
19.6459,0.43956,0.468966,0.41573,0.519538,All
20.5772,0.461538,0.483146,0.433333,0.533333,All
21.5086,0.483516,0.5,0.444444,0.544444,All
22.4399,0.505495,0.511111,0.465909,0.555556,All
23.3712,0.516484,0.522475,0.47191,0.567424,All
24.3026,0.516484,0.539326,0.488889,0.588889,All
25.2339,0.56044,0.555556,0.5,0.6,All
26.1652,0.56044,0.566667,0.511111,0.611111,All
27.0966,0.582418,0.577778,0.52809,0.622222,All
28.0279,0.582418,0.588889,0.533333,0.633333,All
28.9592,0.604396,0.6,0.544444,0.644444,All
29.8906,0.604396,0.611111,0.561798,0.651685,All
30.8219,0.626374,0.622222,0.56985,0.662921,All
31.7532,0.626374,0.633333,0.58427,0.668561,All
32.6846,0.648352,0.640449,0.595506,0.677778,All
33.6159,0.659341,0.647727,0.606742,0.688889,All
34.5472,0.659341,0.655556,0.611111,0.7,All
35.4786,0.681319,0.666667,0.622222,0.707865,All
36.4099,0.692308,0.677778,0.633333,0.719101,All
37.3412,0.692308,0.688889,0.644444,0.730337,All
38.2726,0.692308,0.696629,0.655556,0.741573,All
39.2039,0.692308,0.704545,0.664794,0.752809,All
40.1352,0.692308,0.715909,0.672306,0.762704,All
41.0666,0.725275,0.722222,0.685393,0.775281,All
41.9979,0.725275,0.733333,0.688889,0.786517,All
42.9293,0.725275,0.744444,0.7,0.797753,All
43.8606,0.736264,0.755556,0.711111,0.804494,All
44.7919,0.769231,0.766667,0.720662,0.819203,All
45.7233,0.78022,0.777778,0.730337,0.822222,All
46.6546,0.802198,0.788889,0.741573,0.833333,All
47.5859,0.802198,0.797753,0.744444,0.844444,All
48.5173,0.802198,0.808989,0.755556,0.855556,All
49.4486,0.813187,0.820225,0.766667,0.865169,All
50.3799,0.813187,0.822222,0.775281,0.866667,All
51.3113,0.824176,0.833333,0.785304,0.877778,All
52.2426,0.824176,0.844444,0.788889,0.898876,All
53.1739,0.846154,0.855556,0.8,0.9,All
54.1053,0.879121,0.863636,0.811111,0.910112,All
55.0366,0.879121,0.866667,0.820225,0.921348,All
55.9679,0.89011,0.877778,0.829545,0.922222,All
56.8993,0.89011,0.88764,0.833333,0.922222,All
57.8306,0.89011,0.888889,0.844444,0.933333,All
58.7619,0.901099,0.9,0.853933,0.94382,All
59.6933,0.912088,0.910112,0.855556,0.944444,All
60.6246,0.912088,0.911111,0.866667,0.955056,All
61.5559,0.912088,0.921348,0.876404,0.955556,All
62.4873,0.912088,0.922222,0.877778,0.966292,All
63.4186,0.912088,0.932584,0.888889,0.966667,All
64.35,0.912088,0.933333,0.89272,0.977528,All
65.2813,0.934066,0.94382,0.9,0.977778,All
66.2126,0.934066,0.944444,0.909602,0.977778,All
67.144,0.945055,0.944444,0.911111,0.977778,All
68.0753,0.956044,0.955056,0.921348,0.988764,All
69.0066,0.956044,0.955556,0.922222,0.988889,All
69.938,0.967033,0.966292,0.92702,0.988889,All
70.8693,0.978022,0.966667,0.932584,0.988889,All
71.8006,0.978022,0.966667,0.933333,0.988889,All
72.732,0.978022,0.966667,0.943501,1,All
73.6633,0.978022,0.977528,0.944444,1,All
74.5946,0.978022,0.977778,0.944444,1,All
75.526,0.978022,0.977778,0.955056,1,All
76.4573,0.978022,0.977778,0.955556,1,All
77.3886,0.978022,0.988764,0.966292,1,All
78.32,0.978022,0.988764,0.966292,1,All
79.2513,0.978022,0.988889,0.966479,1,All
80.1826,0.978022,0.988889,0.966667,1,All
81.114,0.978022,0.988889,0.966667,1,All
82.0453,0.989011,0.988889,0.977528,1,All
82.9767,0.989011,0.988889,0.977528,1,All
83.908,0.989011,1,0.977528,1,All
84.8393,0.989011,1,0.977778,1,All
85.7707,0.989011,1,0.977778,1,All
86.702,0.989011,1,0.988571,1,All
87.6333,0.989011,1,0.988764,1,All
88.5647,0.989011,1,0.988764,1,All
89.496,0.989011,1,0.988889,1,All
90.4273,0.989011,1,0.988889,1,All
91.3587,0.989011,1,1,1,All
92.29,1,1,1,1,All
