standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
-4,0,-4,0,-4,0,-4,0,All
-1.91367,0.00666667,-2.54434,0.00666667,-2.45382,0.00666667,-2.73739,0.00666667,All
-1.84647,0.0133333,-2.53996,0.0133333,-2.39515,0.0133333,-1.90307,0.0133333,All
-1.83365,0.02,-2.27077,0.02,-2.14215,0.02,-1.70032,0.02,All
-1.79144,0.0266667,-2.194,0.0266667,-2.06149,0.0266667,-1.57413,0.0266667,All
-1.71996,0.0333333,-1.98896,0.0333333,-1.85092,0.0333333,-1.54997,0.0333333,All
-1.69187,0.04,-1.96587,0.04,-1.81215,0.04,-1.51226,0.04,All
-1.65697,0.0466667,-1.81742,0.0466667,-1.67807,0.0466667,-1.49535,0.0466667,All
-1.63001,0.0533333,-1.81286,0.0533333,-1.67421,0.0533333,-1.46563,0.0533333,All
-1.57905,0.06,-1.70525,0.06,-1.63642,0.06,-1.4606,0.06,All
-1.56518,0.0666667,-1.66548,0.0666667,-1.62431,0.0666667,-1.4561,0.0666667,All
-1.54063,0.0733333,-1.57904,0.0733333,-1.55815,0.0733333,-1.43331,0.0733333,All
-1.53585,0.08,-1.5523,0.08,-1.53063,0.08,-1.3994,0.08,All
-1.4228,0.0866667,-1.47462,0.0866667,-1.51303,0.0866667,-1.33399,0.0866667,All
-1.2777,0.0933333,-1.45962,0.0933333,-1.49942,0.0933333,-1.29619,0.0933333,All
-1.24371,0.1,-1.31883,0.1,-1.49604,0.1,-1.18235,0.1,All
-1.23913,0.106667,-1.27726,0.106667,-1.48302,0.106667,-1.16668,0.106667,All
-1.23621,0.113333,-1.23283,0.113333,-1.47074,0.113333,-1.12023,0.113333,All
-1.23583,0.12,-1.13151,0.12,-1.26658,0.12,-1.1032,0.12,All
-1.22306,0.126667,-1.12461,0.126667,-1.24673,0.126667,-1.05266,0.126667,All
-1.21719,0.133333,-1.10311,0.133333,-1.22602,0.133333,-1.0339,0.133333,All
-1.148,0.14,-1.02876,0.14,-1.22182,0.14,-1.00054,0.14,All
-1.14279,0.146667,-1.01115,0.146667,-1.19588,0.146667,-0.981116,0.146667,All
-1.13896,0.153333,-0.992294,0.153333,-1.15638,0.153333,-0.970999,0.153333,All
-1.12458,0.16,-0.982327,0.16,-1.15213,0.16,-0.957798,0.16,All
-1.11674,0.166667,-0.959884,0.166667,-1.13887,0.166667,-0.945788,0.166667,All
-1.10779,0.173333,-0.947754,0.173333,-1.11274,0.173333,-0.939948,0.173333,All
-1.10477,0.18,-0.930814,0.18,-1.10731,0.18,-0.933875,0.18,All
-1.0936,0.186667,-0.917738,0.186667,-1.0077,0.186667,-0.923526,0.186667,All
