popPred_spline_abscissa,popPred_spline,popPred_ci_abscissa,popPred_piLower,popPred_piUpper,indivPred_spline_abscissa,indivPred_spline,indivPred_ci_abscissa,indivPred_piLower,indivPred_piUpper,split
3.14356,3.40939,3.14356,2.34036,3.94675,1.00488,0.642008,1.00488,0.748124,1.26163,All
3.34521,3.53872,3.34521,2.49049,4.19992,1.09573,0.734845,1.09573,0.815762,1.37569,All
3.55979,3.67703,3.55979,2.65024,4.46933,1.19479,0.836075,1.19479,0.889514,1.50006,All
3.78814,3.82421,3.78814,2.82025,4.75603,1.30281,0.946094,1.30281,0.969933,1.63568,All
4.03113,3.98251,4.03113,3.00116,5.06111,1.42059,1.06603,1.42059,1.05762,1.78356,All
4.28971,4.16809,4.28971,3.19367,5.38576,1.54903,1.1968,1.54903,1.15324,1.94481,All
4.48842,4.31428,4.48842,3.34161,5.63524,1.68907,1.3394,1.68907,1.25751,2.12064,All
4.56488,4.37194,4.56488,3.39853,5.73124,1.84178,1.49489,1.84178,1.3712,2.31236,All
4.85771,4.59947,4.85771,3.61654,6.09888,2.00829,1.66444,2.00829,1.49516,2.52142,All
5.16931,4.84958,5.16931,3.84852,6.4901,2.18986,1.84932,2.18986,1.63034,2.74938,All
5.5009,5.13369,5.5009,4.09539,6.90641,2.38784,2.05086,2.38784,1.77774,2.99795,All
5.83329,5.42014,5.83329,4.34285,7.32373,2.50746,2.17235,2.50746,1.86679,3.14813,All
5.85377,5.43779,5.85377,4.3581,7.34944,2.60372,2.27009,2.60372,1.93846,3.26899,All
6.22927,5.77148,6.22927,4.63766,7.82088,2.83912,2.50907,2.83912,2.11371,3.56454,All
6.62885,6.14303,6.62885,4.93514,8.32256,3.09581,2.76956,3.09581,2.30481,3.8868,All
7.05407,6.54229,7.05407,5.25172,8.85642,3.37569,3.05357,3.37569,2.51319,4.2382,All
7.17816,6.66442,7.17816,5.3441,9.01222,3.68089,3.36333,3.68089,2.7404,4.62137,All
7.50656,6.99093,7.50656,5.5886,9.42453,4.01005,3.69745,4.01005,2.98546,5.03464,All
7.98808,7.46967,7.98808,5.94708,10.0291,4.01367,3.70113,4.01367,2.98816,5.03919,All
