parameter,value
Cl_pop,13.5672577609885
beta_Cl_logtCLCRMLMIN,0.713488743933025
V1_pop,21.4274475040899
beta_V1_logtPROGDL,-1.98232373962409
beta_V1_logtSCRMGDL,0.688208609327788
Q_pop,23.4
V2_pop,8.98972234037516
beta_V2_SEXF_1,1.22999980983492
omega_Cl,0.242722201038811
omega_V1,0.226958437497357
omega_Q,0.901087276996977
omega_V2,0.511497418195716
a,1.57039888269837
b,0.0318886015869765
