Cl_abscissa,Cl_pdf,V1_abscissa,V1_pdf,Q_abscissa,Q_pdf,V2_abscissa,V2_pdf,split
7.78651,0.0182033,18.1283,46983,76.7291,0.00585881,6.61584,0.0325104,All
8.96973,0.0667453,18.1283,140949,225.004,0.000968399,10.8117,0.0513322,All
10.153,0.127423,18.1283,281898,373.28,0.00019368,15.0076,0.0718651,All
11.3362,0.115287,18.1283,469830,521.555,4.84199e-05,19.2035,0.0290882,All
12.5194,0.0788808,18.1283,469830,669.831,9.68399e-05,23.3994,0.0188218,All
13.7026,0.0849485,18.1283,986643,818.106,0,27.5953,0.00855536,All
14.8858,0.0546098,18.1283,1.08061e+06,966.382,4.84199e-05,31.7912,0.0171107,All
16.0691,0.10922,18.1283,751728,1114.66,0,35.9871,0.00342215,All
17.2523,0.0910163,18.1283,986643,1262.93,0,40.183,0.0102664,All
18.4355,0.072813,18.1283,798711,1411.21,0,44.3789,0.00342215,All
19.6187,0.048542,18.1283,610779,1559.48,0,48.5748,0.00513322,All
20.8019,0.0303388,18.1283,281898,1707.76,0,52.7707,0.00171107,All
21.9852,0.0121355,18.1283,140949,1856.03,4.84199e-05,56.9666,0.00342215,All
