iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,57.1701,1,13.5016,36.5315,21.7629,16.3975,1.54598,0.0572365,0.257881,1.665,6.78912e-08,0.72094
2,44.6775,1,13.5268,19.4814,21.7629,18.9818,1.46028,0.0719046,0.204379,1.79024,6.95239e-08,0.716983
3,44.1145,1,13.6779,18.2091,21.7629,18.1263,1.377,0.0769156,0.204946,1.86549,6.70164e-08,0.696171
4,45.0942,1,13.6221,17.3728,21.7629,19.3742,1.41268,0.0743123,0.203472,1.71742,7.7356e-08,0.696218
5,36.1213,1,13.4528,17.0151,21.7629,18.5631,1.322,0.0739426,0.202076,1.72834,6.65419e-08,0.723087
6,32.4872,1,13.4556,16.3917,21.7629,18.3803,1.17032,0.0773741,0.191323,1.93266,6.51074e-08,0.744615
7,33.7134,1,13.4375,15.7611,21.7629,18.6342,1.20941,0.0789581,0.190013,1.97294,5.96126e-08,0.708334
8,31.1264,1,13.6437,16.7172,21.7629,18.089,1.2523,0.0762556,0.202276,2.11323,5.28034e-08,0.686813
9,27.2082,1,13.6367,17.6019,21.7629,16.739,1.22909,0.0803141,0.189592,2.10052,4.63813e-08,0.656357
10,31.9728,1,13.4874,17.6722,21.7629,15.5104,1.26959,0.0842792,0.192816,1.94806,4.21124e-08,0.669148
11,28.5673,1,13.3971,17.413,21.7629,17.9871,1.32848,0.078671,0.19869,1.85991,3.98419e-08,0.708466
12,21.1037,1,13.4698,15.3843,21.7629,17.5669,1.24921,0.0803428,0.186171,1.92468,3.69941e-08,0.681833
13,18.7706,1,13.5244,16.9057,21.7629,15.4621,1.17201,0.0831951,0.189623,1.82247,3.50211e-08,0.734096
14,23.0701,1,13.7139,17.8181,21.7629,15.9491,1.10962,0.0898899,0.190877,1.84234,3.60234e-08,0.7262
15,27.9956,1,13.6057,17.7505,21.7629,16.4809,1.16767,0.0852558,0.193019,1.87749,4.10107e-08,0.76411
16,24.315,1,13.5557,17.8361,21.7629,15.5632,1.22225,0.0827386,0.196574,1.70184,4.0056e-08,0.734914
17,14.5909,1,13.4727,17.2092,21.7629,16.5298,1.27647,0.0731318,0.194622,1.68588,3.95653e-08,0.71113
18,12.8264,1,13.5575,17.7982,21.7629,16.3309,1.19849,0.0746495,0.198502,1.71245,4.0419e-08,0.720549
19,28.9074,1,13.6186,18.4881,21.7629,17.7288,1.23056,0.08136,0.200175,1.83326,4.31582e-08,0.762186
20,32.931,1,13.6169,17.1873,21.7629,18.369,1.27505,0.0840606,0.193534,2.01527,3.83937e-08,0.747003
21,27.1126,1,13.6176,18.3414,21.7629,16.187,1.24226,0.080564,0.189484,2.13141,3.7874e-08,0.746794
