iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,880.119,1,13.5086,26.1537,23.8987,13.1157,1.5,1.5,1.2,1.5,1.5,1.5
2,860.373,1,28.4514,28.2121,50.3883,15.9281,1.425,1.425,1.16962,1.46202,1.46202,1.46202
3,857.103,1,28.0157,27.0055,60.7753,17.2213,1.35375,1.35375,1.14,1.425,1.425,1.425
4,851.73,1,27.6662,26.6737,65.479,21.9003,1.28606,1.28606,1.11113,1.38892,1.38892,1.40746
5,840.927,1,27.2078,32.7146,59.9677,18.9345,1.22176,1.22176,1.083,1.48712,1.35375,1.37384
6,832.26,1,26.314,28.4294,54.4167,19.525,1.16067,1.16067,1.05558,1.44946,1.31947,1.33906
7,832.76,1,26.0764,25.7436,60.0103,22.7453,1.10264,1.10264,1.02885,1.41276,1.28606,1.33587
8,817.642,1,24.7187,22.2388,65.8932,26.4251,1.04751,1.04751,1.0028,1.37699,1.2535,1.30205
9,810.788,1,25.3584,22.7413,54.1729,27.9341,0.995131,0.995131,0.977407,1.34212,1.22176,1.26908
10,798.125,1,25.0776,20.7001,55.2691,36.6129,0.945374,0.945374,0.952659,1.30814,1.19082,1.23695
11,800.662,1,23.46,18.2319,61.1904,33.0079,0.898105,0.898105,0.928537,1.27502,1.16067,1.3226
12,790.265,1,22.8265,18.4544,50.8583,26.1984,0.8532,0.8532,0.905026,1.28007,1.13128,1.28911
13,787.61,1,23.4352,18.377,61.339,24.0087,0.81054,0.81054,0.88211,1.39076,1.10264,1.58583
14,774.793,1,21.9015,18.5876,55.0783,24.7181,0.770013,0.770013,0.859775,1.35554,1.07472,1.54567
15,776.282,1,20.6116,19.6275,56.0318,24.7461,0.731512,0.731512,0.838005,1.32122,1.04751,1.59387
16,763.405,1,21.1444,21.5945,52.919,24.4504,0.694937,0.694937,0.816786,1.28776,1.02098,1.55351
17,753.319,1,20.8772,20.7859,52.5753,22.6295,0.66019,0.66019,0.796105,1.27877,0.995131,1.51418
18,746.601,1,21.0677,19.1963,51.9336,24.1377,0.627181,0.627181,0.775947,1.24639,0.969933,1.47584
19,736.948,1,20.1497,17.114,49.5845,22.2017,0.595821,0.595821,0.756299,1.21483,0.945374,1.43847
20,726.107,1,20.0275,15.5817,47.858,19.7679,0.56603,0.56603,0.737149,1.18829,0.921437,1.40204
21,718.813,1,20.3022,17.6502,45.9918,18.1825,0.537729,0.537729,0.718484,1.15821,0.898105,1.36654
22,709.866,1,19.6552,19.2829,43.4681,17.1518,0.510842,0.510842,0.700292,1.12888,0.875365,1.33194
23,702.334,1,18.5183,14.0722,46.0869,15.0734,0.4853,0.4853,0.68256,1.1003,0.8532,1.29822
24,691.432,1,18.5061,13.2315,45.4236,12.5928,0.461035,0.461035,0.665277,1.07244,0.831597,1.26534
25,687.023,1,18.97,13.6332,50.0777,13.1962,0.437984,0.437984,0.648432,1.04528,0.81054,1.23331
26,681.546,1,18.7081,12.5345,45.4259,12.9903,0.416084,0.416084,0.632013,1.10665,0.790017,1.20208
27,676.492,1,18.2725,10.2844,46.9658,13.1371,0.39528,0.39528,0.61601,1.21559,0.770013,1.35098
28,664.993,1,18.4657,9.6906,45.4656,12.6563,0.375516,0.375516,0.600413,1.18481,0.750516,1.39545
29,654.572,1,17.9556,11.4893,42.5374,17.3599,0.35674,0.35674,0.58521,1.21516,0.731512,1.36012
30,644.139,1,18.1662,12.5507,43.2741,15.5006,0.338903,0.338903,0.570392,1.27677,0.71299,1.32568
31,640.179,1,17.7675,11.7121,42.6626,15.2668,0.321958,0.321958,0.555949,1.24444,0.694937,1.29211
32,628.714,1,17.5748,11.4702,42.8878,15.7484,0.30586,0.30586,0.541873,1.21293,0.677341,1.2594
33,616.189,1,17.4734,8.67949,43.4339,12.9897,0.290567,0.290567,0.528152,1.18222,0.66019,1.263
