iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,637.651,1,13.509,23.899,13.116,1,0.3,1,1,1,1
2,587.56,1,16.9991,30.0532,12.4471,1.00045,0.166871,0.400881,0.975298,0.798484,0.933536
3,565.33,1,16.4532,30.2032,12.04,0.993201,0.13838,0.397603,1.04662,0.778336,0.850479
4,518.001,1,16.3629,29.2144,10.4149,1.03116,0.0979028,0.399556,1.00957,0.695408,0.772034
5,504.263,1,16.3184,29.4276,10.226,1.12962,0.0795293,0.402887,1.13089,0.698387,0.816638
6,488.056,1,16.2817,29.9277,10.763,1.05163,0.0724981,0.391841,1.12273,0.679496,0.824528
7,484.332,1,16.3771,30.6754,11.8637,1.01007,0.0708638,0.3946,1.14783,0.686444,0.89135
8,478.67,1,16.4649,30.8821,12.3308,1.07921,0.0639711,0.394246,1.30252,0.643758,0.857475
9,473.748,1,16.366,30.0235,13.1109,1.15363,0.0583147,0.393591,1.28097,0.64288,0.821495
10,469.049,1,16.4193,29.792,12.6932,1.20346,0.0529713,0.394507,1.3746,0.628919,0.789908
11,465.026,1,16.2685,29.7721,12.7351,1.13094,0.0509194,0.396386,1.46157,0.624705,0.905031
12,462.19,1,16.3387,29.6966,12.1832,1.11287,0.0498458,0.389722,1.50146,0.619531,0.941603
13,462.789,1,16.3437,29.5932,12.4393,1.1593,0.048918,0.389412,1.69117,0.598619,0.802816
14,459.437,1,16.3452,29.5079,12.5076,1.15928,0.0477737,0.390588,1.75588,0.626014,0.694557
15,453.67,1,16.2551,29.5075,12.569,1.09104,0.0479093,0.39309,1.71348,0.615578,0.70503
16,449.138,1,16.2756,29.5194,13.5187,1.14401,0.0462122,0.394105,1.46358,0.606875,0.64491
17,450.449,1,16.2973,29.9874,13.0596,1.17632,0.0454943,0.389615,1.49852,0.59049,0.653409
18,449.129,1,16.3392,30.5628,13.2347,1.22797,0.0433947,0.387334,1.44769,0.579008,0.638293
19,443.572,1,16.3534,29.8259,12.9741,1.20176,0.0408875,0.396108,1.44179,0.595502,0.634294
20,445.918,1,16.3549,30.195,13.8214,1.27517,0.0390834,0.404566,1.376,0.58055,0.645573
21,446.072,1,16.2874,30.4508,13.9198,1.2752,0.0395331,0.391668,1.39299,0.564493,0.632589
22,439.264,1,16.3701,29.7938,13.9368,1.27512,0.036545,0.395363,1.32961,0.601328,0.649354
23,435.491,1,16.3352,30.1777,13.0041,1.25262,0.0356798,0.395237,1.21384,0.602236,0.657572
24,441.274,1,16.2121,30.4333,12.4626,1.25474,0.0407298,0.391673,1.00785,0.589158,0.693307
25,430.901,1,16.2686,30.7586,12.0339,1.20711,0.0386639,0.394151,0.973018,0.556077,0.678039
26,430.061,1,16.3708,30.5084,12.6014,1.20714,0.038584,0.394155,0.947479,0.568443,0.648328
27,436.686,1,16.348,29.9782,12.788,1.34825,0.0344092,0.394518,0.900715,0.599976,0.704254
28,432.661,1,16.4838,30.4773,12.9767,1.34823,0.0326477,0.401436,0.910732,0.585995,0.689222
29,427.934,1,16.3167,29.1587,13.2035,1.42899,0.024198,0.40059,0.978978,0.591108,0.6756
30,429.876,1,16.439,29.2869,12.3833,1.51949,0.0203227,0.396379,0.972413,0.596949,0.650811
31,426.477,1,16.4181,29.2027,13.3192,1.44952,0.0220406,0.391465,0.957139,0.604569,0.694713
32,419.504,1,16.2713,29.4078,14.352,1.35951,0.0246445,0.393089,0.98187,0.574432,0.639294
33,416.715,1,16.2954,29.6405,14.0312,1.32363,0.0257893,0.392884,0.967558,0.567001,0.625466
34,412.165,1,16.2532,29.4002,13.9826,1.30455,0.0235687,0.39121,1.03454,0.578823,0.609003
35,412.335,1,16.3024,30.239,13.5512,1.37116,0.0184239,0.393209,1.01065,0.570227,0.684929
36,410.952,1,16.478,30.0649,13.7563,1.39416,0.0160515,0.393046,0.993204,0.578965,0.67896
37,405.668,1,16.4183,29.8467,13.5091,1.4248,0.0102812,0.395024,1.04042,0.576276,0.607318
38,409.336,1,16.3524,29.295,13.4958,1.46747,0.00634739,0.392461,1.03214,0.588553,0.664393
39,406.799,1,16.4394,29.3843,13.5622,1.46331,0.00305745,0.397332,1.02853,0.588766,0.673337
40,410.854,1,16.2989,29.3213,14.3556,1.50421,0.0014431,0.392631,1.04189,0.587859,0.637044
41,409.401,1,16.3252,29.4375,14.4244,1.4985,2.22045e-16,0.394873,1.06287,0.566524,0.625599
42,409.761,1,16.3314,29.7227,14.0732,1.51923,2.22045e-16,0.390237,1.05776,0.559385,0.586501
43,407.605,1,16.2394,30.3128,14.4796,1.49496,2.22045e-16,0.395904,1.03881,0.551735,0.615031
44,411.212,1,16.2635,28.9562,14.4544,1.4876,2.22045e-16,0.396737,1.12721,0.587647,0.651715
45,412.682,1,16.4177,29.186,14.8769,1.50044,2.22045e-16,0.393405,1.12808,0.575693,0.66882
